category,sample_id,Malignant,Boundary,Normal
TME-TME,GSM6433625_398B,0.0,1.0,0.497685135569606
TME-TME,GSM6433627_398D,0.0,0.435897435897435,0.230334761224813
TME-TME,GSM6505133_DonorA,0.0,0.456375838926174,0.267702923171334
TME-TME,GSM6505134_DonorB,0.423864544915276,0.56,0.290920734085502
TME-TME,GSM6505135_DonorC,0.423013871374527,0.547406838263542,0.1967307820744
TME-TME,GSM6506110_SP1,0.355517457169652,0.54363694065376,0.422987059669302
TME-TME,GSM6506111_SP2,0.0,0.0,0.275
TME-TME,GSM6506112_SP3,1.0,0.0,0.310174311504098
TME-TME,GSM6506113_SP4,0.917910447761194,0.536,0.273262151039928
TME-TME,GSM6506114_SP5,0.0,0.452830188679245,0.130387815632755
TME-TME,GSM6506115_SP6,1.0,0.484536082474226,0.295399824894206
TME-TME,GSM6506116_SP7,0.593621415031823,0.603059937318751,0.340192465192465
TME-TME,GSM6506117_SP8,0.432226235343383,0.483333333333333,0.263083870012584
TME-TME,GSM6833484_Patient1,0.325625202848674,0.447101435473528,0.310397823629169
TME-TME,GSM6833485_Patient2,0.415841584158415,0.437157764972334,0.154747398070277
TME-TME,GSM6833486_Patient3,0.0,1.0,0.294307776224447
TME-TME,GSM6833487_Patient4,0.445163320130043,0.48123401416021,0.201917599993318
TME-TME,GSM7019835_OCCR2v,0.589743589743589,0.580663997330664,0.408856450346891
TME-TME,GSM7019836_OCCS3v,0.734042553191489,0.473214285714285,0.503056211913941
TME-TME,GSM7058756,0.540380275332881,0.665031551375163,0.403339996668332
TME-TME,GSM7058757,0.475428217721313,0.73076923076923,0.374142779036163
TME-TME,GSM7058758,0.0,0.9375,0.468133413239904
TME-TME,GSM7058759,0.520361990950226,0.48076923076923,0.228608483763856
TME-TME,GSM7090086_NextSeq2000,0.435127409721061,0.678571428571428,0.501538461538461
TME-TME,GSM7090087_NextSeq2000,0.388888888888888,0.611764705882353,0.366576368366547
TME-TME,GSM7090088_NextSeq2000,0.393939393939393,0.0,0.171916853130978
TME-TME,GSM7211257_EHU-W3,0.285339078182778,0.4180756268921,0.143450842736956
TME-TME,GSM7421790_PDAC_1,1.0,0.0,0.189531303455354
TME-TME,GSM7421791_PDAC_2,0.447368421052631,0.0,0.197927072927072
TME-TME,GSM7421792_PDAC_3,0.6875,0.927710843373494,0.249195842167864
TME-TME,GSM7498811_SS1905133,0.731843575418994,0.54054054054054,0.278894237952506
TME-TME,GSM7498812_SS1923404,0.300613496932515,0.0,0.233930845666907
TME-TME,GSM7498813_SS1945070,0.0,0.0,0.278862044817927
TME-TME,GSM7498814_SS1960050,0.0,0.495888102460397,0.11618005945778
TME-TME,GSM7498815_SS2002154,0.29625035950532,0.458333333333333,0.237372594056781
TME-TME,GSM7498816_SS2005094,0.0961379765637894,0.550510204081632,0.118733041009287
TME-TME,GSM7498817_SS2021309,0.458333333333333,0.5,0.200830507697947
TME-TME,GSM7757970_R1-S1,0.366101694915254,0.0,0.168984741329949
TME-TME,GSM7757973_R1-S4,0.360615751970481,0.676190476190476,0.360906955919374
TME-TME,GSM7757974_R1-S5,0.425070535644486,0.794871794871794,0.388825412387377
TME-TME,GSM7757975_R1-S6,0.305902920735192,0.484653930472909,0.142392488544031
TME-TME,GSM7757976_R2-S1,0.243908499892542,0.371988795518207,0.18952588497927
TME-TME,GSM7757977_R2-S2,0.341614906832298,0.386281588447653,0.291956009894793
TME-TME,GSM7757978_R2-S3,0.50884722333986,0.473166282642089,0.362966274820276
TME-TME,GSM7757979_R2-S4,0.218664617486338,1.0,0.254173634336677
TME-TME,GSM7757980_R2-S5,0.305521816313183,0.610169491525423,0.220427742072855
TME-TME,GSM7757982_R3-S2,0.271657754010695,0.272727272727272,0.222072480592033
TME-TME,GSM7757983_R3-S3,0.064516129032258,1.0,0.133862592650242
TME-TME,GSM7757984_R3-S4,0.410337153666407,0.343513859837563,0.395215780296425
TME-TME,GSM7757985_R3-S5,0.385247959824231,0.615640718828248,0.340624773501485
TME-TME,GSM7777521_B1,0.0,0.0,0.41293448178324
TME-TME,GSM7777522_C1,0.450864381520119,0.507692307692307,0.570175438596491
TME-TME,GSM7777523_D1,0.0,0.0,0.454480444836527
TME-TME,GSM7850822_CHC20,0.5,1.0,0.251425642755658
TME-TME,HCC1R,0.550280898876404,1.0,0.808427538055789
TME-TME,HCC3R,0.518068713346154,1.0,0.667401169704176
TME-TME,HCC4R,1.0,1.0,0.657329087048832
TME-TME,HCC6NR,0.777777777777777,0.681691213814118,0.758050826907221
TME-TME,HCC7NR,0.700893054903385,0.716023879966187,0.705136471093917
TME-TME,HRA000437_HCC-1T,0.400825920268367,0.924528301886792,0.670588634110099
TME-TME,HRA000437_HCC-2T,0.552303608492453,0.690286360626793,0.584480286738351
TME-TME,HRA000437_HCC-3T,1.0,0.870229007633587,0.461613071700365
TME-TME,HRA000437_HCC-4T,0.559495716411019,0.682119205298013,0.585234501503585
TME-TME,Parent_Visium_Human_BreastCancer_201027,0.65134153523984,0.568484719864176,0.514736691891999
TME-TME,Parent_Visium_Human_ColorectalCancer_201027,0.73803157626687,0.0930232558139534,0.48949823540945
TME-TME,Parent_Visium_Human_OvarianCancer_201027,0.600336352821735,0.528297750667175,0.350046554934823
TME-TME,S16_43398,0.590418818129661,0.411764705882352,0.248738197061438
TME-TME,S20_47598,0.368632138531951,0.531456142334803,0.167996815286624
TME-TME,S20_61122,0.455012853470437,0.492256296042487,0.282489659710471
TME-TME,S20_63981,0.548139483065953,0.493506493506493,0.336940791448988
TME-TME,S21_10267,0.271133533794904,0.647959183673469,0.40569556968516
TME-TME,SN048_A121573_Rep1,0.640138408304498,0.598130841121495,0.423064500807447
TME-TME,SN048_A121573_Rep2,0.837320574162679,0.60431654676259,0.430429631319179
TME-TME,SN048_A416371_Rep1,0.420048701298701,0.0,0.452868362004487
TME-TME,SN048_A416371_Rep2,0.408163265306122,0.0,0.330995751042568
TME-TME,SN123_A551763_Rep1,0.0,0.0,0.496240388964269
TME-TME,SN123_A595688_Rep1,0.545932156646442,0.294871794871794,0.490250393786323
TME-TME,SN123_A938797_Rep1_X,0.0,0.496621467378897,0.363170588644394
TME-TME,SN124_A595688_Rep2,0.480916030534351,1.0,0.217647058823529
TME-TME,SN124_A938797_Rep2,0.569892473118279,0.405559845559845,0.347635552621332
TME-TME,SN84_A120838_Rep1,1.0,1.0,0.658536585365853
TME-TME,SN84_A120838_Rep2,0.708737864077669,0.859154929577464,0.480686339522546
TME-TME,V10F24-015_A1,1.0,0.5625,0.33714895206744
TME-TME,V10F24-015_B1,0.181467181467181,0.521553325901152,0.412454324592698
TME-TME,V10F24-015_C1,0.804178257786505,0.647741007194244,0.465651126405006
TME-TME,V10F24-015_D1,0.0,0.717171717171717,0.410905569152689
TME-TME,V11A20-405_C1,0.343717650103519,0.520833333333333,0.335071998211761
TME-TME,V11A20-405_D1,0.407113419139793,0.616156412520851,0.315903161939893
TME-TME,V11M22-349_C1,0.418639674978985,0.707806549885757,0.186933665352424
TME-TME,V11M22-349_D1,0.6,0.373299673299673,0.387063110654318
TME-TME,V1_Breast_Cancer_Block_A_Section_2_200623,0.512345679012345,0.535629654705484,0.241624800583408
TME-TME,V1_Human_Invasive_Ductal_Carcinoma_210511,0.568904593639576,0.495867768595041,0.270243920949734
TME-TME,Visium_FFPE_Human_Breast_Cancer_210609,0.564152449366457,0.438661710037174,0.369845933131016
TME-TME,Visium_FFPE_Human_Intestinal_Cancer_220329,0.508117653260239,0.478693009854482,0.306727589208006
TME-TME,Visium_FFPE_Human_Ovarian_Cancer_220329,0.333895677159642,0.444341181330028,0.222951454639352
TME-TME,Visium_FFPE_Human_Prostate_Acinar_Cell_Carcinoma_211009,0.620903833797387,0.666666666666666,0.247467693397975
TME-TME,Visium_FFPE_Human_Prostate_Cancer_210609,0.459773395110498,0.526646942800788,0.312184079858426
TME-TME,Visium_FFPE_Human_Prostate_IF_220713,0.481818181818181,0.4,0.419190723588817
TME-TME,Visium_Human_Breast_Cancer_220702,0.506125639872346,0.396122738628741,0.31065315732388
TME-TME,WSSKNKCLsp12140270,0.479166666666666,0.0,0.204014500537056
TME-TME,WSSKNKCLsp12140271,0.367521367521367,0.602295377097666,0.298726449421848
TME-TME,WSSKNKCLsp12140272,0.0,0.511627906976744,0.351845571417304
TME-TME,WSSKNKCLsp12140273,0.0,0.0,0.219381766010173
TME-TME,WSSKNKCLsp12887267,0.684210526315789,0.913043478260869,0.223858903158625
TME-TME,WSSKNKCLsp12887268,0.0,0.0,0.171356603094638
TME-TME,WSSKNKCLsp12887269,0.707317073170731,0.327868852459016,0.260776662950576
TME-TME,Zenodo10119273_Tumor2,0.587548969511156,0.663546160483175,0.590250034440005
TME-TME,scCRLM_Atlas_ST-colon1,0.546236997001443,0.503225806451612,0.455000419369029
TME-TME,scCRLM_Atlas_ST-colon2,0.0,0.771929824561403,0.321604312954737
TME-TME,scCRLM_Atlas_ST-colon3,0.220833333333333,0.405797101449275,0.310772016320097
TME-TME,scCRLM_Atlas_ST-colon4,0.480102801641658,0.63125,0.444278306493849
