"category","sample_id","Region","value"
"Epi-TME","CytAssist_11mm_FFPE_Human_Lung_Cancer_230214","Normal",0.186997918926307
"Epi-TME","CytAssist_11mm_FFPE_Human_Ovarian_Carcinoma_220715","Malignant",0.22096235384813
"Epi-TME","CytAssist_11mm_FFPE_Human_Ovarian_Carcinoma_220715","Boundary",0.615384615384615
"Epi-TME","CytAssist_11mm_FFPE_Human_Ovarian_Carcinoma_220715","Normal",0.0562239346622433
"Epi-TME","CytAssist_FFPE_Human_Lung_Squamous_Cell_Carcinoma_220714","Malignant",0.296356969646699
"Epi-TME","CytAssist_FFPE_Human_Lung_Squamous_Cell_Carcinoma_220714","Boundary",0.490824915824915
"Epi-TME","CytAssist_FFPE_Human_Lung_Squamous_Cell_Carcinoma_220714","Normal",0.350812082176956
"Epi-TME","CytAssist_Fresh_Frozen_Human_Breast_Cancer_230107","Malignant",0.381932055418485
"Epi-TME","CytAssist_Fresh_Frozen_Human_Breast_Cancer_230107","Boundary",0.383899769585253
"Epi-TME","CytAssist_Fresh_Frozen_Human_Breast_Cancer_230107","Normal",0.315039970254694
"Epi-TME","D_GTFB1170_SmallCellOvarianCancer","Malignant",0.273216796393732
"Epi-TME","D_GTFB1170_SmallCellOvarianCancer","Boundary",0.379310344827586
"Epi-TME","D_GTFB1170_SmallCellOvarianCancer","Normal",0.146930574555403
"Epi-TME","D_GTFB_1230_OvarianTumor","Malignant",0
"Epi-TME","D_GTFB_1230_OvarianTumor","Boundary",0.689655172413793
"Epi-TME","D_GTFB_1230_OvarianTumor","Normal",0.103181525802925
"Epi-TME","E_MTAB_13530_P10_T1","Malignant",0.251125968098684
"Epi-TME","E_MTAB_13530_P10_T1","Boundary",0.358212072686764
"Epi-TME","E_MTAB_13530_P10_T1","Normal",0.3040810448677
"Epi-TME","E_MTAB_13530_P10_T2","Malignant",0.226315789473684
"Epi-TME","E_MTAB_13530_P10_T2","Boundary",0.417217567055454
"Epi-TME","E_MTAB_13530_P10_T2","Normal",0.115384938045821
"Epi-TME","E_MTAB_13530_P10_T3","Malignant",0.53072625698324
"Epi-TME","E_MTAB_13530_P10_T3","Boundary",0
"Epi-TME","E_MTAB_13530_P10_T3","Normal",0.0413962347518195
"Epi-TME","E_MTAB_13530_P10_T4","Malignant",0.25
"Epi-TME","E_MTAB_13530_P10_T4","Boundary",0.421524356869184
"Epi-TME","E_MTAB_13530_P10_T4","Normal",0.103519718041531
"Epi-TME","E_MTAB_13530_P11_T1","Malignant",0.388659320477502
"Epi-TME","E_MTAB_13530_P11_T1","Boundary",0.436781609195402
"Epi-TME","E_MTAB_13530_P11_T1","Normal",0.296748318924111
"Epi-TME","E_MTAB_13530_P11_T2","Malignant",0.790697674418604
"Epi-TME","E_MTAB_13530_P11_T2","Boundary",0.351628857112138
"Epi-TME","E_MTAB_13530_P11_T2","Normal",0.2175949495978
"Epi-TME","E_MTAB_13530_P11_T3","Malignant",0
"Epi-TME","E_MTAB_13530_P11_T3","Boundary",0.323076923076923
"Epi-TME","E_MTAB_13530_P11_T3","Normal",0.273646146103694
"Epi-TME","E_MTAB_13530_P11_T4","Malignant",0
"Epi-TME","E_MTAB_13530_P11_T4","Boundary",0
"Epi-TME","E_MTAB_13530_P11_T4","Normal",0.30368195340571
"Epi-TME","E_MTAB_13530_P15_T1","Malignant",0.439024390243902
"Epi-TME","E_MTAB_13530_P15_T1","Boundary",0.389029892836999
"Epi-TME","E_MTAB_13530_P15_T1","Normal",0.258101264050485
"Epi-TME","E_MTAB_13530_P15_T2","Malignant",0.482092471463383
"Epi-TME","E_MTAB_13530_P15_T2","Boundary",0.319970538720538
"Epi-TME","E_MTAB_13530_P15_T2","Normal",0.224491587050828
"Epi-TME","E_MTAB_13530_P16_T1","Malignant",0.55614973262032
"Epi-TME","E_MTAB_13530_P16_T1","Boundary",0.375886524822695
"Epi-TME","E_MTAB_13530_P16_T1","Normal",0.160423091202521
"Epi-TME","E_MTAB_13530_P16_T2","Malignant",0
"Epi-TME","E_MTAB_13530_P16_T2","Boundary",0.25531914893617
"Epi-TME","E_MTAB_13530_P16_T2","Normal",0.154329107101609
"Epi-TME","E_MTAB_13530_P17_T1","Malignant",0.437218468468468
"Epi-TME","E_MTAB_13530_P17_T1","Boundary",0.446264541218277
"Epi-TME","E_MTAB_13530_P17_T1","Normal",0.37821365518926
"Epi-TME","E_MTAB_13530_P17_T2","Malignant",0.506526819293825
"Epi-TME","E_MTAB_13530_P17_T2","Boundary",0.39007656011041
"Epi-TME","E_MTAB_13530_P17_T2","Normal",0.247917329753815
"Epi-TME","E_MTAB_13530_P19_T1","Malignant",0.384384384384384
"Epi-TME","E_MTAB_13530_P19_T1","Boundary",0.416088721613735
"Epi-TME","E_MTAB_13530_P19_T1","Normal",0.301800362203046
"Epi-TME","E_MTAB_13530_P19_T2","Malignant",0.364834017895021
"Epi-TME","E_MTAB_13530_P19_T2","Boundary",0.372215329473394
"Epi-TME","E_MTAB_13530_P19_T2","Normal",0.498181818181818
"Epi-TME","E_MTAB_13530_P24_T1","Malignant",0
"Epi-TME","E_MTAB_13530_P24_T1","Boundary",0
"Epi-TME","E_MTAB_13530_P24_T1","Normal",0.0871636280951884
"Epi-TME","E_MTAB_13530_P24_T2","Malignant",0.188380768168002
"Epi-TME","E_MTAB_13530_P24_T2","Boundary",0.369698852303567
"Epi-TME","E_MTAB_13530_P24_T2","Normal",0.0921177941491867
"Epi-TME","E_MTAB_13530_P25_T1","Malignant",0.259259259259259
"Epi-TME","E_MTAB_13530_P25_T1","Boundary",0.348684210526315
"Epi-TME","E_MTAB_13530_P25_T1","Normal",0.276426248891516
"Epi-TME","E_MTAB_13530_P25_T2","Malignant",0
"Epi-TME","E_MTAB_13530_P25_T2","Boundary",0.44776119402985
"Epi-TME","E_MTAB_13530_P25_T2","Normal",0.164871230549442
"Epi-TME","GSE144239_GSM4565823","Malignant",0
"Epi-TME","GSE144239_GSM4565823","Boundary",0
"Epi-TME","GSE144239_GSM4565823","Normal",0.301782714629458
"Epi-TME","GSE144239_GSM4565825","Malignant",0.340713273709377
"Epi-TME","GSE144239_GSM4565825","Boundary",0.410818713450292
"Epi-TME","GSE144239_GSM4565825","Normal",0.109230509289645
"Epi-TME","GSE144239_GSM4565826","Malignant",0.851851851851851
"Epi-TME","GSE144239_GSM4565826","Boundary",0
"Epi-TME","GSE144239_GSM4565826","Normal",0.109500425725208
"Epi-TME","GSE251950_20_00331_LI_SING","Malignant",0.313616872543754
"Epi-TME","GSE251950_20_00331_LI_SING","Boundary",0.367034432121188
"Epi-TME","GSE251950_20_00331_LI_SING","Normal",0.204086119267285
"Epi-TME","GSE251950_21_00731_LI_SING","Malignant",0.364703389830508
"Epi-TME","GSE251950_21_00731_LI_SING","Boundary",0.314485514485514
"Epi-TME","GSE251950_21_00731_LI_SING","Normal",0.0929200143902146
"Epi-TME","GSE251950_21_00732_LI_SING","Malignant",0.149543074332097
"Epi-TME","GSE251950_21_00732_LI_SING","Boundary",0.444368131868131
"Epi-TME","GSE251950_21_00732_LI_SING","Normal",0.0723349686282752
"Epi-TME","GSE251950_21_00733_LI_SING","Malignant",0
"Epi-TME","GSE251950_21_00733_LI_SING","Boundary",0.447698744769874
"Epi-TME","GSE251950_21_00733_LI_SING","Normal",0.098400138670899
"Epi-TME","GSE251950_21_00734_LI_SING","Malignant",0.281465498915862
"Epi-TME","GSE251950_21_00734_LI_SING","Boundary",0.374572100984167
"Epi-TME","GSE251950_21_00734_LI_SING","Normal",0.147359909370023
"Epi-TME","GSE251950_21_01251_LI_SING","Malignant",0.329861111111111
"Epi-TME","GSE251950_21_01251_LI_SING","Boundary",0.318888728393278
"Epi-TME","GSE251950_21_01251_LI_SING","Normal",0.173175956430473
"Epi-TME","GSE251950_21_01253_LI_SING","Malignant",0.267687263999063
"Epi-TME","GSE251950_21_01253_LI_SING","Boundary",0.469879518072289
"Epi-TME","GSE251950_21_01253_LI_SING","Normal",0.167737932561471
"Epi-TME","GSE251950_21_01254_LI_SING","Malignant",0.338983050847457
"Epi-TME","GSE251950_21_01254_LI_SING","Boundary",0.385661477429825
"Epi-TME","GSE251950_21_01254_LI_SING","Normal",0.137409882621257
"Epi-TME","GSE251950_21_01675_LI_SING","Malignant",0.273755787037037
"Epi-TME","GSE251950_21_01675_LI_SING","Boundary",0.412544116164162
"Epi-TME","GSE251950_21_01675_LI_SING","Normal",0.12605609975981
"Epi-TME","GSM5494475_HNSCC201125T04","Malignant",0.329411764705882
"Epi-TME","GSM5494475_HNSCC201125T04","Boundary",0.330128205128205
"Epi-TME","GSM5494475_HNSCC201125T04","Normal",0.174114865451533
"Epi-TME","GSM5494476_HNSCC201125T05","Malignant",0.304677291519396
"Epi-TME","GSM5494476_HNSCC201125T05","Boundary",0.53030303030303
"Epi-TME","GSM5494476_HNSCC201125T05","Normal",0.133931240657698
"Epi-TME","GSM5494477_HNSCC201125T07","Malignant",0
"Epi-TME","GSM5494477_HNSCC201125T07","Boundary",0
"Epi-TME","GSM5494477_HNSCC201125T07","Normal",0.197051385137689
"Epi-TME","GSM5494478_HNSCC201125T10","Malignant",0
"Epi-TME","GSM5494478_HNSCC201125T10","Boundary",0.443298969072164
"Epi-TME","GSM5494478_HNSCC201125T10","Normal",0.162915824794342
"Epi-TME","GSM5494480_P210325T3","Malignant",0
"Epi-TME","GSM5494480_P210325T3","Boundary",0.868421052631579
"Epi-TME","GSM5494480_P210325T3","Normal",0.112359296281208
"Epi-TME","GSM5494481_P210325T5","Malignant",0
"Epi-TME","GSM5494481_P210325T5","Boundary",0.526315789473684
"Epi-TME","GSM5494481_P210325T5","Normal",0.160355747714946
"Epi-TME","GSM5494482_P210325T6","Malignant",0
"Epi-TME","GSM5494482_P210325T6","Boundary",0
"Epi-TME","GSM5494482_P210325T6","Normal",0.182400489063985
"Epi-TME","GSM5924030_ffpe_c_2","Malignant",0.203513847103293
"Epi-TME","GSM5924030_ffpe_c_2","Boundary",0.22140221402214
"Epi-TME","GSM5924030_ffpe_c_2","Normal",0.0804520239812881
"Epi-TME","GSM5924031_ffpe_c_3","Malignant",0.145434207850315
"Epi-TME","GSM5924031_ffpe_c_3","Boundary",0.44211803244228
"Epi-TME","GSM5924031_ffpe_c_3","Normal",0.122815813766054
"Epi-TME","GSM5924032_ffpe_c_4","Malignant",0.0304375926139812
"Epi-TME","GSM5924032_ffpe_c_4","Boundary",0.329839484154204
"Epi-TME","GSM5924032_ffpe_c_4","Normal",0.113922784199524
"Epi-TME","GSM5924033_ffpe_c_7","Malignant",0.0859586267927065
"Epi-TME","GSM5924033_ffpe_c_7","Boundary",0.329499011206328
"Epi-TME","GSM5924033_ffpe_c_7","Normal",0.13467818847953
"Epi-TME","GSM5924034_ffpe_c_10","Malignant",0.4126213592233
"Epi-TME","GSM5924034_ffpe_c_10","Boundary",0.21
"Epi-TME","GSM5924034_ffpe_c_10","Normal",0.064515761974604
"Epi-TME","GSM5924035_ffpe_c_20","Malignant",0.312195121951219
"Epi-TME","GSM5924035_ffpe_c_20","Boundary",0.380901722391084
"Epi-TME","GSM5924035_ffpe_c_20","Normal",0.120954237011947
"Epi-TME","GSM5924036_ffpe_c_21","Malignant",0.347413793103448
"Epi-TME","GSM5924036_ffpe_c_21","Boundary",0.321512850766941
"Epi-TME","GSM5924036_ffpe_c_21","Normal",0.0241728227934449
"Epi-TME","GSM5924037_ffpe_c_34","Malignant",0.210960272325159
"Epi-TME","GSM5924037_ffpe_c_34","Boundary",0.453416149068323
"Epi-TME","GSM5924037_ffpe_c_34","Normal",0.127148308284494
"Epi-TME","GSM5924038_ffpe_c_36","Malignant",0.386273209549071
"Epi-TME","GSM5924038_ffpe_c_36","Boundary",0.372549019607843
"Epi-TME","GSM5924038_ffpe_c_36","Normal",0.0514623634688774
"Epi-TME","GSM5924039_ffpe_c_39","Malignant",0.123396872050115
"Epi-TME","GSM5924039_ffpe_c_39","Boundary",0.40566037735849
"Epi-TME","GSM5924039_ffpe_c_39","Normal",0.209282380629462
"Epi-TME","GSM5924040_ffpe_c_45","Malignant",0.269739920048483
"Epi-TME","GSM5924040_ffpe_c_45","Boundary",0.360545241175939
"Epi-TME","GSM5924040_ffpe_c_45","Normal",0.115982734153263
"Epi-TME","GSM5924041_ffpe_c_51","Malignant",0.110599172290065
"Epi-TME","GSM5924041_ffpe_c_51","Boundary",0.39056971786265
"Epi-TME","GSM5924041_ffpe_c_51","Normal",0.0537946637771854
"Epi-TME","GSM5924042_frozen_a_1","Malignant",0.526598754951895
"Epi-TME","GSM5924042_frozen_a_1","Boundary",0
"Epi-TME","GSM5924042_frozen_a_1","Normal",0.08271743517304
"Epi-TME","GSM5924043_frozen_a_3","Malignant",0.122846457340128
"Epi-TME","GSM5924043_frozen_a_3","Boundary",0
"Epi-TME","GSM5924043_frozen_a_3","Normal",0.435571246477928
"Epi-TME","GSM5924044_frozen_a_15","Malignant",0.101811594202898
"Epi-TME","GSM5924044_frozen_a_15","Boundary",0.385097180092124
"Epi-TME","GSM5924044_frozen_a_15","Normal",0.2050114298593
"Epi-TME","GSM5924045_frozen_a_17","Malignant",0
"Epi-TME","GSM5924045_frozen_a_17","Boundary",0
"Epi-TME","GSM5924045_frozen_a_17","Normal",0.158058063500007
"Epi-TME","GSM5924046_frozen_b_1","Malignant",0.373276024938598
"Epi-TME","GSM5924046_frozen_b_1","Boundary",0
"Epi-TME","GSM5924046_frozen_b_1","Normal",0.103691367253664
"Epi-TME","GSM5924048_frozen_b_13","Malignant",0.265555862831858
"Epi-TME","GSM5924048_frozen_b_13","Boundary",0.323529411764705
"Epi-TME","GSM5924048_frozen_b_13","Normal",0.0523525902791692
"Epi-TME","GSM5924049_frozen_b_18","Malignant",0.233830845771144
"Epi-TME","GSM5924049_frozen_b_18","Boundary",0.301724137931034
"Epi-TME","GSM5924049_frozen_b_18","Normal",0.211537408259393
"Epi-TME","GSM5924050_frozen_c_2","Malignant",0.532710280373831
"Epi-TME","GSM5924050_frozen_c_2","Boundary",0.71875
"Epi-TME","GSM5924050_frozen_c_2","Normal",0.142731388329979
"Epi-TME","GSM5924051_frozen_c_5","Malignant",0
"Epi-TME","GSM5924051_frozen_c_5","Boundary",0.407960199004975
"Epi-TME","GSM5924051_frozen_c_5","Normal",0.168013923066134
"Epi-TME","GSM5924052_frozen_c_23","Malignant",0.137094733798387
"Epi-TME","GSM5924052_frozen_c_23","Boundary",0.27228884860317
"Epi-TME","GSM5924052_frozen_c_23","Normal",0.114217129759104
"Epi-TME","GSM6030901_patient_1","Malignant",0.262711864406779
"Epi-TME","GSM6030901_patient_1","Boundary",0.398692810457516
"Epi-TME","GSM6030901_patient_1","Normal",0.354170182603706
"Epi-TME","GSM6030902_patient_2","Malignant",0
"Epi-TME","GSM6030902_patient_2","Boundary",0.478873239436619
"Epi-TME","GSM6030902_patient_2","Normal",0.239447132894366
"Epi-TME","GSM6177599_NYU_BRCA0_Vis","Malignant",0.341772151898734
"Epi-TME","GSM6177599_NYU_BRCA0_Vis","Boundary",0.27228884860317
"Epi-TME","GSM6177599_NYU_BRCA0_Vis","Normal",0.206010020005305
"Epi-TME","GSM6177603_NYU_BRCA2_Vis","Malignant",0.380140845070422
"Epi-TME","GSM6177603_NYU_BRCA2_Vis","Boundary",0.291987179487179
"Epi-TME","GSM6177603_NYU_BRCA2_Vis","Normal",0.0564159982379178
"Epi-TME","GSM6177607_NYU_GIST1_Vis","Malignant",0
"Epi-TME","GSM6177607_NYU_GIST1_Vis","Boundary",0.319312988353235
"Epi-TME","GSM6177607_NYU_GIST1_Vis","Normal",0.185748872882115
"Epi-TME","GSM6177612_NYU_LIHC1_Vis","Malignant",0.202891115403186
"Epi-TME","GSM6177612_NYU_LIHC1_Vis","Boundary",0.208333333333333
"Epi-TME","GSM6177612_NYU_LIHC1_Vis","Normal",0.0274445768421671
"Epi-TME","GSM6177614_NYU_OVCA1_Vis","Malignant",0.616666666666666
"Epi-TME","GSM6177614_NYU_OVCA1_Vis","Boundary",0.427077795498848
"Epi-TME","GSM6177614_NYU_OVCA1_Vis","Normal",0.315522885784582
"Epi-TME","GSM6177617_NYU_OVCA3_Vis","Malignant",0.32
"Epi-TME","GSM6177617_NYU_OVCA3_Vis","Boundary",0.265060240963855
"Epi-TME","GSM6177617_NYU_OVCA3_Vis","Normal",0.23336495888678
"Epi-TME","GSM6177618_NYU_PDAC1_Vis","Malignant",0.607843137254901
"Epi-TME","GSM6177618_NYU_PDAC1_Vis","Boundary",0.262232838278465
"Epi-TME","GSM6177618_NYU_PDAC1_Vis","Normal",0.276767593659152
"Epi-TME","GSM6177623_NYU_UCEC3_Vis","Malignant",0.450092250922509
"Epi-TME","GSM6177623_NYU_UCEC3_Vis","Boundary",0.268518518518518
"Epi-TME","GSM6177623_NYU_UCEC3_Vis","Normal",0.106994292750295
"Epi-TME","GSM6339631_s1","Malignant",1
"Epi-TME","GSM6339631_s1","Boundary",0
"Epi-TME","GSM6339631_s1","Normal",0.240178041543026
"Epi-TME","GSM6339632_s2","Malignant",0.397228267827422
"Epi-TME","GSM6339632_s2","Boundary",0.514792899408284
"Epi-TME","GSM6339632_s2","Normal",0.15958976738021
"Epi-TME","GSM6339633_s3","Malignant",0.326529018147733
"Epi-TME","GSM6339633_s3","Boundary",0.702702702702702
"Epi-TME","GSM6339633_s3","Normal",0.400305810397553
"Epi-TME","GSM6339634_s4","Malignant",0
"Epi-TME","GSM6339634_s4","Boundary",0
"Epi-TME","GSM6339634_s4","Normal",0.112917408604277
"Epi-TME","GSM6339635_s5","Malignant",0.474452554744525
"Epi-TME","GSM6339635_s5","Boundary",0.544715447154471
"Epi-TME","GSM6339635_s5","Normal",0.0655191394143901
"Epi-TME","GSM6339636_s6","Malignant",0
"Epi-TME","GSM6339636_s6","Boundary",0
"Epi-TME","GSM6339636_s6","Normal",0.117892720816098
"Epi-TME","GSM6339640_s10","Malignant",0.443181818181818
"Epi-TME","GSM6339640_s10","Boundary",0.341772151898734
"Epi-TME","GSM6339640_s10","Normal",0.213490735975295
"Epi-TME","GSM6339641_s11","Malignant",0
"Epi-TME","GSM6339641_s11","Boundary",0.548359680435152
"Epi-TME","GSM6339641_s11","Normal",0.154256302210393
"Epi-TME","GSM6339642_s12","Malignant",0.302054919076195
"Epi-TME","GSM6339642_s12","Boundary",0.323074494949494
"Epi-TME","GSM6339642_s12","Normal",0.160131841818156
"Epi-TME","GSM6433585_092A","Malignant",0.240493059572006
"Epi-TME","GSM6433585_092A","Boundary",0.5
"Epi-TME","GSM6433585_092A","Normal",0.17228748263231
"Epi-TME","GSM6433586_092B","Malignant",0
"Epi-TME","GSM6433586_092B","Boundary",0
"Epi-TME","GSM6433586_092B","Normal",0.185393939393939
"Epi-TME","GSM6433587_093A","Malignant",0.394298483206933
"Epi-TME","GSM6433587_093A","Boundary",0.240963855421686
"Epi-TME","GSM6433587_093A","Normal",0.0897589079922008
"Epi-TME","GSM6433588_093B","Malignant",0.18459210985686
"Epi-TME","GSM6433588_093B","Boundary",0.417910447761194
"Epi-TME","GSM6433588_093B","Normal",0
"Epi-TME","GSM6433589_093C","Malignant",0.278195794985754
"Epi-TME","GSM6433589_093C","Boundary",0.415361015131657
"Epi-TME","GSM6433589_093C","Normal",0.37074401517904
"Epi-TME","GSM6433590_093D","Malignant",0.762886597938144
"Epi-TME","GSM6433590_093D","Boundary",0
"Epi-TME","GSM6433590_093D","Normal",0.0858896104620257
"Epi-TME","GSM6433592_094B","Malignant",0.300492610837438
"Epi-TME","GSM6433592_094B","Boundary",0.355029585798816
"Epi-TME","GSM6433592_094B","Normal",0.174888708787013
"Epi-TME","GSM6433593_094C","Malignant",0.277226628686491
"Epi-TME","GSM6433593_094C","Boundary",0.333333333333333
"Epi-TME","GSM6433593_094C","Normal",0.130515281464842
"Epi-TME","GSM6433594_094D","Malignant",1
"Epi-TME","GSM6433594_094D","Boundary",0.317073170731707
"Epi-TME","GSM6433594_094D","Normal",0.0930633520449077
"Epi-TME","GSM6433595_095A","Malignant",0.389181286549707
"Epi-TME","GSM6433595_095A","Boundary",0
"Epi-TME","GSM6433595_095A","Normal",0.175257683937514
"Epi-TME","GSM6433596_095B","Malignant",0.25531914893617
"Epi-TME","GSM6433596_095B","Boundary",0.387755102040816
"Epi-TME","GSM6433596_095B","Normal",0.128952234206471
"Epi-TME","GSM6433597_117B","Malignant",0.266666666666666
"Epi-TME","GSM6433597_117B","Boundary",0.333333333333333
"Epi-TME","GSM6433597_117B","Normal",0.179408463584968
"Epi-TME","GSM6433598_117C","Malignant",0.428571428571428
"Epi-TME","GSM6433598_117C","Boundary",0.489452798663324
"Epi-TME","GSM6433598_117C","Normal",0.112999745352686
"Epi-TME","GSM6433599_117D","Malignant",0.293975665363856
"Epi-TME","GSM6433599_117D","Boundary",0.393382352941176
"Epi-TME","GSM6433599_117D","Normal",0.238619582951256
"Epi-TME","GSM6433600_117E","Malignant",0.27766439909297
"Epi-TME","GSM6433600_117E","Boundary",0
"Epi-TME","GSM6433600_117E","Normal",0.388349514563106
"Epi-TME","GSM6433601_118B","Malignant",0.657534246575342
"Epi-TME","GSM6433601_118B","Boundary",0
"Epi-TME","GSM6433601_118B","Normal",0.114331979729502
"Epi-TME","GSM6433602_118C","Malignant",0
"Epi-TME","GSM6433602_118C","Boundary",0
"Epi-TME","GSM6433602_118C","Normal",0.0944330343107031
"Epi-TME","GSM6433603_118D","Malignant",0
"Epi-TME","GSM6433603_118D","Boundary",0.540983606557377
"Epi-TME","GSM6433603_118D","Normal",0.0919710505484563
"Epi-TME","GSM6433604_118E","Malignant",0.4
"Epi-TME","GSM6433604_118E","Boundary",0.28235294117647
"Epi-TME","GSM6433604_118E","Normal",0.157083689818775
"Epi-TME","GSM6433605_119B","Malignant",0
"Epi-TME","GSM6433605_119B","Boundary",0
"Epi-TME","GSM6433605_119B","Normal",0.203063445987974
"Epi-TME","GSM6433606_119C","Malignant",0
"Epi-TME","GSM6433606_119C","Boundary",0.391496450818484
"Epi-TME","GSM6433606_119C","Normal",0.118079673135852
"Epi-TME","GSM6433607_119D","Malignant",0.336660111438872
"Epi-TME","GSM6433607_119D","Boundary",0
"Epi-TME","GSM6433607_119D","Normal",0.147223777944109
"Epi-TME","GSM6433608_119E","Malignant",0.280116263372819
"Epi-TME","GSM6433608_119E","Boundary",0.155405405405405
"Epi-TME","GSM6433608_119E","Normal",0.157044894891872
"Epi-TME","GSM6433609_120B","Malignant",0.207142857142857
"Epi-TME","GSM6433609_120B","Boundary",0.375985863466645
"Epi-TME","GSM6433609_120B","Normal",0.220040932098044
"Epi-TME","GSM6433610_120C","Malignant",0.206675499657227
"Epi-TME","GSM6433610_120C","Boundary",0.232558139534883
"Epi-TME","GSM6433610_120C","Normal",0.188769815532662
"Epi-TME","GSM6433611_120D","Malignant",0.288
"Epi-TME","GSM6433611_120D","Boundary",0.310539645431521
"Epi-TME","GSM6433611_120D","Normal",0.314864491786683
"Epi-TME","GSM6433613_395A","Malignant",0.356244496244496
"Epi-TME","GSM6433613_395A","Boundary",0.392156862745098
"Epi-TME","GSM6433613_395A","Normal",0.0994324321488894
"Epi-TME","GSM6433614_395B","Malignant",0
"Epi-TME","GSM6433614_395B","Boundary",0
"Epi-TME","GSM6433614_395B","Normal",0.152044192366773
"Epi-TME","GSM6433615_395C","Malignant",0.678787878787878
"Epi-TME","GSM6433615_395C","Boundary",0.375
"Epi-TME","GSM6433615_395C","Normal",0.145119505264917
"Epi-TME","GSM6433616_395D","Malignant",0.175444596443228
"Epi-TME","GSM6433616_395D","Boundary",0
"Epi-TME","GSM6433616_395D","Normal",0.252895752895752
"Epi-TME","GSM6433617_396A","Malignant",0
"Epi-TME","GSM6433617_396A","Boundary",0
"Epi-TME","GSM6433617_396A","Normal",0.170472236637259
"Epi-TME","GSM6433618_396C","Malignant",0
"Epi-TME","GSM6433618_396C","Boundary",0
"Epi-TME","GSM6433618_396C","Normal",0.0772938804445595
"Epi-TME","GSM6433619_396D","Malignant",0.433333333333333
"Epi-TME","GSM6433619_396D","Boundary",1
"Epi-TME","GSM6433619_396D","Normal",0.0906970688388862
"Epi-TME","GSM6433620_397A","Malignant",0.623529411764705
"Epi-TME","GSM6433620_397A","Boundary",0.321428571428571
"Epi-TME","GSM6433620_397A","Normal",0.121735180558709
"Epi-TME","GSM6433621_397B","Malignant",0.182926829268292
"Epi-TME","GSM6433621_397B","Boundary",0
"Epi-TME","GSM6433621_397B","Normal",0.0677570093457943
"Epi-TME","GSM6433622_397C","Malignant",0.245364380173151
"Epi-TME","GSM6433622_397C","Boundary",0.387323943661971
"Epi-TME","GSM6433622_397C","Normal",0.198473282442748
"Epi-TME","GSM6433623_397D","Malignant",0
"Epi-TME","GSM6433623_397D","Boundary",0
"Epi-TME","GSM6433623_397D","Normal",0.150153374233128
"Epi-TME","GSM6433624_398A","Malignant",0.2466724286949
"Epi-TME","GSM6433624_398A","Boundary",0.532258064516129
"Epi-TME","GSM6433624_398A","Normal",0.291666666666666
"Epi-TME","GSM6433625_398B","Malignant",0
"Epi-TME","GSM6433625_398B","Boundary",0
"Epi-TME","GSM6433625_398B","Normal",0.111581202192968
"Epi-TME","GSM6433627_398D","Malignant",0
"Epi-TME","GSM6433627_398D","Boundary",0.475154320987654
"Epi-TME","GSM6433627_398D","Normal",0.209405803777061
"Epi-TME","GSM6505133_DonorA","Malignant",0
"Epi-TME","GSM6505133_DonorA","Boundary",0.376887472494119
"Epi-TME","GSM6505133_DonorA","Normal",0.192445226716001
"Epi-TME","GSM6505134_DonorB","Malignant",0.2994038700628
"Epi-TME","GSM6505134_DonorB","Boundary",0.40467102871683
"Epi-TME","GSM6505134_DonorB","Normal",0.162710299406643
"Epi-TME","GSM6505135_DonorC","Malignant",0.301058336690225
"Epi-TME","GSM6505135_DonorC","Boundary",0.28408535094155
"Epi-TME","GSM6505135_DonorC","Normal",0.13105808154228
"Epi-TME","GSM6506110_SP1","Malignant",0.155244870318097
"Epi-TME","GSM6506110_SP1","Boundary",0.202898550724637
"Epi-TME","GSM6506110_SP1","Normal",0.322916030808452
"Epi-TME","GSM6506111_SP2","Malignant",0
"Epi-TME","GSM6506111_SP2","Boundary",0
"Epi-TME","GSM6506111_SP2","Normal",0.0696976796602528
"Epi-TME","GSM6506112_SP3","Malignant",0
"Epi-TME","GSM6506112_SP3","Boundary",0.303030303030303
"Epi-TME","GSM6506112_SP3","Normal",0.186872951582201
"Epi-TME","GSM6506113_SP4","Malignant",0.637305699481865
"Epi-TME","GSM6506113_SP4","Boundary",0.291666666666666
"Epi-TME","GSM6506113_SP4","Normal",0.0967265801690274
"Epi-TME","GSM6506114_SP5","Malignant",0
"Epi-TME","GSM6506114_SP5","Boundary",0
"Epi-TME","GSM6506114_SP5","Normal",0.105502019195873
"Epi-TME","GSM6506115_SP6","Malignant",0
"Epi-TME","GSM6506115_SP6","Boundary",0.205357142857142
"Epi-TME","GSM6506115_SP6","Normal",0.05778480406247
"Epi-TME","GSM6506116_SP7","Malignant",0.379378492571895
"Epi-TME","GSM6506116_SP7","Boundary",0.384334997609815
"Epi-TME","GSM6506116_SP7","Normal",0.199377432858457
"Epi-TME","GSM6506117_SP8","Malignant",0.32114766810679
"Epi-TME","GSM6506117_SP8","Boundary",0.411111111111111
"Epi-TME","GSM6506117_SP8","Normal",0.24004530011325
"Epi-TME","GSM6833484_Patient1","Malignant",0.25
"Epi-TME","GSM6833484_Patient1","Boundary",0.362053295265286
"Epi-TME","GSM6833484_Patient1","Normal",0.093047565782465
"Epi-TME","GSM6833485_Patient2","Malignant",0.334313725490196
"Epi-TME","GSM6833485_Patient2","Boundary",0.309090909090909
"Epi-TME","GSM6833485_Patient2","Normal",0.0956449565472121
