"lr_pair","cancer_type","strength","group_pair","z_score"
"COL1A1-DDR1","PACA",0.00457417009356934,"Endothelial-Mural",-0.850833121286364
"COL1A1-DDR1","PRCA",0.0427498530405258,"Endothelial-Mural",-0.0353391743740929
"COL1A1-DDR1","SKCA",0.0213683322791482,"Endothelial-Mural",-0.492082824013833
"COL1A1-DDR1","STCA",0.03125,"Endothelial-Mural",-0.280994518849786
"COL1A1-DDR1","THCA",0,"Endothelial-Mural",-0.948544746475517
"COL1A1-DDR1","UECA",0.0684931506849315,"Endothelial-Mural",0.514579040101427
"COL3A1-DDR1","BRCA",0.027681660899654,"Endothelial-Mural",-0.35367379537629
"COL3A1-DDR1","COCA",0.00952380952380952,"Endothelial-Mural",-0.797118853657174
"COL3A1-DDR1","HNCA",0.0662695063681493,"Endothelial-Mural",0.588705841317638
"COL3A1-DDR1","KICA",0.0651340996168582,"Endothelial-Mural",0.560977312067278
"COL3A1-DDR1","LICA",0.156978870936936,"Endothelial-Mural",2.80398002906316
"COL3A1-DDR1","LUCA",0.0259341855911885,"Endothelial-Mural",-0.396350061084565
"COL3A1-DDR1","OVCA",0.0368882847256549,"Endothelial-Mural",-0.128832664419445
"COL3A1-DDR1","PACA",0.00384704974595642,"Endothelial-Mural",-0.935754808893898
"COL3A1-DDR1","PRCA",0.058197463768116,"Endothelial-Mural",0.391573078903941
"COL3A1-DDR1","SKCA",0.0165886026541764,"Endothelial-Mural",-0.62458480562517
"COL3A1-DDR1","STCA",0.0334645669291339,"Endothelial-Mural",-0.212445571386802
"COL3A1-DDR1","THCA",0,"Endothelial-Mural",-1.02970618912573
"COL3A1-DDR1","UECA",0.0476190476190476,"Endothelial-Mural",0.133230488217057
"SPINT1-ST14","BRCA",0.0364372469635627,"Endothelial-Mural",1.03739524159421
"SPINT1-ST14","COCA",0.00380952380952381,"Endothelial-Mural",-0.779740609179187
"SPINT1-ST14","HNCA",0.0263632349694606,"Endothelial-Mural",0.476343271489513
"SPINT1-ST14","KICA",0.0224274406332454,"Endothelial-Mural",0.257147069663146
"SPINT1-ST14","LICA",0.0619409327964088,"Endothelial-Mural",2.45777206761216
"SPINT1-ST14","LUCA",0.00082372322899506,"Endothelial-Mural",-0.94602880687303
"SPINT1-ST14","OVCA",0.00748291167537023,"Endothelial-Mural",-0.575158611431078
"SPINT1-ST14","PACA",0.00598310079286261,"Endothelial-Mural",-0.658687581905603
"SPINT1-ST14","PRCA",0,"Endothelial-Mural",-0.991904426310375
"SPINT1-ST14","SKCA",0.0112097812998796,"Endothelial-Mural",-0.367598053990955
"SPINT1-ST14","STCA",0.00879765395894428,"Endothelial-Mural",-0.501936666806531
"SPINT1-ST14","THCA",0.011943539630836,"Endothelial-Mural",-0.32673284979973
"SPINT1-ST14","UECA",0.0343137254901961,"Endothelial-Mural",0.919129955937463
"NPNT-ITGA8","BRCA",0.0466288594833018,"Endothelial-Mural",0.237188141950937
"NPNT-ITGA8","COCA",0.032967032967033,"Endothelial-Mural",-0.19884670031815
"NPNT-ITGA8","HNCA",0.017098201675925,"Endothelial-Mural",-0.705320951090789
"NPNT-ITGA8","KICA",0.0760233918128655,"Endothelial-Mural",1.17535261451484
"NPNT-ITGA8","LICA",0.0785136149228131,"Endothelial-Mural",1.2548313020584
"NPNT-ITGA8","LUCA",0.0965700965700965,"Endothelial-Mural",1.83112724005998
"NPNT-ITGA8","OVCA",0.0304435065384349,"Endothelial-Mural",-0.279388306299263
"NPNT-ITGA8","PACA",0,"Endothelial-Mural",-1.25103214585446
"NPNT-ITGA8","PRCA",0.0500267522739433,"Endothelial-Mural",0.345636279925045
"NPNT-ITGA8","SKCA",0.00101832993890021,"Endothelial-Mural",-1.21853083032703
"NPNT-ITGA8","STCA",0.0566666666666667,"Endothelial-Mural",0.557557725528506
"NPNT-ITGA8","THCA",0.0140845070422535,"Endothelial-Mural",-0.801506908559605
"NPNT-ITGA8","UECA",0.00952380952380952,"Endothelial-Mural",-0.947067461588414
"SPP1-PTGER4","BRCA",0.0318627450980392,"Endothelial-Mural",0.446634059908557
"SPP1-PTGER4","COCA",0.0285087719298246,"Endothelial-Mural",0.243657506053252
"SPP1-PTGER4","HNCA",0.0302540618653336,"Endothelial-Mural",0.349279381608247
"SPP1-PTGER4","KICA",0.0116279069767442,"Endothelial-Mural",-0.777942734146947
"SPP1-PTGER4","LICA",0.0130771854512425,"Endothelial-Mural",-0.690234951294608
"SPP1-PTGER4","LUCA",0.0464533514178631,"Endothelial-Mural",1.32963187799599
"SPP1-PTGER4","OVCA",0.0178571428571429,"Endothelial-Mural",-0.400960340805914
"SPP1-PTGER4","PACA",0.0153143709915255,"Endothelial-Mural",-0.554844419371152
"SPP1-PTGER4","PRCA",0.0069252077562327,"Endothelial-Mural",-1.06254181521401
"SPP1-PTGER4","SKCA",0.00617307472468849,"Endothelial-Mural",-1.10805958268764
"SPP1-PTGER4","STCA",0.0106007067137809,"Endothelial-Mural",-0.840107086405777
"SPP1-PTGER4","THCA",0.0412249705535925,"Endothelial-Mural",1.0132194689374
"SPP1-PTGER4","UECA",0.0583941605839416,"Endothelial-Mural",2.0522686354226
"FN1-ITGA4","BRCA",0.0877742946708464,"Endothelial-Mural",1.04416185713774
"FN1-ITGA4","COCA",0.0990712074303406,"Endothelial-Mural",1.39231242818486
"FN1-ITGA4","HNCA",0.0915375090730541,"Endothelial-Mural",1.16013736929705
"FN1-ITGA4","KICA",0.0716911764705882,"Endothelial-Mural",0.548509026594952
"FN1-ITGA4","LICA",0.0295218015075975,"Endothelial-Mural",-0.751075407367046
"FN1-ITGA4","LUCA",0.101765200336229,"Endothelial-Mural",1.47533645329238
"FN1-ITGA4","OVCA",0.0432283948386164,"Endothelial-Mural",-0.328662806960407
"FN1-ITGA4","PACA",0.0188522487435721,"Endothelial-Mural",-1.07989186958952
"FN1-ITGA4","PRCA",0.0480610561056106,"Endothelial-Mural",-0.179728862297754
"FN1-ITGA4","SKCA",0.0229284302197873,"Endothelial-Mural",-0.954271274047313
"FN1-ITGA4","STCA",0.0345528455284553,"Endothelial-Mural",-0.596027662366732
"FN1-ITGA4","THCA",0.00937081659973226,"Endothelial-Mural",-1.37209258721019
"FN1-ITGA4","UECA",0.0422535211267606,"Endothelial-Mural",-0.358706664668008
"COL1A2-ITGA11","BRCA",0.156538969616909,"Endothelial-Mural",0.355349104113617
"COL1A2-ITGA11","COCA",0.080082135523614,"Endothelial-Mural",-0.457230838377942
"COL1A2-ITGA11","HNCA",0.134060064056627,"Endothelial-Mural",0.116444263178685
"COL1A2-ITGA11","KICA",0.113378684807256,"Endothelial-Mural",-0.103356545478834
"COL1A2-ITGA11","LICA",0.229046159808242,"Endothelial-Mural",1.12595240118454
"COL1A2-ITGA11","LUCA",0.0906691861601616,"Endothelial-Mural",-0.344712119817039
"COL1A2-ITGA11","OVCA",0.276213965339342,"Endothelial-Mural",1.62724980854443
"COL1A2-ITGA11","PACA",0.0158107687519452,"Endothelial-Mural",-1.14030415856603
"COL1A2-ITGA11","PRCA",0.0996252962269066,"Endothelial-Mural",-0.249526967445919
"COL1A2-ITGA11","SKCA",0.0178380548941537,"Endothelial-Mural",-1.11875824868909
"COL1A2-ITGA11","STCA",0.0407407407407407,"Endothelial-Mural",-0.875349489108321
"COL1A2-ITGA11","THCA",0.0459016393442623,"Endothelial-Mural",-0.820499680844783
"COL1A2-ITGA11","UECA",0.300441826215022,"Endothelial-Mural",1.88474247130668
"TFPI-VLDLR","BRCA",0.075187969924812,"Endothelial-Mural",0.61049363473466
"TFPI-VLDLR","COCA",0.0620689655172414,"Endothelial-Mural",0.178343933719084
"TFPI-VLDLR","HNCA",0.0702243233512312,"Endothelial-Mural",0.446987448130889
"TFPI-VLDLR","KICA",0.0331890331890332,"Endothelial-Mural",-0.772982381392383
"TFPI-VLDLR","LICA",0.0175412668239707,"Endothelial-Mural",-1.2884313702136
"TFPI-VLDLR","LUCA",0.0640759102297564,"Endothelial-Mural",0.244454175817002
"TFPI-VLDLR","OVCA",0.129753771887181,"Endothelial-Mural",2.40793147918763
"TFPI-VLDLR","PACA",0.0549400074990627,"Endothelial-Mural",-0.0564892121811266
"TFPI-VLDLR","PRCA",0.0159167928473575,"Endothelial-Mural",-1.34194274359921
"TFPI-VLDLR","SKCA",0.0478605587717091,"Endothelial-Mural",-0.289691485450848
"TFPI-VLDLR","STCA",0.0463458110516934,"Endothelial-Mural",-0.339588394849021
"TFPI-VLDLR","THCA",0.0356394129979036,"Endothelial-Mural",-0.692265059492036
"TFPI-VLDLR","UECA",0.0837696335078534,"Endothelial-Mural",0.893179975588962
"DCN-EGFR","BRCA",0.0693548387096774,"Endothelial-Mural",0.165205870217496
"DCN-EGFR","COCA",0.0394973070017953,"Endothelial-Mural",-0.563976806897445
"DCN-EGFR","HNCA",0.0666802449989203,"Endothelial-Mural",0.0998867600751857
"DCN-EGFR","KICA",0.0255863539445629,"Endothelial-Mural",-0.903711051869047
"DCN-EGFR","LICA",0.0709807357647889,"Endothelial-Mural",0.204913639063188
"DCN-EGFR","LUCA",0.0358518518518519,"Endothelial-Mural",-0.653006361367833
"DCN-EGFR","OVCA",0.128829384102635,"Endothelial-Mural",1.61769727687928
"DCN-EGFR","PACA",0.0231464544844826,"Endothelial-Mural",-0.963298443003692
"DCN-EGFR","PRCA",0.0510115606936416,"Endothelial-Mural",-0.282774917399506
"DCN-EGFR","SKCA",0.0549763331289019,"Endothelial-Mural",-0.185946974394042
"DCN-EGFR","STCA",0.0550847457627119,"Endothelial-Mural",-0.183299313652086
"DCN-EGFR","THCA",0.0296296296296296,"Endothelial-Mural",-0.804965897139048
"DCN-EGFR","UECA",0.16304347826087,"Endothelial-Mural",2.45327621948755
"LRPAP1-VLDLR","BRCA",0.0313807531380753,"Endothelial-Mural",-0.352943475283686
"LRPAP1-VLDLR","COCA",0.0331050228310502,"Endothelial-Mural",-0.241017487216414
"LRPAP1-VLDLR","HNCA",0.0570406256147944,"Endothelial-Mural",1.3126930503354
"LRPAP1-VLDLR","KICA",0.0262773722627737,"Endothelial-Mural",-0.684214708130246
"LRPAP1-VLDLR","LICA",0.0210086707163947,"Endothelial-Mural",-1.02621725495494
"LRPAP1-VLDLR","LUCA",0.0240541515479449,"Endothelial-Mural",-0.828528660995424
"LRPAP1-VLDLR","OVCA",0.0482207059361996,"Endothelial-Mural",0.740173433060495
"LRPAP1-VLDLR","PACA",0.0748164453320505,"Endothelial-Mural",2.46655905729801
"LRPAP1-VLDLR","PRCA",0.0307641152448391,"Endothelial-Mural",-0.392970743501285
"LRPAP1-VLDLR","SKCA",0.0348941238888339,"Endothelial-Mural",-0.124883158311542
"LRPAP1-VLDLR","STCA",0.0307377049180328,"Endothelial-Mural",-0.394685093602675
"LRPAP1-VLDLR","THCA",0.0233236151603499,"Endothelial-Mural",-0.875949321077665
"LRPAP1-VLDLR","UECA",0.043010752688172,"Endothelial-Mural",0.401984362379964
"TNFSF14-LTBR","BRCA",0.0159857904085258,"Endothelial-Mural",-0.627630742632024
"TNFSF14-LTBR","COCA",0.0240641711229947,"Endothelial-Mural",-0.170867914908451
"TNFSF14-LTBR","HNCA",0.0105376308612651,"Endothelial-Mural",-0.93567722479879
"TNFSF14-LTBR","KICA",0.0139275766016713,"Endothelial-Mural",-0.744005000259515
"TNFSF14-LTBR","LICA",0.0454772545599884,"Endothelial-Mural",1.03985746269652
"TNFSF14-LTBR","LUCA",0.00545107258301498,"Endothelial-Mural",-1.22327827068574
"TNFSF14-LTBR","OVCA",0.0192592239033936,"Endothelial-Mural",-0.442546281732217
"TNFSF14-LTBR","PACA",0.0489066689008043,"Endothelial-Mural",1.23376129653555
"TNFSF14-LTBR","PRCA",0.0251061456534254,"Endothelial-Mural",-0.111953232652506
"TNFSF14-LTBR","SKCA",0.0154347826086957,"Endothelial-Mural",-0.658785486341662
"TNFSF14-LTBR","STCA",0.0376811594202899,"Endothelial-Mural",0.599055452111304
"TNFSF14-LTBR","THCA",0.0236220472440945,"Endothelial-Mural",-0.195866211011143
"TNFSF14-LTBR","UECA",0.0666666666666667,"Endothelial-Mural",2.23793615367868
"TNC-ITGA7","BRCA",0.0786885245901639,"Endothelial-Mural",-0.398218584054461
"TNC-ITGA7","COCA",0.171704957678356,"Endothelial-Mural",2.13750561254886
"TNC-ITGA7","HNCA",0.0600930680359436,"Endothelial-Mural",-0.905149967745718
"TNC-ITGA7","KICA",0.0830815709969789,"Endothelial-Mural",-0.278459594156404
"TNC-ITGA7","LICA",0.114623880135929,"Endothelial-Mural",0.581416385226104
"TNC-ITGA7","LUCA",0.0657888482198032,"Endothelial-Mural",-0.749877107335635
"TNC-ITGA7","OVCA",0.0545068978374347,"Endothelial-Mural",-1.05743474655757
"TNC-ITGA7","PACA",0.147996074523045,"Endothelial-Mural",1.49117692959063
"TNC-ITGA7","PRCA",0.0924964936886398,"Endothelial-Mural",-0.021799061326051
"TNC-ITGA7","SKCA",0.0601135190918472,"Endothelial-Mural",-0.90459245080404
"TNC-ITGA7","STCA",0.0976027397260274,"Endothelial-Mural",0.117402488345684
"TNC-ITGA7","THCA",0.0634920634920635,"Endothelial-Mural",-0.812489835164024
"TNC-ITGA7","UECA",0.122661122661123,"Endothelial-Mural",0.80051993143263
"FGF2-SDC1","BRCA",0.0292318150917743,"Endothelial-Mural",0.152421712916354
"FGF2-SDC1","COCA",0.013215859030837,"Endothelial-Mural",-0.41917256458775
"FGF2-SDC1","HNCA",0.00145348837209302,"Endothelial-Mural",-0.838960414456937
"FGF2-SDC1","KICA",0.0413669064748201,"Endothelial-Mural",0.585511611836345
"FGF2-SDC1","LICA",0.00459816915646412,"Endothelial-Mural",-0.726729740616137
"FGF2-SDC1","LUCA",0,"Endothelial-Mural",-0.890834035534948
"FGF2-SDC1","OVCA",0.0352991731618409,"Endothelial-Mural",0.368959966344572
"FGF2-SDC1","PACA",0.0172358307237192,"Endothelial-Mural",-0.275703588609211
"FGF2-SDC1","PRCA",0.0712724358195905,"Endothelial-Mural",1.65281158282549
"FGF2-SDC1","SKCA",0,"Endothelial-Mural",-0.890834035534948
"FGF2-SDC1","STCA",0.0204081632653061,"Endothelial-Mural",-0.162486049786555
"FGF2-SDC1","THCA",0.0025974025974026,"Endothelial-Mural",-0.798135200985152
"FGF2-SDC1","UECA",0.0878136200716846,"Endothelial-Mural",2.24315075618888
"MDK-SDC4","BRCA",0.0289256198347107,"Endothelial-Mural",0.311189723833651
"MDK-SDC4","COCA",0.021398002853067,"Endothelial-Mural",-0.179069319012082
"MDK-SDC4","HNCA",0.0316311209168352,"Endothelial-Mural",0.487393743535359
"MDK-SDC4","KICA",0.0136986301369863,"Endothelial-Mural",-0.680514478549683
"MDK-SDC4","LICA",0.0470424949135434,"Endothelial-Mural",1.49110653644024
"MDK-SDC4","LUCA",0.00230415969844177,"Endothelial-Mural",-1.42261416090029
"MDK-SDC4","OVCA",0.0149275326626359,"Endothelial-Mural",-0.600478448894502
"MDK-SDC4","PACA",0.0053763440860215,"Endothelial-Mural",-1.22252877119818
"MDK-SDC4","PRCA",0.0539392336430059,"Endothelial-Mural",1.94027770661381
"MDK-SDC4","SKCA",0.0195737644853843,"Endothelial-Mural",-0.297878413343463
"MDK-SDC4","STCA",0.024,"Endothelial-Mural",-0.00960630915738102
"MDK-SDC4","THCA",0.0136674259681093,"Endothelial-Mural",-0.682546745335272
"MDK-SDC4","UECA",0.0374331550802139,"Endothelial-Mural",0.865268935967795
"FN1-ITGA3","BRCA",0.0686695278969957,"Endothelial-Mural",0.670534422298715
"FN1-ITGA3","COCA",0.0166112956810631,"Endothelial-Mural",-1.14808887973241
"FN1-ITGA3","HNCA",0.0382599580712789,"Endothelial-Mural",-0.391805767441062
"FN1-ITGA3","KICA",0.050761421319797,"Endothelial-Mural",0.0449253969775897
"FN1-ITGA3","LICA",0.0436654366543665,"Endothelial-Mural",-0.202968596231382
"FN1-ITGA3","LUCA",0.0447434840590596,"Endothelial-Mural",-0.165307652948926
"FN1-ITGA3","OVCA",0.0665988208871421,"Endothelial-Mural",0.598195507596836
"FN1-ITGA3","PACA",0.0120590029788608,"Endothelial-Mural",-1.3071205109171
"FN1-ITGA3","PRCA",0.097176183626243,"Endothelial-Mural",1.66639744271687
"FN1-ITGA3","SKCA",0.0577270202721467,"Endothelial-Mural",0.288264443044345
"FN1-ITGA3","STCA",0.0288888888888889,"Endothelial-Mural",-0.719178481699774
"FN1-ITGA3","THCA",0.016829052258636,"Endothelial-Mural",-1.14048168353524
"FN1-ITGA3","UECA",0.101190476190476,"Endothelial-Mural",1.80663435987154
"APOE-LSR","BRCA",0.0374220374220374,"Endothelial-Mural",0.696336635138475
"APOE-LSR","COCA",0.00726392251815981,"Endothelial-Mural",-0.783243629524141
"APOE-LSR","HNCA",0.0328656821194134,"Endothelial-Mural",0.472798346819052
"APOE-LSR","KICA",0.0127041742286751,"Endothelial-Mural",-0.516340705010098
"APOE-LSR","LICA",0.0188390436865662,"Endothelial-Mural",-0.215359300664761
"APOE-LSR","LUCA",0.000920810313075505,"Endothelial-Mural",-1.09444158288085
"APOE-LSR","OVCA",0.00561850919205385,"Endothelial-Mural",-0.863968870219017
"APOE-LSR","PACA",0.0203157172271791,"Endothelial-Mural",-0.142912563360253
"APOE-LSR","PRCA",0.0172439646123856,"Endothelial-Mural",-0.293615104326761
"APOE-LSR","SKCA",0.0804717282248011,"Endothelial-Mural",2.80838750816593
"APOE-LSR","STCA",0.0335097001763668,"Endothelial-Mural",0.504394367001071
"APOE-LSR","THCA",0.0160183066361556,"Endothelial-Mural",-0.353746825378833
"APOE-LSR","UECA",0.0187793427230047,"Endothelial-Mural",-0.218288275759806
"ICAM1-MUC1","BRCA",0.0332906530089629,"Endothelial-Mural",-0.125691428388041
"ICAM1-MUC1","COCA",0.0197044334975369,"Endothelial-Mural",-0.649060575045121
"ICAM1-MUC1","HNCA",0.0463137996219282,"Endothelial-Mural",0.375986990975454
"ICAM1-MUC1","KICA",0.0204081632653061,"Endothelial-Mural",-0.621951455563811
"ICAM1-MUC1","LICA",0.0500407349140353,"Endothelial-Mural",0.519556211378219
"ICAM1-MUC1","LUCA",0.0162165654477322,"Endothelial-Mural",-0.783420433086835
"ICAM1-MUC1","OVCA",0.0151857237614164,"Endothelial-Mural",-0.823130577122999
"ICAM1-MUC1","PACA",0.0361842105263158,"Endothelial-Mural",-0.0142256356127546
"ICAM1-MUC1","PRCA",0.0391493239175358,"Endothelial-Mural",0.0999966367419051
"ICAM1-MUC1","SKCA",0.114473552142929,"Endothelial-Mural",3.0016409842201
"ICAM1-MUC1","STCA",0.0231481481481481,"Endothelial-Mural",-0.516401596842605
"ICAM1-MUC1","THCA",0.0253658536585366,"Endothelial-Mural",-0.430971014808169
"ICAM1-MUC1","UECA",0.0357142857142857,"Endothelial-Mural",-0.0323281068453402
"CCL5-SDC4","BRCA",0.029535864978903,"Endothelial-Mural",-0.169330994361237
"CCL5-SDC4","COCA",0.0204081632653061,"Endothelial-Mural",-0.573610394784237
"CCL5-SDC4","HNCA",0.0302210788255493,"Endothelial-Mural",-0.138981860288303
"CCL5-SDC4","KICA",0.0129032258064516,"Endothelial-Mural",-0.906015167779628
"CCL5-SDC4","LICA",0.0753224158404905,"Endothelial-Mural",1.85862301975668
"CCL5-SDC4","LUCA",0.0128708280550105,"Endothelial-Mural",-0.907450112077616
"CCL5-SDC4","OVCA",0.0130946904231995,"Endothelial-Mural",-0.8975349169027
"CCL5-SDC4","PACA",0.0111124507676232,"Endothelial-Mural",-0.98533124116879
"CCL5-SDC4","PRCA",0.0459843420126671,"Endothelial-Mural",0.559196365727223
"CCL5-SDC4","SKCA",0.0761844504819681,"Endothelial-Mural",1.89680380818903
"CCL5-SDC4","STCA",0.027027027027027,"Endothelial-Mural",-0.280451135527989
"CCL5-SDC4","THCA",0.027027027027027,"Endothelial-Mural",-0.280451135527989
"CCL5-SDC4","UECA",0.051975051975052,"Endothelial-Mural",0.824533764745563
"LAMC3-ITGA2","BRCA",0.0284974093264249,"Endothelial-Mural",-0.148560173104923
"LAMC3-ITGA2","COCA",0.00815660685154975,"Endothelial-Mural",-0.950182130180289
"LAMC3-ITGA2","HNCA",0.0208096110051086,"Endothelial-Mural",-0.451532877527297
"LAMC3-ITGA2","KICA",0.0645161290322581,"Endothelial-Mural",1.27092151241871
"LAMC3-ITGA2","LICA",0.0505876341338783,"Endothelial-Mural",0.722005738159319
"LAMC3-ITGA2","LUCA",0.0336834651245131,"Endothelial-Mural",0.0558199738190039
"LAMC3-ITGA2","OVCA",0.0141625066856837,"Endothelial-Mural",-0.713492295303623
"LAMC3-ITGA2","PACA",0,"Endothelial-Mural",-1.27163036977211
"LAMC3-ITGA2","PRCA",0.0249067698695248,"Endothelial-Mural",-0.290065673300777
"LAMC3-ITGA2","SKCA",0.0227051490052088,"Endothelial-Mural",-0.376830570023556
"LAMC3-ITGA2","STCA",0.0690208667736758,"Endothelial-Mural",1.44845121847858
"LAMC3-ITGA2","THCA",0.00518134715025907,"Endothelial-Mural",-1.0674357885599
"LAMC3-ITGA2","UECA",0.0772442588726514,"Endothelial-Mural",1.77253143489686
"MIF-EGFR","BRCA",0.0233333333333333,"Endothelial-Mural",-0.179043966287315
"MIF-EGFR","COCA",0.00878734622144113,"Endothelial-Mural",-0.613951437181646
"MIF-EGFR","HNCA",0.0263788666296614,"Endothelial-Mural",-0.0879861939105166
"MIF-EGFR","KICA",0.0223642172523962,"Endothelial-Mural",-0.208019368267343
"MIF-EGFR","LICA",0.0300958937791984,"Endothelial-Mural",0.0231484347960554
"MIF-EGFR","LUCA",0.00246606550728786,"Endothelial-Mural",-0.802950106509346
"MIF-EGFR","OVCA",0.0245092016164263,"Endothelial-Mural",-0.143886922824327
"MIF-EGFR","PACA",0.0238036809815951,"Endothelial-Mural",-0.164981138885289
"MIF-EGFR","PRCA",0.00448513666177686,"Endothelial-Mural",-0.742582314169107
"MIF-EGFR","SKCA",0.0128525355108763,"Endothelial-Mural",-0.492407180406556
"MIF-EGFR","STCA",0.0679442508710801,"Endothelial-Mural",1.15476866336606
"MIF-EGFR","THCA",0.00833333333333333,"Endothelial-Mural",-0.627525874956237
"MIF-EGFR","UECA",0.125827814569536,"Endothelial-Mural",2.88541740523557
"LAMC3-ITGA3","BRCA",0.0351239669421488,"Endothelial-Mural",-0.266120094464058
"LAMC3-ITGA3","COCA",0.019538188277087,"Endothelial-Mural",-0.699374369600761
"LAMC3-ITGA3","HNCA",0.0378459528386035,"Endothelial-Mural",-0.190454190832022
"LAMC3-ITGA3","KICA",0.0356435643564356,"Endothelial-Mural",-0.251676298877869
"LAMC3-ITGA3","LICA",0.142703835945242,"Endothelial-Mural",2.72439062469043
"LAMC3-ITGA3","LUCA",0.0251583461190448,"Endothelial-Mural",-0.543144933504016
"LAMC3-ITGA3","OVCA",0.0317565711145709,"Endothelial-Mural",-0.359727136481541
"LAMC3-ITGA3","PACA",0.0215548340548341,"Endothelial-Mural",-0.643315546784043
"LAMC3-ITGA3","PRCA",0.050266167192429,"Endothelial-Mural",0.15480356513572
"LAMC3-ITGA3","SKCA",0.0317705022250477,"Endothelial-Mural",-0.359339878757614
"LAMC3-ITGA3","STCA",0.0876190476190476,"Endothelial-Mural",1.19314085204845
"LAMC3-ITGA3","THCA",0.003003003003003,"Endothelial-Mural",-1.15902029837515
"LAMC3-ITGA3","UECA",0.0590809628008753,"Endothelial-Mural",0.399837705802471
"ADM2-VIPR1","BRCA",0.0260115606936416,"Endothelial-Mural",1.19939759768817
"ADM2-VIPR1","COCA",0.00261780104712042,"Endothelial-Mural",-0.594327415175413
"ADM2-VIPR1","HNCA",0,"Endothelial-Mural",-0.795048260728712
"ADM2-VIPR1","KICA",0.0106951871657754,"Endothelial-Mural",0.0250090975746051
"ADM2-VIPR1","LICA",0.0186922687932245,"Endothelial-Mural",0.638188234310772
"ADM2-VIPR1","LUCA",0.00371274070166184,"Endothelial-Mural",-0.510372519698866
"ADM2-VIPR1","OVCA",0,"Endothelial-Mural",-0.795048260728712
"ADM2-VIPR1","PACA",0,"Endothelial-Mural",-0.795048260728712
"ADM2-VIPR1","PRCA",0.00516510824027908,"Endothelial-Mural",-0.399011711463996
"ADM2-VIPR1","SKCA",0,"Endothelial-Mural",-0.795048260728712
"ADM2-VIPR1","STCA",0.0146862483311081,"Endothelial-Mural",0.331025161187121
"ADM2-VIPR1","THCA",0.0442073170731707,"Endothelial-Mural",2.59456382317288
"ADM2-VIPR1","UECA",0.00900900900900901,"Endothelial-Mural",-0.104279224680422
"C3-C5AR2","BRCA",0.0334190231362468,"Endothelial-Mural",-0.169936428479022
"C3-C5AR2","COCA",0.0378890392422192,"Endothelial-Mural",-0.0400307098448301
"C3-C5AR2","HNCA",0.0527439197636095,"Endothelial-Mural",0.391675548836866
"C3-C5AR2","KICA",0.019047619047619,"Endothelial-Mural",-0.587592099433127
"C3-C5AR2","LICA",0.0149443913519204,"Endothelial-Mural",-0.706838368326268
"C3-C5AR2","LUCA",0.041451320764412,"Endothelial-Mural",0.0634948100072027
"C3-C5AR2","OVCA",0.0088019595980463,"Endothelial-Mural",-0.885347123603987
"C3-C5AR2","PACA",0.042314651095851,"Endothelial-Mural",0.088584551177137
"C3-C5AR2","PRCA",0.0217765880524915,"Endothelial-Mural",-0.508283955725381
"C3-C5AR2","SKCA",0.0396892416821482,"Endothelial-Mural",0.0122860125342128
"C3-C5AR2","STCA",0.0177777777777778,"Endothelial-Mural",-0.624495689666208
"C3-C5AR2","THCA",0.145397489539749,"Endothelial-Mural",3.08433442979951
"C3-C5AR2","UECA",0.0352112676056338,"Endothelial-Mural",-0.117850977276106
"HSP90B1-ASGR1","BRCA",0.0282392026578073,"Endothelial-Mural",0.935603011867481
"HSP90B1-ASGR1","COCA",0.022508038585209,"Endothelial-Mural",0.465582157554767
"HSP90B1-ASGR1","HNCA",0.01282250142185,"Endothelial-Mural",-0.328742414963649
"HSP90B1-ASGR1","KICA",0.0171428571428571,"Endothelial-Mural",0.0255760552807331
"HSP90B1-ASGR1","LICA",0.00836869401225837,"Endothelial-Mural",-0.694005446536827
"HSP90B1-ASGR1","LUCA",0.0122377622377622,"Endothelial-Mural",-0.376697700726464
"HSP90B1-ASGR1","OVCA",0.0108145421076852,"Endothelial-Mural",-0.493417992265872
"HSP90B1-ASGR1","PACA",0.00443583118001722,"Endothelial-Mural",-1.01654507808268
"HSP90B1-ASGR1","PRCA",0.00645994832041345,"Endothelial-Mural",-0.850544374646754
"HSP90B1-ASGR1","SKCA",0.0101852592651857,"Endothelial-Mural",-0.545026366322047
"HSP90B1-ASGR1","STCA",0.00843881856540084,"Endothelial-Mural",-0.688254432962829
"HSP90B1-ASGR1","THCA",0.0473876063183475,"Endothelial-Mural",2.50599062130325
"HSP90B1-ASGR1","UECA",0.0297619047619048,"Endothelial-Mural",1.0604819605009
"PTHLH-VIPR1","BRCA",0.0229885057471264,"Endothelial-Mural",0.312228489219989
"PTHLH-VIPR1","COCA",0.00719424460431655,"Endothelial-Mural",-0.341502536074347
"PTHLH-VIPR1","HNCA",0.0141199317923456,"Endothelial-Mural",-0.0548454683355888
"PTHLH-VIPR1","KICA",0.00943396226415094,"Endothelial-Mural",-0.248799692370897
"PTHLH-VIPR1","LICA",0.0130414887126296,"Endothelial-Mural",-0.0994826750937691
"PTHLH-VIPR1","LUCA",0,"Endothelial-Mural",-0.639275306758155
"PTHLH-VIPR1","OVCA",0.0207678009722619,"Endothelial-Mural",0.220312596718168
"PTHLH-VIPR1","PACA",0.00619050344340792,"Endothelial-Mural",-0.383047799402454
"PTHLH-VIPR1","PRCA",0.00416189202953909,"Endothelial-Mural",-0.467012867949898
