cancer_type,lr_pair,sc_lr_score,visium_median_jaccard,x_sc_scaled,y_visium_scaled
HNCA,COL3A1-ITGB1,2.053252,0.130504435192784,1.0,1.0
HNCA,COL4A1-CD47,1.3424606,0.0537489618814919,0.85699434084015,0.414527521404513
HNCA,COL4A1-CD93,1.4702947,0.18910368048299,0.938600534918691,1.0
HNCA,COL4A1-ITGA1,1.2645015,0.174012726477874,0.807227139093603,1.0
HNCA,COL4A1-ITGA2,1.1022241,0.0403636901241868,0.703633176301508,0.311296438781648
HNCA,COL4A1-ITGAV,1.1555996,0.085041571688614,0.737706803072761,0.6558651682641
HNCA,COL4A1-ITGB1,1.7879198,0.133776792313377,1.0,1.0
HNCA,COL4A2-CD93,1.4079117,0.198081079978791,0.898776738254095,1.0
HNCA,COL4A2-ITGB5,0.85343856,0.136797776586439,0.544814511632421,1.0
HNCA,COL5A1-ITGA1,0.49328923,0.157304363186716,0.314903899978439,1.0
HNCA,COL5A1-ITGB1,1.0833318,0.126764912371938,0.691572789437674,0.977647624943138
HNCA,COL5A1-SDC3,0.41991857,0.0696644492631114,0.268065847223887,0.537272357868402
HNCA,COL5A2-ITGA1,0.73529935,0.117016785147825,0.469397300578833,0.902467251683898
HNCA,COL5A2-ITGB1,1.3253419,0.0966765505312577,0.846066177270552,0.745597486292289
HNCA,COL6A1-ITGA1,0.994396,0.165616262460491,0.634798328199786,1.0
HNCA,COL6A1-ITGA2,0.94875026,0.0314496730060888,0.605659193044936,0.242548963623529
HNCA,COL6A1-ITGA6,1.1915039,0.0330161299324663,0.760627238809816,0.254629931968738
HNCA,COL6A1-ITGB1,1.5844386,0.132835488669554,1.0,1.0
HNCA,COL6A2-ITGA1,1.3720964,0.175302245250431,0.875913117962004,1.0
HNCA,COL6A2-ITGA2,1.3264507,0.0415797476626118,0.846774008342186,0.320675025821153
HNCA,COL6A2-ITGB1,1.9621389,0.148640650012779,1.0,1.0
HNCA,COL6A3-ITGA1,0.6979705,0.155600792253521,0.445567466615683,1.0
HNCA,COL6A3-ITGA2,0.65232474,0.039171374764595,0.416428318693317,0.302100958284111
HNCA,COL6A3-ITGB1,1.288013,0.144992189940643,0.822236311388613,1.0
HNCA,CTHRC1-FZD6,0.27164698,0.0471815678887117,0.173412854400581,0.363877881697676
HNCA,CXCL12-ACKR3,0.3078944,0.0997592852873228,0.196552329637364,0.76937242729295
HNCA,CXCL12-ADRA2A,0.24299866,0.120127287191726,0.15512446059999,0.926456342029955
HNCA,CXCL12-AVPR1A,0.2841976,0.0576552930883638,0.181424866309188,0.444654276160074
HNCA,CXCL12-ITGB1,1.1133618,0.110239297170911,0.710743214294411,0.850197306478005
HNCA,CXCL12-SDC4,0.17921369,0.0372154007948972,0.114405680234549,0.287015921974419
HNCA,CXCL2-ADRA2A,0.50554234,0.0250783699059561,0.322725988706921,0.193411633528892
HNCA,CXCL3-ADRA2A,0.23253387,0.0074211502782931,0.148443992057315,0.057234054819774
HNCA,DLL1-NOTCH3,0.80358255,0.0508150696737069,0.512987642056606,0.391900497134861
HNCA,DLL4-NOTCH1,0.19301118,0.057759518472102,0.123213663759576,0.445458092428818
HNCA,DLL4-NOTCH3,0.8628118,0.0690287471903466,0.550798161085773,0.532369639837198
HNCA,EDN1-EDNRA,0.5901724,0.0646469465648854,0.376751769787545,0.498575927568559
HNCA,EDN1-EDNRB,0.42240125,0.0608725311850311,0.269650730020535,0.469466545779721
HNCA,EFEMP2-AQP1,0.9730091,0.149495884272563,0.621145449099935,1.0
HNCA,EFEMP2-PLSCR4,0.41212812,0.0902975947818996,0.263092612581025,0.696401136756076
HNCA,EFNA1-EPHA3,0.40910995,0.0235417603838656,0.261165885934676,0.18156085698807
HNCA,EFNA5-EPHA3,0.20687544,0.0146774536526899,0.132064271635842,0.113196762694578
HNCA,EFNB2-EPHA3,0.21813458,0.0217879121765069,0.13925183398421,0.168034672949034
HNCA,FBLN1-ITGB1,0.9883784,0.121384021384021,0.63095683806932,0.93614863917506
HNCA,FBN1-ITGA5,0.54399437,0.141952309985096,0.347272833585509,1.0
HNCA,FBN1-ITGAV,0.31779915,0.080396224093378,0.202875282204788,0.620038905629274
HNCA,FBN1-ITGB1,1.0988381,0.119613250378341,0.701471635889756,0.922491941626599
HNCA,FGF7-FGFR1,0.20894375,0.0767809139784945,0.133384630658001,0.592156589607327
HNCA,FGF7-NRP1,0.32674667,0.0705772811918063,0.20858716231848,0.544312381407743
HNCA,FN1-CD44,0.8870524,0.019305612238458,0.566272773166433,0.148890458722707
HNCA,FN1-FLT4,0.9536711,0.0870555311676909,0.608800538148234,0.671397405573382
HNCA,FN1-IL17RC,0.4794152,0.0780797561595122,0.306047055170743,0.602173635725911
HNCA,FN1-ITGA2,0.8695243,0.0350740951044902,0.555083258550004,0.270501553894699
HNCA,FN1-ITGA3,0.8320297,0.0382599580712788,0.531147613800306,0.295071849448854
HNCA,FN1-ITGA5,1.1642714,0.144271463875854,0.743242670214708,1.0
HNCA,FN1-ITGA6,1.112278,0.0442095029772754,0.71005134261743,0.340956458509869
HNCA,FN1-ITGA9,0.90276456,0.0763250612745098,0.576303035657842,0.588640921864293
HNCA,FN1-ITGAV,0.92289984,0.0713759049066047,0.589156910856289,0.550471598208249
HNCA,FN1-ITGB1,1.5052125,0.12672396304015,0.960891212942752,0.977331811866664
HNCA,FN1-NT5E,0.8712083,0.112116092783113,0.556158283373805,0.864671696421099
HNCA,FN1-PLAUR,0.8907366,0.0688943216369463,0.568624677237601,0.531332911135585
HNCA,FN1-ROBO4,1.0591716,0.11906671419236,0.676149502770217,0.918276896673129
HNCA,FN1-SDC2,1.0618879,0.136999721422601,0.677883522918014,1.0
HNCA,FYN-THY1,0.9378756,0.133091958264149,0.59871707341881,1.0
HNCA,GAS6-AXL,0.82181066,0.117647058823529,0.524624026107067,0.907328104348775
HNCA,GNAI2-ADRA2A,0.71513826,0.115830115830115,0.456526948901347,0.893315315092423
HNCA,GNAI2-CAV1,1.5725243,0.076798378582074,1.0,0.592291281675429
HNCA,GNAI2-EDNRA,0.8928386,0.106340284475781,0.569966543139994,0.820126994199225
HNCA,GNAI2-EDNRB,0.7250675,0.096487530734106,0.462865535291773,0.7441397110113
HNCA,GNAI2-F2R,0.82812274,0.120312606725712,0.528653505139025,0.92788557981245
HNCA,GNAI2-S1PR1,0.4629702,0.107831576026637,0.295548965368244,0.83162826545411
HNCA,GNAI2-S1PR3,0.73875403,0.086957353954521,0.471602684639575,0.670640234543299
HNCA,GRN-TNFRSF1A,1.0184914,0.0482922648382258,0.650180248116303,0.372443897438199
HNCA,HEBP1-ADRA2A,0.28920552,0.0415282392026578,0.184621801175939,0.320277777697865
HNCA,HRAS-INSR,0.5209095,0.0536614095936129,0.332536011552124,0.413852292867676
HNCA,HRAS-SDC2,0.7679113,0.054801189442383,0.490215979796504,0.422642604328931
HNCA,HSP90B1-ASGR1,0.7158956,0.0128225014218498,0.457010416419196,0.0988908352188199
HNCA,HSP90B1-LRP1,0.84248036,0.071282071639342,0.537819062093124,0.549747928943911
HNCA,HSPG2-FGFR1,0.9295728,0.151422394417449,0.593416766941937,1.0
HNCA,HSPG2-ITGA2,0.19611874,0.050387106568161,0.125197454817445,0.388599922031928
HNCA,HSPG2-ITGB1,1.8512112,0.12386136496065,1.0,0.955254628510288
HNCA,HSPG2-LRP1,0.967406,0.145961982362341,0.617568565732809,1.0
HNCA,ICAM1-CAV1,1.3796649,0.0651088192301445,0.880744665099141,0.50213802299203
HNCA,IL6-HRH1,0.258356,0.0325732899022801,0.164928214594974,0.25121462172523
HNCA,INHBA-ENG,1.022037,0.115640789231052,0.652443673303518,0.891855173666463
HNCA,INHBA-TGFBR3,0.20030215,0.043130290940936,0.127868042464795,0.33263326351533
HNCA,INHBB-ACVR1,0.15835834,0.0298573975044563,0.101092129783801,0.230268874967302
HNCA,ITGB3BP-ITGB5,0.18319288,0.0436139264264264,0.11694589877886,0.336363200095419
HNCA,JAG2-NOTCH1,0.18309939,0.0538224634863355,0.116886217026617,0.415094387014722
HNCA,JAG2-NOTCH3,0.85289997,0.0813821484319568,0.544470688817782,0.627642638949083
HNCA,JAM3-ITGB1,0.79089165,0.0917961348995831,0.504886078792725,0.707958311052357
HNCA,LAMA4-ITGA3,0.53465354,0.0450754065211896,0.341309873891385,0.347634556788781
HNCA,LAMA4-ITGAV,0.67395663,0.0640589569160997,0.430237593477007,0.494041181534579
HNCA,LAMA4-ITGB1,1.4549956,0.118388621351641,0.92883395992949,0.913047248793323
HNCA,LAMA5-BCAM,0.45006576,0.0756817955608639,0.287311083338998,0.583679870849577
HNCA,LAMA5-ITGB1,1.1233952,0.0590761341665031,0.717148293906718,0.455612213017151
HNCA,LAMB1-ITGA1,0.67341113,0.132042061675928,0.429889359485686,1.0
HNCA,LAMB1-ITGA7,0.4886299,0.0946510902915648,0.311929496526966,0.729976551794717
HNCA,LAMB1-ITGAV,0.4157905,0.0644191599943811,0.26543058729254,0.496819171732259
HNCA,LAMB1-ITGB1,1.1968296,0.119533888115535,0.764027036733876,0.921879876929113
HNCA,LAMB2-ITGA3,0.3921001,0.0462151841868822,0.250307209569396,0.356424851413513
HNCA,LAMB2-ITGB1,1.2379531,0.0912146089756882,0.790279283373769,0.703473415132021
HNCA,LAMB2-ITGB4,0.49885437,0.0368046801134572,0.318456550600724,0.283848325427302
HNCA,LAMC1-ITGA1,0.7801465,0.111118337615036,0.498026635214657,0.856976720326428
HNCA,LAMC1-ITGA3,0.4195555,0.0511384845091451,0.267834072127226,0.39439476577609
HNCA,LAMC1-ITGA7,0.5953653,0.101050008267781,0.38006679140721,0.779326855791292
HNCA,LAMC1-ITGAV,0.5225259,0.0793365231259967,0.333567882172785,0.611866185635033
HNCA,LAMC1-ITGB1,1.3035649,0.115506715506715,0.832164267776541,0.890821158372222
HNCA,LGALS1-ITGB1,2.5622625,0.096658526276241,1.0,0.745458478030628
HNCA,LGALS3BP-ITGB1,1.5664792,0.0496529099378318,1.0,0.382937585518994
HNCA,LRPAP1-LRP1,0.38037187,0.0940875631692226,0.242820191523524,0.725630467831574
HNCA,LRPAP1-SORT1,0.38879958,0.0566218934808622,0.24820023751984,0.436684399851346
HNCA,LTBP1-ITGB5,0.20522562,0.0808801976466647,0.13101106649641,0.623771449485872
HNCA,LTBP3-ITGB5,0.21516545,0.089274452437064,0.137356413286411,0.688510367420217
HNCA,LUM-ITGB1,1.5529729,0.109788359788359,0.991380295837447,0.846719547113837
HNCA,MDK-ITGB1,1.4368868,0.0694903210071331,0.917273740494069,0.535929430454914
HNCA,MDK-LRP1,0.5530815,0.0937570715474209,0.353073837342698,0.723081620969518
HNCA,MDK-SDC3,0.45583424,0.0571253071253071,0.290993541293629,0.440566871306945
HNCA,MFAP2-NOTCH1,0.25424105,0.0501778922831553,0.162301330153941,0.386986401026685
HNCA,MFGE8-ITGAV,1.1935406,0.0739705134722928,0.761927418773376,0.570481969015428
HNCA,MFGE8-PDGFRB,0.84357876,0.155505116010952,0.538520254056582,1.0
HNCA,MFNG-NOTCH1,0.19198425,0.0750019455036631,0.122558096513551,0.578436670808625
HNCA,MMP2-FGFR1,0.45081142,0.17665939534523,0.287787094627665,1.0
HNCA,MMP2-SDC2,1.0304109,0.157422704743922,0.657789368298783,1.0
HNCA,NID1-ITGA3,0.31660008,0.051360544217687,0.202109824950943,0.396107354398521
HNCA,NID1-ITGAV,0.45596552,0.0760415754284546,0.291077347266829,0.58645459712415
HNCA,NID1-ITGB1,1.2370045,0.11656418563872,0.78967372010307,0.898976673519585
HNCA,NPNT-ITGB1,0.80803365,0.0555310834813499,0.515829116518139,0.428271758014317
HNCA,PDGFA-PDGFRB,0.78168076,0.114269525579973,0.499006069648247,0.881279592249149
HNCA,PDGFB-ITGAV,0.33411112,0.0560643411808208,0.213288448876461,0.432384395443835
HNCA,PDGFB-LRP1,0.2313449,0.127924308143945,0.14768498239891,0.986589220071185
HNCA,PDGFB-PDGFRB,0.85213184,0.119562997753726,0.543980333225202,0.922104378868239
HNCA,PGF-NRP1,0.6666136,0.109895034791838,0.425549980928363,0.847542255557684
HNCA,PGF-NRP2,0.7363206,0.0629400618330507,0.470049241850393,0.485411939419901
HNCA,PLAT-LRP1,0.23228395,0.0659801068600324,0.148284449180852,0.508857644897364
HNCA,PLAU-ITGA5,0.57672393,0.0881630793455322,0.368166592179384,0.679939137077125
HNCA,PLAU-ITGAV,0.33535248,0.057687533579117,0.214080903042301,0.44490292413862
HNCA,PLAU-ITGB1,1.058664,0.0814883791090843,0.67582546322119,0.628461920619748
HNCA,PLAU-ITGB5,0.17395449,0.0670254403131115,0.111048334300265,0.516919558470718
HNCA,PLAU-LRP1,0.17485873,0.0724999402899519,0.111625579221092,0.559140483803792
HNCA,PROS1-AXL,0.6909487,0.0797729022324865,0.44108491952081,0.615231667368518
HNCA,PSAP-LRP1,0.71942663,0.118162170887438,0.459264540471207,0.911300797394799
HNCA,PSAP-SORT1,0.7278543,0.0508776382015817,0.464644560932491,0.392383043697063
HNCA,PTN-PTPRB,0.44109523,0.064123031077054,0.281584514198468,0.494535339974048
HNCA,PTN-SDC3,0.24201,0.0338340960179832,0.1544933239953,0.260938322719984
HNCA,QDPR-DYSF,0.31166944,0.060688493955969,0.198962223764942,0.468047197503237
HNCA,RELN-ITGA3,0.17755635,0.0,0.113347674509205,0.0
HNCA,RELN-ITGB1,1.0979608,0.0061054081651148,0.700911588812606,0.0470866715421977
HNCA,RGMA-BMPR2,0.3266569,0.056907700864137,0.208529855324161,0.438888628957189
HNCA,RTN4-LINGO1,0.7336385,0.0193658280922431,0.46833705415448,0.149354860782673
HNCA,SEMA3A-NRP1,0.33860007,0.0534693347193346,0.216154085861498,0.412370955949314
HNCA,SEMA3F-NRP1,0.29842454,0.0637552103069344,0.190507000315558,0.49169859993626
HNCA,SEMA4C-PLXNB2,0.1750641,0.0511330954061756,0.111756682456285,0.394353203457148
HNCA,SEMA6D-KDR,0.264788,0.0343409671491955,0.169034247651202,0.264847459312356
HNCA,SERPINE1-ITGAV,0.5582185,0.0401485485655912,0.35635317375592,0.309637204930167
HNCA,SERPINE1-ITGB5,0.45454797,0.0875172853951707,0.290172417671236,0.674958587570483
HNCA,SERPINE1-LRP1,0.4554522,0.0716807254974662,0.290749656208306,0.552822462663668
HNCA,SERPING1-SELE,1.5089267,0.0700772756232402,0.963262268287504,0.54045619401787
HNCA,SERPING1-SELP,1.2608141,0.113431583992331,0.804873192219918,0.874817144654849
HNCA,SPP1-ITGA5,0.6195928,0.0521271008403361,0.395533040765072,0.402019260520606
HNCA,SPP1-ITGA9,0.35808602,0.0463021826658189,0.228593444510753,0.357095808815799
HNCA,SPTAN1-PTPRA,0.42724517,0.0544085544085543,0.272742971258365,0.419614489520901
HNCA,TFPI-F3,0.7866876,0.0680444047973039,0.50220231506915,0.524778106938367
HNCA,TFPI-LRP1,0.7715369,0.157585620290181,0.492530475046607,1.0
HNCA,TFPI-SDC4,0.7235478,0.0453984460463941,0.461895395609629,0.350125930929066
HNCA,TGFB3-ACVRL1,0.38680142,0.109898208922015,0.246924660559076,0.847566735366574
HNCA,TGFB3-ENG,1.0213788,0.117680033520944,0.652023494361103,0.907582414741204
HNCA,TGFB3-ITGB1,0.828753,0.0964624458673184,0.529055847861976,0.743946249271943
HNCA,TGFB3-TGFBR2,0.5365109,0.10836915082198,0.342495567541465,0.835774197574153
HNCA,TGFB3-TGFBR3,0.19964382,0.0571495968433693,0.127447780533529,0.440754200629623
HNCA,TGM2-ITGB1,1.1951538,0.0954983845686318,0.762957246591521,0.73651113003173
HNCA,THBS1-CD36,0.5316603,0.0571631150058486,0.339399061953383,0.440858456603885
HNCA,THBS1-ITGA6,0.6228452,0.0510194127402204,0.3976092941718,0.393476449895861
HNCA,THBS1-ITGB1,1.2832481,0.107887643637395,0.819194514605401,0.83206067506548
HNCA,THBS1-LRP1,0.3994428,0.111803536821705,0.25499461145403,0.862261174553374
HNCA,THBS1-LRP5,0.3435222,0.0659267980696552,0.21929625446956,0.50844651210576
HNCA,THBS1-SDC4,0.34647363,0.0509711740690337,0.221180375915944,0.393104419328146
HNCA,THBS2-CD47,0.47516137,0.0419074465586093,0.303331513100535,0.323202334375025
HNCA,THBS2-ITGA6,0.47767845,0.0457153755576562,0.304938356024225,0.352570182876724
HNCA,THBS2-ITGB1,0.8706131,0.108428680396643,0.555778322105915,0.836233306851271
HNCA,TIMP1-CD63,2.772841,0.129894664529425,1.0,1.0
HNCA,TIMP2-CD44,0.769228,0.0261438134014215,0.491056529194069,0.201628641558659
HNCA,TIMP2-ITGA3,0.4291443,0.0604913652907922,0.273955329865031,0.466526884289492
HNCA,TIMP2-ITGB1,1.2861023,0.127051537694608,0.821016566774102,0.979858162233891
HNCA,TIMP3-KDR,0.68341094,0.131930145656981,0.436272996055338,1.0
HNCA,TLN1-ITGB5,0.30179426,0.0943198699278286,0.192658147969512,0.727422084664338
HNCA,TNC-ITGA5,0.5781906,0.0777802893309222,0.36910287879359,0.599864061031762
HNCA,TNC-ITGA9,0.3166839,0.0472890260386116,0.202163333609335,0.364706629992963
HNCA,TNC-ITGAV,0.33681917,0.0560108625162127,0.215017202424023,0.431971952533088
HNCA,TNC-ITGB1,0.91913193,0.083468968212168,0.586751568348065,0.643736795949104
HNCA,TNC-PTPRB,0.45480394,0.0793244396532362,0.290335822721205,0.611772994402347
HNCA,TNFSF12-TNFRSF12A,0.3334668,0.0570139094406628,0.212877130589958,0.439707740181629
HNCA,VCAM1-ITGA9,0.33203614,0.0807439512288054,0.211963831887809,0.622720677751527
HNCA,VCAM1-ITGB1,1.0837593,0.0700960440499624,0.691845695086234,0.540600941546705
HNCA,VCAM1-MSN,0.7172584,0.0359957116054676,0.4578803949405,0.27760932659323
HNCA,VCAN-ITGB1,1.0670176,0.108466729524435,0.681158199187998,0.836526752716694
HNCA,VCAN-SELP,0.33427745,0.107079927398948,0.213394629920964,0.825831334095882
HNCA,VCL-ITGB5,0.21148613,0.0685639772395681,0.135007624489079,0.528785199710814
HNCA,VEGFC-ITGB1,1.0443164,0.0644186967716378,0.666666302792468,0.496815599224644
HNCA,VIM-CD44,2.347864,0.0305865011197097,1.0,0.235891932676667
HNCA,VWF-LRP1,0.9047309,0.144612122256606,0.577558299501092,1.0
HNCA,WNT6-FZD4,0.18135901,0.0103448275862068,0.115775200575996,0.0797822988306674
KICA,A2M-LRP1,1.5050476,0.0652173913043478,0.917661983405415,0.561792766807189
KICA,ADAM10-AXL,0.56450915,0.0413476263399693,0.344194154549999,0.356174893504097
KICA,ADAM10-EPHA3,0.32716522,0.0622154779969651,0.199480125868756,0.535933818006251
KICA,ADAM10-NOTCH1,0.35416728,0.0583016476552598,0.215943900127877,0.502219473833549
KICA,ADAM10-TSPAN14,0.47630405,0.0520361990950226,0.290413485412044,0.448247924043745
KICA,ADAM10-TSPAN15,0.32276186,0.0489977728285077,0.196795296451235,0.422074446925667
KICA,ADAM10-TSPAN5,0.38335055,0.0314569536423841,0.233737608068048,0.270975098338567
KICA,ADAM12-ITGA9,0.16657811,0.0825335892514395,0.101566487873556,0.710957193054779
KICA,ADAM12-ITGB1,1.1607875,0.0956284153005464,0.707758717772257,0.823758064261907
KICA,ADAM15-ITGA5,0.37548757,0.084084084084084,0.228943369120205,0.724313397044703
KICA,ADAM15-ITGAV,0.607358,0.0722070844686648,0.370320079522499,0.622003072423218
KICA,ADAM15-ITGB1,1.4900364,0.0961240310077519,0.90850931104788,0.828027375159743
KICA,ADAM17-ITGA5,0.50716937,0.0710382513661202,0.309232777751796,0.611934562023131
KICA,ADAM17-ITGB1,1.388101,0.0978260869565217,0.846356963611676,0.842689150210783
KICA,ADAM17-MET,0.17164731,0.0561797752808988,0.104657295185085,0.483941334702821
KICA,ADAM17-NOTCH1,0.33561945,0.0697167755991285,0.204634863479689,0.600551163936225
KICA,ADAM17-RHBDF2,0.18820205,0.0439716312056737,0.114751099223682,0.378778480126265
KICA,ADAM9-ITGA6,0.74001515,0.048114434330299,0.451204181382074,0.414465231515316
KICA,ADAM9-ITGAV,0.4566769,0.0517799352750809,0.278446362646229,0.446040427583701
KICA,ADAM9-ITGB1,1.3393552,0.0915032679738562,0.81663553319932,0.788223402666296
KICA,ADAM9-ITGB5,0.37369084,0.0452898550724637,0.22784786169875,0.390133865838325
KICA,ADM-CALCRL,0.7002582,0.0770609318996415,0.426963458636063,0.663814870217813
KICA,ADM-PTH1R,0.48508248,0.0385542168674698,0.295765895186316,0.332112029212924
KICA,ADM-RAMP2,1.2502917,0.0602605863192182,0.762331477926232,0.519094076604688
KICA,ADM-RAMP3,0.9184726,0.0516304347826086,0.560013774859698,0.44475260705569
KICA,AGRN-ITGB1,1.4700447,0.0887096774193548,0.896319913799815,0.764158978506552
KICA,AGRN-LRP1,0.48598486,0.0493601462522851,0.296316096934477,0.425195988040541
KICA,ANGPT1-ITGA5,0.6024914,0.0877458396369137,0.367352802069984,0.755856329723439
KICA,ANGPT1-ITGB1,1.2939523,0.0943134535367545,0.788952345460701,0.81243077881317
KICA,ANGPT1-TEK,0.42642567,0.0837138508371385,0.260001495040544,0.721124150188832
KICA,ANGPT1-TIE1,0.5613586,0.0990566037735849,0.342273192075577,0.853289013735447
KICA,ANGPTL2-TIE1,0.44601998,0.101388888888888,0.271948594506408,0.873379680990064
KICA,ANGPTL4-GPIHBP1,0.49896348,0.020066889632107,0.304229458725204,0.17285931286375
KICA,ANGPTL4-TIE1,0.7103156,0.0677290836653386,0.43309568570443,0.583428876020214
KICA,ANXA1-DYSF,0.7989107,0.0512820512820512,0.487114146772373,0.441751577318472
KICA,ANXA1-EGFR,0.707814,0.0356037151702786,0.43157040290428,0.30669594802993
KICA,APP-APLP2,1.638445,0.0492125984251968,0.998997432639795,0.42392498807629
KICA,APP-CAV1,2.0212004,0.0592216582064297,1.0,0.510144588020064
KICA,APP-CD74,1.9541907,0.013953488372093,1.0,0.120197522200607
KICA,APP-GPC1,1.3378817,0.0502092050209205,0.815737106509993,0.432509912521016
KICA,APP-LRP1,1.464359,0.0507936507936507,0.892853212322036,0.437544419439249
KICA,APP-LRP10,1.4140798,0.0393013100436681,0.862196832818798,0.338547606198218
KICA,APP-LRP6,1.309438,0.0610079575596817,0.798394331333056,0.525532048878873
KICA,APP-NCSTN,1.3178673,0.0502008032128514,0.803533868552157,0.432437538037662
KICA,APP-NGFR,1.4470221,0.0747663551401869,0.882282507422004,0.644049028613849
KICA,APP-NOTCH2,1.3397222,0.0581222056631892,0.816859301502668,0.500673732564379
KICA,APP-PLD1,0.6218531,0.0481927710843373,0.379158073892683,0.415140036516155
KICA,APP-TNFRSF21,1.3409232,0.0539325842696629,0.817591578702452,0.464583681314709
KICA,APP-TSPAN12,1.340749,0.0427509293680297,0.817485364973724,0.368263164363076
KICA,APP-TSPAN15,1.3051616,0.0615763546798029,0.79578691233459,0.530428310203831
KICA,ARF1-INSR,1.4148974,0.0779816513761468,0.862695342259717,0.671746091197587
KICA,ARF4-EGFR,0.45998994,0.0190641247833622,0.280466398994249,0.164221340268305
KICA,ARPC5-LDLR,0.75614905,0.0559796437659033,0.461041389636527,0.482217370660623
KICA,BGN-LY96,1.57131,0.0739795918367346,0.958063685922467,0.63727172697346
KICA,BGN-TLR4,1.5136645,0.10625,0.92291590464007,0.915254049256712
KICA,BMP1-BMPR1A,0.1307256,0.0578231292517006,0.0797063915970916,0.498097441772359
KICA,BMP1-BMPR2,0.5731911,0.0787172011661807,0.34948773825913,0.67808223165649
KICA,BMP4-BMPR1A,0.10774353,0.0543933054393305,0.0656936972883122,0.4685524052311
KICA,BMP4-BMPR2,0.18773273,0.0548780487804878,0.114464944073472,0.472728059874342
KICA,BMP4-LRP6,0.11600933,0.0566037735849056,0.0707335448136878,0.487593722134541
KICA,C1QA-CD93,0.82917964,0.0775862068965517,0.505569812570571,0.668339670856828
KICA,C1QA-CSPG4,0.4870498,0.0563991323210412,0.296965415236841,0.485830910413158
KICA,CALM3-AQP1,1.2473334,0.0559006211180124,0.760527734678837,0.481536657263304
KICA,CALM3-CACNA1C,0.538757,0.0445402298850574,0.328492479037574,0.383676477714104
KICA,CALM3-INSR,1.3568403,0.0653846153846153,0.827296599032747,0.563233261081053
KICA,CALM3-KCNQ1,0.5365874,0.0417266187050359,0.327169624239363,0.359439592767764
KICA,CALM3-MYLK,0.97772735,0.0318725099601593,0.596142752714745,0.274554765185983
KICA,CALM3-PDE1A,0.48017013,0.0441176470588235,0.292770722911246,0.380036283428392
KICA,CALR-ITGA3,0.8756142,0.0402877697841726,0.533882027033527,0.347045124051634
KICA,CALR-ITGAV,1.0784004,0.059322033898305,0.657525416451409,0.511009239864165
KICA,CALR-LRP1,0.9770189,0.0628571428571428,0.595710794528078,0.541461219056071
KICA,CALR-SCARF1,0.94652784,0.0663615560640732,0.577119697079909,0.571648780259946
KICA,CCL2-CCR10,0.5106021,0.0352,0.311325791833408,0.3032182826714
KICA,CD14-ITGB1,1.273684,0.0841121495327102,0.776594298859214,0.72455515719058
KICA,CD34-SELP,0.14240316,0.0899854862119013,0.0868264673149199,0.775148994162604
KICA,CD99-CD81,1.6251493,0.0739827373612823,0.990890739912759,0.637298823011854
KICA,COL18A1-GPC1,0.57043004,0.0971223021582733,0.347804256756019,0.836626638338763
KICA,COL18A1-ITGA3,1.0624964,0.0754716981132075,0.647828383491069,0.650124962846055
KICA,COL18A1-ITGA5,1.3907517,0.130699088145896,0.847973156095829,1.0
KICA,COL18A1-ITGB1,2.0822127,0.144680851063829,1.0,1.0
KICA,COL18A1-ITGB5,1.2022302,0.0948795180722891,0.73302728089257,0.817306946891181
KICA,COL18A1-KDR,1.5248818,0.137195121951219,0.929755349297138,1.0
KICA,COL1A1-CD36,1.0743557,0.110251450676982,0.655059270248272,0.949723168645035
KICA,COL1A1-CD44,0.86201525,0.0642857142857142,0.525590435837853,0.5537671558528
KICA,COL1A1-CD93,1.5287901,0.147302904564315,0.932138329297069,1.0
KICA,COL1A1-DDR2,0.29965782,0.109907120743034,0.182708234240659,0.94675705696196
KICA,COL1A1-FLT4,1.0144901,0.11754068716094,0.618557843161344,1.0
KICA,COL1A1-ITGA1,1.2388618,0.103678929765886,0.755362406181175,0.893106449796043
KICA,COL1A1-ITGA2,0.9166583,0.0819209039548022,0.558907554606935,0.705679426479086
KICA,COL1A1-ITGA5,1.2283494,0.13030303030303,0.748952755194488,1.0
KICA,COL1A1-ITGAV,0.97855884,0.103351955307262,0.596649731206709,0.890289840880666
KICA,COL1A1-ITGB1,1.9198104,0.123861566484517,1.0,1.0
KICA,COL1A2-CD36,1.4154636,0.10126582278481,0.863040567364228,0.872319570401036
KICA,COL1A2-CD44,1.2031231,0.0460122699386503,0.733571702467664,0.396356860017342
KICA,COL1A2-CD93,1.869898,0.141802067946824,1.0,1.0
KICA,COL1A2-FLT4,1.355598,0.0972222222222222,0.8265391402773,0.837487365332939
KICA,COL1A2-ITGA1,1.5799696,0.118729096989966,0.963343642324841,1.0
KICA,COL1A2-ITGA2,1.2577661,0.0762711864406779,0.766888790750601,0.657011879825356
KICA,COL1A2-ITGAV,1.3196666,0.0963081861958266,0.804630942961459,0.829613716633409
KICA,COL1A2-ITGB1,2.2609181,0.106849315068493,1.0,0.920416642604654
KICA,COL3A1-DDR2,0.3751055,0.11063829787234,0.228710412292794,0.953055530640281
KICA,COL3A1-ITGA2,0.9819918,0.0772727272727272,0.598742885524587,0.665639308550335
KICA,COL3A1-ITGB1,1.9851439,0.130841121495327,1.0,1.0
KICA,COL4A1-CD47,1.2173959,0.0771349862258953,0.742274155437755,0.664452785718695
KICA,COL4A1-CD93,1.7378955,0.181543116490166,1.0,1.0
