anchor,partner,sample_id,Malignant,Boundary,Normal
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7058756,0.677018633540372,0.931818181818181,0.973529411764706
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7058757,0.680597014925373,0.766666666666666,0.796368352788586
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7058758,0.0,1.0,0.806369426751592
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7058759,1.0,0.561403508771929,0.611778846153846
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7090086_NextSeq2000,0.607407407407407,1.0,0.886363636363636
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7090087_NextSeq2000,1.0,0.986486486486486,0.733466933867735
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7090088_NextSeq2000,1.0,1.0,0.627906976744186
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7211257_EHU-W3,0.317939609236234,0.692307692307692,0.864842454394693
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7421790_PDAC_1,0.0,0.0,0.489603024574669
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7421791_PDAC_2,1.0,1.0,0.878172588832487
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7421792_PDAC_3,1.0,1.0,0.524886877828054
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7498811_SS1905133,0.39568345323741,0.91875,0.753513513513513
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7498812_SS1923404,0.884615384615384,1.0,0.701369863013698
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7498813_SS1945070,1.0,0.0,0.618691588785046
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7498814_SS1960050,1.0,0.897727272727272,0.375838926174496
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7498815_SS2002154,0.594170403587444,1.0,0.35865504358655
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7498816_SS2005094,0.616161616161616,0.752475247524752,0.511784511784511
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7498817_SS2021309,0.485294117647058,0.23076923076923,0.535753575357535
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7757970_R1-S1,1.0,0.0,0.702189781021897
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7757972_R1-S3,,,0.758620689655172
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7757973_R1-S4,0.795221843003412,0.86060606060606,0.368589743589743
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7757974_R1-S5,0.488151658767772,1.0,0.297872340425531
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7757975_R1-S6,1.0,0.933333333333333,0.774011299435028
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7757976_R2-S1,0.527272727272727,0.622549019607843,0.412780656303972
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7757977_R2-S2,0.746987951807228,0.620481927710843,0.632446134347275
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7757978_R2-S3,0.800675675675675,0.865196078431372,0.674603174603174
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7757979_R2-S4,0.329032258064516,1.0,0.437086092715231
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7757980_R2-S5,0.0,1.0,0.554347826086956
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7757982_R3-S2,0.641304347826086,1.0,0.475852272727272
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7757983_R3-S3,0.0,1.0,0.335832083958021
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7757984_R3-S4,0.855072463768116,0.820253164556962,0.746575342465753
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7757985_R3-S5,0.447667087011349,0.983957219251337,0.792915531335149
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7777520_A1,,1.0,0.641975308641975
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7777521_B1,0.0,0.0,0.579746835443038
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7777522_C1,0.886255924170616,0.548387096774193,0.0
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7777523_D1,0.0,1.0,0.935897435897436
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM7850822_CHC20,0.0,1.0,0.364779874213836
HSPA6+_Macro,SPP1+_CXCL3+_Macro,HCC1R,0.432176656151419,0.80327868852459,0.885553470919324
HSPA6+_Macro,SPP1+_CXCL3+_Macro,HCC3R,0.706161137440758,1.0,0.728310502283105
HSPA6+_Macro,SPP1+_CXCL3+_Macro,HCC4R,1.0,1.0,0.793706293706293
HSPA6+_Macro,SPP1+_CXCL3+_Macro,HCC6NR,1.0,0.622641509433962,0.45953002610966
HSPA6+_Macro,SPP1+_CXCL3+_Macro,HCC7NR,0.955357142857142,0.923753665689149,1.0
HSPA6+_Macro,SPP1+_CXCL3+_Macro,HRA000437_HCC-1T,0.5234375,1.0,0.623089983022071
HSPA6+_Macro,SPP1+_CXCL3+_Macro,HRA000437_HCC-2T,0.501118568232662,0.578481012658227,0.535809018567639
