panel,global_anno,gene,celltype,median_pearson_r,row_zscore,is_designated
d,T_NK cell,KIR2DL4,CD8 Tcm/Tn,0.0028777728433122,-1.992762959008437,False
d,T_NK cell,KIR2DL4,CD8 Tem/Trm,0.0058415126829527,0.6745599744413425,False
d,T_NK cell,KIR2DL4,CD8 Tem/Temra,0.0045939441057524,-0.44823367718407003,False
d,T_NK cell,KIR2DL4,CD8 Trm,0.0061361237451543,0.9397056637315493,False
d,T_NK cell,KIR2DL4,CD8 Tex,0.0069294101901484,1.6536519754915837,False
d,T_NK cell,KIR2DL4,CD8 Cycling Tex,0.0052626164822939,0.1535617776861706,False
d,T_NK cell,KIR2DL4,ISG15+ CD8 T,0.0055225477471752,0.38749615163668644,False
d,T_NK cell,KIR2DL4,CD4 Tcm/Tn,0.0040063163121546,-0.9770901811294462,False
d,T_NK cell,KIR2DL4,CD4 Tem/Effector,0.0048152303286211,-0.24907928136984114,False
d,T_NK cell,KIR2DL4,CD4 Th1,0.0049328343257064,-0.14323738718758014,False
d,T_NK cell,KIR2DL4,CD4 Th17,0.0049125625223706,-0.16148171660433502,False
d,T_NK cell,KIR2DL4,CD4 Tfh,0.0046663961929677,-0.38302784797433936,False
d,T_NK cell,KIR2DL4,CD4 Treg,0.0053780222802009,0.2574253244432816,False
d,T_NK cell,KIR2DL4,CD4 Cycling Treg,0.003941340870303,-1.035567137792022,False
d,T_NK cell,KIR2DL4,CD4 CXCL13+ T,0.0044885362989993,-0.54309917669812,False
d,T_NK cell,KIR2DL4,NK,0.0057523539073928,0.5943183676753216,False
d,T_NK cell,KIR2DL4,CD16+ NK,0.0056266391356577,0.48117689377216316,False
d,T_NK cell,KIR2DL4,CD16- NK,0.006054725496467,0.866448418759393,False
d,T_NK cell,KIR2DL4,γδ T,0.0069892979766695,1.7075501160384445,True
d,T_NK cell,KIR2DL4,MAIT,0.0056923830398044,0.5403454553711086,False
d,T_NK cell,KIR2DL4,ILC3,0.0025112138391295,-2.322660754098855,False
d,T_NK cell,SLC4A10,CD8 Tcm/Tn,0.0019279001907205,-2.4347849161073754,False
d,T_NK cell,SLC4A10,CD8 Tem/Trm,0.0045216972723849,0.05224889810644225,False
d,T_NK cell,SLC4A10,CD8 Tem/Temra,0.0051541363541892,0.6586561583337256,False
d,T_NK cell,SLC4A10,CD8 Trm,0.0047929639132517,0.31234993425650787,False
d,T_NK cell,SLC4A10,CD8 Tex,0.0059883094977428,1.4584939057012223,False
d,T_NK cell,SLC4A10,CD8 Cycling Tex,0.0049444386471512,0.4575898174648576,False
d,T_NK cell,SLC4A10,ISG15+ CD8 T,0.0031176711882148,-1.2939860761146642,False
d,T_NK cell,SLC4A10,CD4 Tcm/Tn,0.003589766551034,-0.8413226279348712,False
d,T_NK cell,SLC4A10,CD4 Tem/Effector,0.0034376897474266,-0.9871397990631768,False
d,T_NK cell,SLC4A10,CD4 Th1,0.0037886322101142,-0.6506424771572296,False
d,T_NK cell,SLC4A10,CD4 Th17,0.0062180893326195,1.6788157740549783,False
d,T_NK cell,SLC4A10,CD4 Tfh,0.0036519718219736,-0.7816777878112005,False
d,T_NK cell,SLC4A10,CD4 Treg,0.0044268519578557,-0.038692488951678275,False
d,T_NK cell,SLC4A10,CD4 Cycling Treg,0.0043024138486284,-0.15800860184765625,False
d,T_NK cell,SLC4A10,CD4 CXCL13+ T,0.0034440099060079,-0.9810797844945738,False
d,T_NK cell,SLC4A10,NK,0.004786078907508,0.3057483221964582,False
d,T_NK cell,SLC4A10,CD16+ NK,0.0046610347848772,0.18585114001135758,False
d,T_NK cell,SLC4A10,CD16- NK,0.0047994241564356,0.31854426740615177,False
d,T_NK cell,SLC4A10,γδ T,0.0058034299041963,1.2812241400905662,False
d,T_NK cell,SLC4A10,MAIT,0.0059898972335236,1.460016288698258,True
d,T_NK cell,SLC4A10,ILC3,0.0044649067323328,-0.002204086838087901,False
d,T_NK cell,KIT,CD8 Tcm/Tn,0.0253921461321304,0.32064817150537783,False
d,T_NK cell,KIT,CD8 Tem/Trm,0.02203919541302225,-0.5338379380393838,False
d,T_NK cell,KIT,CD8 Tem/Temra,0.02261836613151265,-0.38623859183224907,False
d,T_NK cell,KIT,CD8 Trm,0.0266609217907185,0.6439905845666742,False
d,T_NK cell,KIT,CD8 Tex,0.023186431701384153,-0.24146934843133755,False
d,T_NK cell,KIT,CD8 Cycling Tex,0.0220742001393813,-0.5249171232264002,False
d,T_NK cell,KIT,ISG15+ CD8 T,0.01536350282887105,-2.235111551230291,False
d,T_NK cell,KIT,CD4 Tcm/Tn,0.02225032608034925,-0.4800321300680028,False
d,T_NK cell,KIT,CD4 Tem/Effector,0.024604289324970302,0.11986600844165769,False
d,T_NK cell,KIT,CD4 Th1,0.024862930134955052,0.1857795866621453,False
d,T_NK cell,KIT,CD4 Th17,0.0276078781092874,0.8853186231660596,False
d,T_NK cell,KIT,CD4 Tfh,0.0284829142311677,1.1083180866641438,False
d,T_NK cell,KIT,CD4 Treg,0.02105720110864415,-0.7840952674898889,False
d,T_NK cell,KIT,CD4 Cycling Treg,0.01873180231785755,-1.3767138689371121,False
d,T_NK cell,KIT,CD4 CXCL13+ T,0.0198909504024428,-1.0813096056000815,False
d,T_NK cell,KIT,NK,0.02465371854317855,0.13246284743601022,False
d,T_NK cell,KIT,CD16+ NK,0.0280640404755212,1.0015697817120255,False
d,T_NK cell,KIT,CD16- NK,0.02638263869926815,0.5730712493046429,False
d,T_NK cell,KIT,γδ T,0.0237365338322496,-0.10127801577121164,False
d,T_NK cell,KIT,MAIT,0.0243551710344303,0.05637920629844339,False
d,T_NK cell,KIT,ILC3,0.0347976342997849,2.717599294868771,True
e,Endothelial,GJA5,Arterial EC,0.210771407176882,2.7915126295253763,True
e,Endothelial,GJA5,Capillary EC,0.1254813086945315,0.3614318000691501,False
e,Endothelial,GJA5,Venous EC,0.12120632205418999,0.23962911410994533,False
e,Endothelial,GJA5,Venous iEC,0.1074750025712535,-0.15160289092200788,False
e,Endothelial,GJA5,Lymphatic EC,0.0983069382355754,-0.4128188794340039,False
e,Endothelial,GJA5,Tip EC,0.11748047889524199,0.13347259424153682,False
e,Endothelial,GJA5,PGF+ Tip EC,0.106709050423558,-0.17342635769618275,False
e,Endothelial,GJA5,Fibrosis PGF+ TipEC,0.15606385492636698,1.2327880376202318,False
e,Endothelial,GJA5,TMEM100+ EC,0.07533343971461195,-1.0673785450309066,False
e,Endothelial,GJA5,SPRY1+ EC,0.119290785723428,0.18505175755460135,False
e,Endothelial,GJA5,HMOX1+ iEC,0.08769620466161404,-0.7151393211191177,False
e,Endothelial,GJA5,CCL2+ iEC,0.06197468629448695,-1.4479954181418722,False
e,Endothelial,GJA5,CD14+ EC,0.09640491029999884,-0.4670113555312296,False
e,Endothelial,GJA5,HMGB2+ cycEC,0.09494829478547695,-0.5085131652455267,False
e,Endothelial,RGCC,Arterial EC,0.07275529910684395,-1.108252157448341,False
e,Endothelial,RGCC,Capillary EC,0.1047893048007795,0.7023324059920146,True
e,Endothelial,RGCC,Venous EC,0.0765184887189401,-0.8955540301501278,False
e,Endothelial,RGCC,Venous iEC,0.06669448158788215,-1.450813832266878,False
e,Endothelial,RGCC,Lymphatic EC,0.07076505603398855,-1.2207420976586052,False
e,Endothelial,RGCC,Tip EC,0.12851268688401601,2.043194669765575,False
e,Endothelial,RGCC,PGF+ Tip EC,0.118030284794522,1.4507219208890332,False
e,Endothelial,RGCC,Fibrosis PGF+ TipEC,0.10616557018388201,0.7801198947516383,False
e,Endothelial,RGCC,TMEM100+ EC,0.08360181335747979,-0.4951995327790844,False
e,Endothelial,RGCC,SPRY1+ EC,0.0956771660873881,0.18730790821223625,False
e,Endothelial,RGCC,HMOX1+ iEC,0.09585734775895115,0.1974919031913183,False
e,Endothelial,RGCC,CCL2+ iEC,0.08739270760753096,-0.2809355198312178,False
e,Endothelial,RGCC,CD14+ EC,0.08354231447133526,-0.4985624517291672,False
e,Endothelial,RGCC,HMGB2+ cycEC,0.1027822263623375,0.5888909190616112,False
e,Endothelial,CLU,Arterial EC,0.03286638902228365,0.8288437591848368,False
e,Endothelial,CLU,Capillary EC,0.026610274383192703,0.5503486711288057,False
e,Endothelial,CLU,Venous EC,0.043368116514648794,1.2963351162728278,True
e,Endothelial,CLU,Venous iEC,0.040842732252378694,1.1839159626816107,False
e,Endothelial,CLU,Lymphatic EC,0.03590048604932835,0.9639085985401682,False
e,Endothelial,CLU,Tip EC,-0.00486352803080755,-0.8507284958360852,False
e,Endothelial,CLU,PGF+ Tip EC,-0.01883345437385195,-1.4726090225662896,False
e,Endothelial,CLU,Fibrosis PGF+ TipEC,0.01743243268275085,0.14179096718937328,False
e,Endothelial,CLU,TMEM100+ EC,0.0039701785904101995,-0.45749019294995774,False
e,Endothelial,CLU,SPRY1+ EC,0.042155425815955994,1.2423513863701008,False
e,Endothelial,CLU,HMOX1+ iEC,0.00033026131225285,-0.619523522160881,False
e,Endothelial,CLU,CCL2+ iEC,-0.020461916608276,-1.5451010978454192,False
e,Endothelial,CLU,CD14+ EC,0.01397605218609805,-0.012072100593275278,False
e,Endothelial,CLU,HMGB2+ cycEC,-0.0138320912474728,-1.2499700294158156,False
e,Endothelial,SELE,Arterial EC,0.06768679995254376,-0.8046135897117557,False
e,Endothelial,SELE,Capillary EC,0.08721952633260625,0.8524735118527129,False
e,Endothelial,SELE,Venous EC,0.08667335807015475,0.8061385371347918,False
e,Endothelial,SELE,Venous iEC,0.1016346921008615,2.0754049550470244,True
e,Endothelial,SELE,Lymphatic EC,0.0637043839147438,-1.142467615867457,False
e,Endothelial,SELE,Tip EC,0.07577457608776565,-0.1184754002321236,False
e,Endothelial,SELE,PGF+ Tip EC,0.0652126257166939,-1.014513740539385,False
e,Endothelial,SELE,Fibrosis PGF+ TipEC,0.09039162387967964,1.1215829965135418,False
e,Endothelial,SELE,TMEM100+ EC,0.05808920227296255,-1.6188396742522493,False
e,Endothelial,SELE,SPRY1+ EC,0.08007383502911006,0.24625845204051197,False
e,Endothelial,SELE,HMOX1+ iEC,0.08609794398382715,0.7573224506367374,False
e,Endothelial,SELE,CCL2+ iEC,0.0735022215368973,-0.3112538861002712,False
e,Endothelial,SELE,CD14+ EC,0.06723517662299115,-0.8429277082636394,False
e,Endothelial,SELE,HMGB2+ cycEC,0.0770993146437707,-0.0060892882584356045,False
e,Endothelial,PDPN,Arterial EC,0.052322128669477,-1.105960759083183,False
e,Endothelial,PDPN,Capillary EC,0.0880279940302423,1.0232339671922739,False
e,Endothelial,PDPN,Venous EC,0.070359278703269,-0.03037823668927781,False
e,Endothelial,PDPN,Venous iEC,0.0649750137558084,-0.35145009463674154,False
e,Endothelial,PDPN,Lymphatic EC,0.107890905030443,2.207689375926825,True
e,Endothelial,PDPN,Tip EC,0.0671736971226549,-0.2203392818294083,False
e,Endothelial,PDPN,PGF+ Tip EC,0.0837620569209599,0.768849688756957,False
e,Endothelial,PDPN,Fibrosis PGF+ TipEC,0.0370934057450847,-2.0140725275814684,False
e,Endothelial,PDPN,TMEM100+ EC,0.062115410634889,-0.5219725514595588,False
e,Endothelial,PDPN,SPRY1+ EC,0.0771778421958863,0.3762230116649495,False
e,Endothelial,PDPN,HMOX1+ iEC,0.0838508359444182,0.7741437161286899,False
e,Endothelial,PDPN,CCL2+ iEC,0.0541427854626128,-0.9973922423105299,False
e,Endothelial,PDPN,CD14+ EC,0.0734365788640639,0.15312582370330033,False
e,Endothelial,PDPN,HMGB2+ cycEC,0.0698340253225268,-0.06169988978282036,False
e,Endothelial,KDR,Arterial EC,0.119786941962439,0.11192064759230572,False
e,Endothelial,KDR,Capillary EC,0.128277506783069,0.4454928662725916,False
e,Endothelial,KDR,Venous EC,0.1002631350448651,-0.6551189696963581,False
e,Endothelial,KDR,Venous iEC,0.09456559141936349,-0.8789606467033382,False
e,Endothelial,KDR,Lymphatic EC,0.09573418048978916,-0.8330498201349713,False
e,Endothelial,KDR,Tip EC,0.1648863393073165,1.8837587233021262,True
e,Endothelial,KDR,PGF+ Tip EC,0.14156146709475248,0.9673851322926886,False
e,Endothelial,KDR,Fibrosis PGF+ TipEC,0.16144030311749952,1.7483729201460396,False
e,Endothelial,KDR,TMEM100+ EC,0.08334809125509729,-1.3196670657567524,False
e,Endothelial,KDR,SPRY1+ EC,0.117328502843333,0.015334965864980508,False
e,Endothelial,KDR,HMOX1+ iEC,0.1141613389598015,-0.10909466936808283,False
e,Endothelial,KDR,CCL2+ iEC,0.0837650621991736,-1.303285361373224,False
e,Endothelial,KDR,CD14+ EC,0.09895974095741535,-0.7063259349278089,False
e,Endothelial,KDR,HMGB2+ cycEC,0.133056248692604,0.6332372124898045,False
e,Endothelial,COL4A1,Arterial EC,0.268565567790362,0.051862374393030784,False
e,Endothelial,COL4A1,Capillary EC,0.2939422548300205,0.5649124429330491,False
e,Endothelial,COL4A1,Venous EC,0.24434217273606001,-0.43787115439500507,False
e,Endothelial,COL4A1,Venous iEC,0.218735793716137,-0.9555649924717496,False
e,Endothelial,COL4A1,Lymphatic EC,0.246158197890661,-0.40115588779687245,False
e,Endothelial,COL4A1,Tip EC,0.345224689112254,1.6017087900007767,False
e,Endothelial,COL4A1,PGF+ Tip EC,0.3511954977673615,1.722422884198923,True
e,Endothelial,COL4A1,Fibrosis PGF+ TipEC,0.304429322499563,0.776933451752449,False
e,Endothelial,COL4A1,TMEM100+ EC,0.189897172730359,-1.5386062874300106,False
e,Endothelial,COL4A1,SPRY1+ EC,0.26858922444197997,0.052340649855665305,False
e,Endothelial,COL4A1,HMOX1+ iEC,0.2537615115870495,-0.24743682246075852,False
e,Endothelial,COL4A1,CCL2+ iEC,0.19578962174992248,-1.4194764195859102,False
e,Endothelial,COL4A1,CD14+ EC,0.224711006118557,-0.8347618660505634,False
e,Endothelial,COL4A1,HMGB2+ cycEC,0.318662591943182,1.0646928370569682,False
e,Endothelial,NOTCH3,Arterial EC,0.1738304087406995,1.5204520558950085,False
e,Endothelial,NOTCH3,Capillary EC,0.1509266311666495,0.7211726619699713,False
e,Endothelial,NOTCH3,Venous EC,0.1285390736920315,-0.06009205787469097,False
e,Endothelial,NOTCH3,Venous iEC,0.1258373352876645,-0.15437536233854066,False
e,Endothelial,NOTCH3,Lymphatic EC,0.106062793493381,-0.8444529589000681,False
e,Endothelial,NOTCH3,Tip EC,0.150453975816677,0.7046782788735565,False
e,Endothelial,NOTCH3,PGF+ Tip EC,0.1439769668722765,0.4786483252211537,False
e,Endothelial,NOTCH3,Fibrosis PGF+ TipEC,0.1811358731685635,1.7753928472717018,True
e,Endothelial,NOTCH3,TMEM100+ EC,0.0797213276308964,-1.7636983017957388,False
e,Endothelial,NOTCH3,SPRY1+ EC,0.1384571293243205,0.28602104373315906,False
e,Endothelial,NOTCH3,HMOX1+ iEC,0.11724853933774901,-0.4541009250410072,False
e,Endothelial,NOTCH3,CCL2+ iEC,0.0850261960995308,-1.5785728550979787,False
e,Endothelial,NOTCH3,CD14+ EC,0.1074730278099965,-0.7952396260237566,False
e,Endothelial,NOTCH3,HMGB2+ cycEC,0.13496533306534603,0.16416687410723035,False
e,Endothelial,TMEM100,Arterial EC,0.0447753441866182,1.3792167303144311,False
e,Endothelial,TMEM100,Capillary EC,0.0419998387558262,1.0443984516283593,False
e,Endothelial,TMEM100,Venous EC,0.0382643750348078,0.5937772713236408,False
e,Endothelial,TMEM100,Venous iEC,0.0334335196516838,0.011015419729146924,False
e,Endothelial,TMEM100,Lymphatic EC,0.0343213993108663,0.11812324083797877,False
e,Endothelial,TMEM100,Tip EC,0.0350830469880142,0.21000328596371814,False
e,Endothelial,TMEM100,PGF+ Tip EC,0.0222276189469044,-1.3407889556024637,False
e,Endothelial,TMEM100,Fibrosis PGF+ TipEC,0.0399904425303224,0.8019984267689267,False
e,Endothelial,TMEM100,TMEM100+ EC,0.0340904568594978,0.09026389918982379,True
e,Endothelial,TMEM100,SPRY1+ EC,0.0428604303101899,1.1482144195912118,False
e,Endothelial,TMEM100,HMOX1+ iEC,0.0206367716019539,-1.5326980629597642,False
e,Endothelial,TMEM100,CCL2+ iEC,0.0213362927474636,-1.4483125441113167,False
e,Endothelial,TMEM100,CD14+ EC,0.0367585432235384,0.4121238652641616,False
e,Endothelial,TMEM100,HMGB2+ cycEC,0.0210128089701715,-1.4873354479378476,False
e,Endothelial,SPRY1,Arterial EC,0.1093292313045395,-0.5486802726083326,False
e,Endothelial,SPRY1,Capillary EC,0.13309153297313248,0.9907375820496745,False
e,Endothelial,SPRY1,Venous EC,0.112234630149412,-0.36045680338897634,False
e,Endothelial,SPRY1,Venous iEC,0.117074165316066,-0.04693217317020582,False
e,Endothelial,SPRY1,Lymphatic EC,0.09852859004973974,-1.2483894262620128,False
e,Endothelial,SPRY1,Tip EC,0.146002969224152,1.8271925589835245,False
e,Endothelial,SPRY1,PGF+ Tip EC,0.132318653110556,0.9406673036503211,False
e,Endothelial,SPRY1,Fibrosis PGF+ TipEC,0.14235729531650398,1.5910110819546406,False
e,Endothelial,SPRY1,TMEM100+ EC,0.09559141269736651,-1.4386716355194047,False
e,Endothelial,SPRY1,SPRY1+ EC,0.12694398958255199,0.5924748973261372,True
e,Endothelial,SPRY1,HMOX1+ iEC,0.1129904202820235,-0.31149366670536677,False
e,Endothelial,SPRY1,CCL2+ iEC,0.10167864381320099,-1.0443162234958752,False
e,Endothelial,SPRY1,CD14+ EC,0.105414057245003,-0.8023210577226163,False
e,Endothelial,SPRY1,HMGB2+ cycEC,0.1156248886918245,-0.14082216509151294,False
e,Endothelial,HMOX1,Arterial EC,0.0121830233267484,-1.4265999194813306,False
e,Endothelial,HMOX1,Capillary EC,0.04686099064995095,0.20629911160800798,False
e,Endothelial,HMOX1,Venous EC,0.0264101764079341,-0.7566787483553647,False
e,Endothelial,HMOX1,Venous iEC,0.029297487945808,-0.6207224459370041,False
e,Endothelial,HMOX1,Lymphatic EC,0.03242156581247975,-0.47361740734027125,False
e,Endothelial,HMOX1,Tip EC,0.033519212791980196,-0.4219319474458217,False
e,Endothelial,HMOX1,PGF+ Tip EC,0.0441332573040678,0.07785694843131881,False
e,Endothelial,HMOX1,Fibrosis PGF+ TipEC,0.014984425241933951,-1.2946888870276598,False
e,Endothelial,HMOX1,TMEM100+ EC,0.051024395288444754,0.4023434569085083,False
e,Endothelial,HMOX1,SPRY1+ EC,0.043086892185377396,0.02858622351971083,False
e,Endothelial,HMOX1,HMOX1+ iEC,0.09481646936908014,2.4644030542660795,True
e,Endothelial,HMOX1,CCL2+ iEC,0.0739777557824422,1.4831599811750569,False
e,Endothelial,HMOX1,CD14+ EC,0.05536745411329335,0.6068472699769941,False
e,Endothelial,HMOX1,HMGB2+ cycEC,0.0366341633661705,-0.2752566902982297,False
e,Endothelial,CCL2,Arterial EC,0.101709812238256,-1.1736964411745294,False
e,Endothelial,CCL2,Capillary EC,0.129798404233037,1.3168817022757813,False
e,Endothelial,CCL2,Venous EC,0.118170753988586,0.28587339954935115,False
e,Endothelial,CCL2,Venous iEC,0.120791586321481,0.5182591213815102,False
e,Endothelial,CCL2,Lymphatic EC,0.125523383303169,0.9378212747292459,False
e,Endothelial,CCL2,Tip EC,0.115397522344424,0.039974633211830195,False
e,Endothelial,CCL2,PGF+ Tip EC,0.115359182968435,0.03657513166723606,False
e,Endothelial,CCL2,Fibrosis PGF+ TipEC,0.0860105995801685,-2.5657247750574146,False
e,Endothelial,CCL2,TMEM100+ EC,0.114342987816805,-0.05352954266461017,False
e,Endothelial,CCL2,SPRY1+ EC,0.112455070245284,-0.2209286861011927,False
e,Endothelial,CCL2,HMOX1+ iEC,0.112975585648024,-0.1747752767158331,False
e,Endothelial,CCL2,CCL2+ iEC,0.122393276418552,0.6602788548408101,True
e,Endothelial,CCL2,CD14+ EC,0.12971410470796,1.30940697535821,False
e,Endothelial,CCL2,HMGB2+ cycEC,0.104611401545979,-0.916416371300369,False
e,Endothelial,FCN3,Arterial EC,0.03237438939493195,-0.32161213379133063,False
e,Endothelial,FCN3,Capillary EC,0.0376384108236014,0.10103724980594812,False
e,Endothelial,FCN3,Venous EC,0.02239647763085405,-1.1227407602265587,False
e,Endothelial,FCN3,Venous iEC,0.02070878547153015,-1.258245917358965,False
e,Endothelial,FCN3,Lymphatic EC,0.0210202694593849,-1.2332368027018257,False
e,Endothelial,FCN3,Tip EC,0.0585800539059599,1.7824461612643954,False
e,Endothelial,FCN3,PGF+ Tip EC,0.04574721605297885,0.7520949208939316,False
e,Endothelial,FCN3,Fibrosis PGF+ TipEC,0.05338727731795065,1.365517040853266,False
e,Endothelial,FCN3,TMEM100+ EC,0.03016582472814515,-0.4989382536981246,False
e,Endothelial,FCN3,SPRY1+ EC,0.034509552372114005,-0.1501794509244173,False
e,Endothelial,FCN3,HMOX1+ iEC,0.03152891788564305,-0.3894952184428948,False
e,Endothelial,FCN3,CCL2+ iEC,0.0225218250110573,-1.1126765928031697,False
e,Endothelial,FCN3,CD14+ EC,0.051819892612212204,1.2396713943799764,True
e,Endothelial,FCN3,HMGB2+ cycEC,0.0469212501273834,0.8463583627497728,False
e,Endothelial,TOP2A,Arterial EC,-0.0713815885288909,-0.18706881136517756,False
e,Endothelial,TOP2A,Capillary EC,-0.0811597783602912,-0.6145011217921008,False
e,Endothelial,TOP2A,Venous EC,-0.09189172333652701,-1.0836247648856783,False
e,Endothelial,TOP2A,Venous iEC,-0.07878462915675175,-0.5106766379988514,False
e,Endothelial,TOP2A,Lymphatic EC,-0.07335896664028005,-0.27350559663033464,False
e,Endothelial,TOP2A,Tip EC,-0.04739823178045725,0.8613114884175774,False
e,Endothelial,TOP2A,PGF+ Tip EC,-0.04532187096215255,0.9520750875244296,False
e,Endothelial,TOP2A,Fibrosis PGF+ TipEC,-0.054202471283018,0.5638789511663361,False
e,Endothelial,TOP2A,TMEM100+ EC,-0.08373927321360825,-0.7272581314123331,False
e,Endothelial,TOP2A,SPRY1+ EC,-0.0883657926056316,-0.92949636845465,False
e,Endothelial,TOP2A,HMOX1+ iEC,-0.03988272128159665,1.189835690949423,False
e,Endothelial,TOP2A,CCL2+ iEC,-0.07661321093269995,-0.4157578110571708,False
e,Endothelial,TOP2A,CD14+ EC,-0.094714434514507,-1.2070134473795946,False
e,Endothelial,TOP2A,HMGB2+ cycEC,-0.012614619632982198,2.381801472918125,True
f,Fibroblast,CD74,apCAF,0.2830267529843925,0.901632694630862,True
f,Fibroblast,CD74,iCAF,0.25169972924315,0.3171370695181558,False
f,Fibroblast,CD74,IL6+ iCAF,0.29313575640234046,1.0902451948429752,False
f,Fibroblast,CD74,Pl16+ iCAF,0.20205031434185,-0.6092153998040524,False
f,Fibroblast,CD74,myoCAF,0.18202325832711952,-0.982877664090152,False
f,Fibroblast,CD74,pnCAF,0.174188899499862,-1.1290501347952644,False
f,Fibroblast,CD74,vCAF,0.2807962587627235,0.86001641709447,False
f,Fibroblast,CD74,mCAF,0.163684192633181,-1.325045619632309,False
f,Fibroblast,CD74,cyc mCAF,0.143884553953195,-1.694464760207364,False
f,Fibroblast,CD74,CXCL14+ mCAF,0.2498790196493285,0.28316650145591227,False
f,Fibroblast,CD74,ISG15 + mCAF,0.317620327856155,1.547075215330151,False
f,Fibroblast,CD74,tCAF,0.270235889929232,0.6629823983591951,False
f,Fibroblast,CD74,HSP+ tCAF,0.238904112915745,0.0783980872974246,False
f,Fibroblast,C7,apCAF,0.144984529534103,0.10376937324698483,False
f,Fibroblast,C7,iCAF,0.235704416934364,1.4652179000940693,True
f,Fibroblast,C7,IL6+ iCAF,0.205029808190366,1.0048789150833073,False
f,Fibroblast,C7,Pl16+ iCAF,0.19294466495036,0.8235151487434159,False
f,Fibroblast,C7,myoCAF,0.150822768112213,0.19138479627413918,False
f,Fibroblast,C7,pnCAF,0.181545483020688,0.6524457185429413,False
f,Fibroblast,C7,vCAF,0.199512477907483,0.9220794165277317,False
f,Fibroblast,C7,mCAF,0.0619240676831473,-1.1427328730278137,False
f,Fibroblast,C7,cyc mCAF,0.0262328977029808,-1.6783562317358929,False
f,Fibroblast,C7,CXCL14+ mCAF,0.131975622060923,-0.09145747747769979,False
f,Fibroblast,C7,ISG15 + mCAF,0.0433729775159592,-1.4211321865994155,False
f,Fibroblast,C7,tCAF,0.0557433287622673,-1.2354882559961826,False
f,Fibroblast,C7,HSP+ tCAF,0.165115336182486,0.40587575632441425,False
f,Fibroblast,IL6,apCAF,0.05233874968547495,0.08034969141343894,False
f,Fibroblast,IL6,iCAF,0.06185963382134465,0.7692153246292495,False
f,Fibroblast,IL6,IL6+ iCAF,0.0708511902784261,1.4197824509602457,True
f,Fibroblast,IL6,Pl16+ iCAF,0.05450776360789465,0.23728460709971938,False
f,Fibroblast,IL6,myoCAF,0.0545060661019044,0.23716178725209022,False
f,Fibroblast,IL6,pnCAF,0.0455359457389269,-0.411854370878069,False
f,Fibroblast,IL6,vCAF,0.0707599565796581,1.4131814085806143,False
f,Fibroblast,IL6,mCAF,0.0295739271569265,-1.5667561511094092,False
f,Fibroblast,IL6,cyc mCAF,0.028446097936589948,-1.648358109387569,False
f,Fibroblast,IL6,CXCL14+ mCAF,0.04552838475514695,-0.41240143161370874,False
f,Fibroblast,IL6,ISG15 + mCAF,0.03463911281261995,-1.200274186381017,False
f,Fibroblast,IL6,tCAF,0.05031333155092975,-0.06619562159207601,False
f,Fibroblast,IL6,HSP+ tCAF,0.06710680627204575,1.1488646010264767,False
f,Fibroblast,CFD,apCAF,0.14211557268133201,0.7390837408927512,False
f,Fibroblast,CFD,iCAF,0.1410911021560835,0.7093801887872194,False
f,Fibroblast,CFD,IL6+ iCAF,0.1433268585760505,0.7742038276124137,False
f,Fibroblast,CFD,Pl16+ iCAF,0.1869590187100615,2.0392769654687894,True
f,Fibroblast,CFD,myoCAF,0.09630677232373755,-0.589099017692366,False
f,Fibroblast,CFD,pnCAF,0.1133781591862,-0.09413033222448527,False
f,Fibroblast,CFD,vCAF,0.1267827110605535,0.2945219474051104,False
f,Fibroblast,CFD,mCAF,0.08848979964941014,-0.8157447331296924,False
f,Fibroblast,CFD,cyc mCAF,0.0400096749760981,-2.2213800089392004,False
f,Fibroblast,CFD,CXCL14+ mCAF,0.1118937188689065,-0.1371702725893716,False
f,Fibroblast,CFD,ISG15 + mCAF,0.1064063286143335,-0.29627195324588274,False
f,Fibroblast,CFD,tCAF,0.08575783195469185,-0.8949555476633851,False
f,Fibroblast,CFD,HSP+ tCAF,0.1336035322789875,0.4922851953180993,False
f,Fibroblast,PLN,apCAF,0.09372265271002539,0.40465560511426335,False
f,Fibroblast,PLN,iCAF,0.10617269968524301,0.8227107163998593,False
f,Fibroblast,PLN,IL6+ iCAF,0.0799078650073151,-0.05922558520891463,False
f,Fibroblast,PLN,Pl16+ iCAF,0.121820421075506,1.3481392485326107,False
f,Fibroblast,PLN,myoCAF,0.0991603657510598,0.5872463804771041,True
f,Fibroblast,PLN,pnCAF,0.1157193152578825,1.1432726744041055,False
f,Fibroblast,PLN,vCAF,0.1056817521353815,0.8062253864246962,False
f,Fibroblast,PLN,mCAF,0.07968062183418885,-0.06685609216357023,False
f,Fibroblast,PLN,cyc mCAF,0.036379310152025404,-1.5208533911402429,False
f,Fibroblast,PLN,CXCL14+ mCAF,0.06584550136474504,-0.5314200282688682,False
f,Fibroblast,PLN,ISG15 + mCAF,0.0307311573494262,-1.710510438470973,False
f,Fibroblast,PLN,tCAF,0.03549870080716625,-1.5504230175357927,False
f,Fibroblast,PLN,HSP+ tCAF,0.0914111486456338,0.3270385414357189,False
f,Fibroblast,GPM6B,apCAF,0.032446574157189,0.32223480261338217,False
f,Fibroblast,GPM6B,iCAF,0.0263095370735872,-0.2609907015979759,False
