"cancer_type","celltype","sample_id","proportion"
"LICA","Myeloid","HRA000437_HCC-1T",0.0316687863314616
"LICA","Myeloid","HRA000437_HCC-2T",0.10697483668928
"LICA","Myeloid","HRA000437_HCC-3T",0.00832903105404034
"LICA","Myeloid","HRA000437_HCC-4T",0.0162556775103019
"LICA","Myeloid","Zenodo10119273_Tumor2",0.0779519517543589
"LUCA","Myeloid","CytAssist_11mm_FFPE_Human_Lung_Cancer_230214",0.102813773270901
"LUCA","Myeloid","CytAssist_FFPE_Human_Lung_Squamous_Cell_Carcinoma_220714",0.167561499239265
"LUCA","Myeloid","E_MTAB_13530_P10_T1",0.0832175174673842
"LUCA","Myeloid","E_MTAB_13530_P10_T2",0.0806330415294543
"LUCA","Myeloid","E_MTAB_13530_P10_T3",0.0867047955034303
"LUCA","Myeloid","E_MTAB_13530_P10_T4",0.0821367283080195
"LUCA","Myeloid","E_MTAB_13530_P11_T1",0.129776629509564
"LUCA","Myeloid","E_MTAB_13530_P11_T2",0.131430711837428
"LUCA","Myeloid","E_MTAB_13530_P11_T3",0.104662970994046
"LUCA","Myeloid","E_MTAB_13530_P11_T4",0.111083543899435
"LUCA","Myeloid","E_MTAB_13530_P15_T1",0.106966161728727
"LUCA","Myeloid","E_MTAB_13530_P15_T2",0.116814386890809
"LUCA","Myeloid","E_MTAB_13530_P16_T1",0.169235929507664
"LUCA","Myeloid","E_MTAB_13530_P16_T2",0.178183631386117
"LUCA","Myeloid","E_MTAB_13530_P17_T1",0.171420590555936
"LUCA","Myeloid","E_MTAB_13530_P17_T2",0.165841224477745
"LUCA","Myeloid","E_MTAB_13530_P19_T1",0.147427014178279
"LUCA","Myeloid","E_MTAB_13530_P19_T2",0.142978292637918
"LUCA","Myeloid","E_MTAB_13530_P24_T1",0.154540712846338
"LUCA","Myeloid","E_MTAB_13530_P24_T2",0.140575811579907
"LUCA","Myeloid","E_MTAB_13530_P25_T1",0.110735815754674
"LUCA","Myeloid","E_MTAB_13530_P25_T2",0.120758603598275
"OVCA","Myeloid","A_955_OvarianTumor",0.0966847092466251
"OVCA","Myeloid","A_GTFB1154_OvarianCancerTumor",0.196392477801648
"OVCA","Myeloid","B_GTFB1191_OvarianCancerTumor",0.0508348579177973
"OVCA","Myeloid","C_GTFB1170_SmallCellOvarianCancer",0.183122128273344
"OVCA","Myeloid","CytAssist_11mm_FFPE_Human_Ovarian_Carcinoma_220715",0.0655881806237168
"OVCA","Myeloid","D_GTFB1170_SmallCellOvarianCancer",0.169329788273147
"OVCA","Myeloid","D_GTFB_1230_OvarianTumor",0.0546280529412788
"OVCA","Myeloid","GSM6177614_NYU_OVCA1_Vis",0.115375934214333
"OVCA","Myeloid","GSM6177617_NYU_OVCA3_Vis",0.12615078791655
"OVCA","Myeloid","GSM6506110_SP1",0.082983870581723
"OVCA","Myeloid","GSM6506111_SP2",0.240152788527099
"OVCA","Myeloid","GSM6506112_SP3",0.0547118404286998
"OVCA","Myeloid","GSM6506113_SP4",0.0313253821006748
"OVCA","Myeloid","GSM6506114_SP5",0.195353107188912
"OVCA","Myeloid","GSM6506115_SP6",0.189465557080865
"OVCA","Myeloid","GSM6506116_SP7",0.068879990682049
"OVCA","Myeloid","GSM6506117_SP8",0.040285804590548
"OVCA","Myeloid","GSM7019835_OCCR2v",0.0479052014524352
"OVCA","Myeloid","GSM7019836_OCCS3v",0.0822975767296803
"OVCA","Myeloid","GSM7090086_NextSeq2000",0.0646130354852766
"OVCA","Myeloid","GSM7090087_NextSeq2000",0.16211649611954
"OVCA","Myeloid","GSM7090088_NextSeq2000",0.164010191306629
"OVCA","Myeloid","Parent_Visium_Human_OvarianCancer_201027",0.108483838870943
"OVCA","Myeloid","Visium_FFPE_Human_Ovarian_Cancer_220329",0.147763556459283
"PACA","Myeloid","GSM6177618_NYU_PDAC1_Vis",0.0651234194827261
"PACA","Myeloid","GSM6505133_DonorA",0.165570285560129
"PACA","Myeloid","GSM6505134_DonorB",0.0639729950855641
"PACA","Myeloid","GSM6505135_DonorC",0.0964701797717197
"PACA","Myeloid","GSM7421790_PDAC_1",0.0344598162527433
"PACA","Myeloid","GSM7421791_PDAC_2",0.0817565408658522
"PACA","Myeloid","GSM7421792_PDAC_3",0.0717610000999296
"PACA","Myeloid","GSM7498811_SS1905133",0.153397900299345
"PACA","Myeloid","GSM7498812_SS1923404",0.0704678552136908
"PACA","Myeloid","GSM7498813_SS1945070",0.08290066514781
"PACA","Myeloid","GSM7498814_SS1960050",0.0275189487538182
"PACA","Myeloid","GSM7498815_SS2002154",0.0789839166813967
"PACA","Myeloid","GSM7498816_SS2005094",0.0854380393260625
"PACA","Myeloid","GSM7498817_SS2021309",0.0638168603027994
"PRCA","Myeloid","GSM7211257_EHU-W3",0.186400510750772
"PRCA","Myeloid","V11A20-405_C1",0.0128860653101272
"PRCA","Myeloid","V11A20-405_D1",0.0128255531581289
"PRCA","Myeloid","V11M22-349_C1",0.0320498219569265
"PRCA","Myeloid","V11M22-349_D1",0.0286025263062907
"PRCA","Myeloid","Visium_FFPE_Human_Prostate_Acinar_Cell_Carcinoma_211009",0.042537845763755
"PRCA","Myeloid","Visium_FFPE_Human_Prostate_Cancer_210609",0.0238658778874631
"PRCA","Myeloid","Visium_FFPE_Human_Prostate_IF_220713",0.0185880244470897
"SKCA","Myeloid","GSE144239_GSM4565823",0.015437766097189
"SKCA","Myeloid","GSE144239_GSM4565824",0.0123995208431923
"SKCA","Myeloid","GSE144239_GSM4565825",0.0394227259091674
"SKCA","Myeloid","GSE144239_GSM4565826",0.027857220614717
"SKCA","Myeloid","V10F24-015_A1",0.0306297779038629
"SKCA","Myeloid","V10F24-015_B1",0.033188028168324
"SKCA","Myeloid","V10F24-015_C1",0.0318702079602412
"SKCA","Myeloid","V10F24-015_D1",0.0334132593768166
"SKCA","Myeloid","WSSKNKCLsp12140270",0.0381290329674936
"SKCA","Myeloid","WSSKNKCLsp12140271",0.0565705816654492
"SKCA","Myeloid","WSSKNKCLsp12140272",0.0579721360796942
"SKCA","Myeloid","WSSKNKCLsp12140273",0.0479817311606578
"SKCA","Myeloid","WSSKNKCLsp12887267",0.040185803049764
"SKCA","Myeloid","WSSKNKCLsp12887268",0.0350021012280635
"SKCA","Myeloid","WSSKNKCLsp12887269",0.0600371673120415
"SKCA","Myeloid","WSSKNKCLsp12887270",0.0292073055685751
"STCA","Myeloid","GSE251950_20_00331_LI_SING",0.0795172939266345
"STCA","Myeloid","GSE251950_21_00731_LI_SING",0.0715972317020561
"STCA","Myeloid","GSE251950_21_00732_LI_SING",0.0349086405319331
"STCA","Myeloid","GSE251950_21_00733_LI_SING",0.0519092168454045
"STCA","Myeloid","GSE251950_21_00734_LI_SING",0.0262859603645643
"STCA","Myeloid","GSE251950_21_01251_LI_SING",0.0414315417778511
"STCA","Myeloid","GSE251950_21_01253_LI_SING",0.0216396535464827
"STCA","Myeloid","GSE251950_21_01254_LI_SING",0.0437042927780123
"STCA","Myeloid","GSE251950_21_01675_LI_SING",0.0315399008582641
"STCA","Myeloid","GSM6177607_NYU_GIST1_Vis",0.0402617162201982
"STCA","Myeloid","GSM6177609_NYU_GIST2_Vis",0.0252147392603999
"THCA","Myeloid","S16_43398",0.0580777948502004
"THCA","Myeloid","S20_47598",0.0390297123784516
"THCA","Myeloid","S20_61122",0.0792332872928836
"THCA","Myeloid","S20_63981",0.0576980719019135
"THCA","Myeloid","S21_10267",0.00676600738448275
"UECA","Myeloid","01_034_C1d1",0.0904934811087877
"UECA","Myeloid","01_034_C3d1",0.077411110697375
"UECA","Myeloid","01_039_C1d1",0.0476324164548107
"UECA","Myeloid","01_039_C3d1",0.0635949223645081
"UECA","Myeloid","GSM6177623_NYU_UCEC3_Vis",0.0453636356794232
"BRCA","Endothelial","1142243F",0.0416250635047886
"BRCA","Endothelial","1160920F",0.0432471139437874
"BRCA","Endothelial","CID4290",0.0535384755271486
"BRCA","Endothelial","CID4465",0.0815631255376785
"BRCA","Endothelial","CID44971",0.0523815220503345
"BRCA","Endothelial","CID4535",0.0468847318462029
"BRCA","Endothelial","CytAssist_Fresh_Frozen_Human_Breast_Cancer_230107",0.100607660421801
"BRCA","Endothelial","GSM6177599_NYU_BRCA0_Vis",0.0605532968775747
"BRCA","Endothelial","GSM6177603_NYU_BRCA2_Vis",0.070226389286824
"BRCA","Endothelial","GSM6433585_092A",0.0856395381388813
"BRCA","Endothelial","GSM6433586_092B",0.0550022617057469
"BRCA","Endothelial","GSM6433587_093A",0.0525672956047895
"BRCA","Endothelial","GSM6433588_093B",0.0473988630065936
"BRCA","Endothelial","GSM6433589_093C",0.077657482326252
"BRCA","Endothelial","GSM6433590_093D",0.0688326350482828
"BRCA","Endothelial","GSM6433591_094A",0.0265516666961786
"BRCA","Endothelial","GSM6433592_094B",0.036438439880063
"BRCA","Endothelial","GSM6433593_094C",0.0842094759183168
"BRCA","Endothelial","GSM6433594_094D",0.0993440457925142
"BRCA","Endothelial","GSM6433595_095A",0.0633476847112818
"BRCA","Endothelial","GSM6433596_095B",0.0885928217674517
"BRCA","Endothelial","GSM6433597_117B",0.140987742744172
"BRCA","Endothelial","GSM6433598_117C",0.127978697233643
"BRCA","Endothelial","GSM6433599_117D",0.0538171107820906
"BRCA","Endothelial","GSM6433600_117E",0.0531482548163254
"BRCA","Endothelial","GSM6433601_118B",0.0650352153263906
"BRCA","Endothelial","GSM6433602_118C",0.0618708107913655
"BRCA","Endothelial","GSM6433603_118D",0.186146339766055
"BRCA","Endothelial","GSM6433604_118E",0.102219569802606
"BRCA","Endothelial","GSM6433605_119B",0.0425794041584858
"BRCA","Endothelial","GSM6433606_119C",0.0502237096309686
"BRCA","Endothelial","GSM6433607_119D",0.0228159660146239
"BRCA","Endothelial","GSM6433608_119E",0.0249397597647361
"BRCA","Endothelial","GSM6433609_120B",0.0302201228632939
"BRCA","Endothelial","GSM6433610_120C",0.0414412584167115
"BRCA","Endothelial","GSM6433611_120D",0.0573506990013582
"BRCA","Endothelial","GSM6433612_120E",0.0406106141364855
"BRCA","Endothelial","GSM6433613_395A",0.124564825303873
"BRCA","Endothelial","GSM6433614_395B",0.06466905345922
"BRCA","Endothelial","GSM6433615_395C",0.0537485582840497
"BRCA","Endothelial","GSM6433616_395D",0.0395459558842672
"BRCA","Endothelial","GSM6433617_396A",0.0306206491222202
"BRCA","Endothelial","GSM6433618_396C",0.0363239840924075
"BRCA","Endothelial","GSM6433619_396D",0.0283119907967968
"BRCA","Endothelial","GSM6433620_397A",0.0988589342728463
"BRCA","Endothelial","GSM6433621_397B",0.104072783916002
"BRCA","Endothelial","GSM6433622_397C",0.0347500245400868
"BRCA","Endothelial","GSM6433623_397D",0.0645851259682855
"BRCA","Endothelial","GSM6433624_398A",0.0846723465271785
"BRCA","Endothelial","GSM6433625_398B",0.072001271900714
"BRCA","Endothelial","GSM6433626_398C",0.0632620546946203
"BRCA","Endothelial","GSM6433627_398D",0.0600089010030384
"BRCA","Endothelial","GSM7757970_R1-S1",0.0205190746772273
"BRCA","Endothelial","GSM7757972_R1-S3",0.0853383874569018
"BRCA","Endothelial","GSM7757973_R1-S4",0.0728758600908129
"BRCA","Endothelial","GSM7757974_R1-S5",0.0405565153161697
"BRCA","Endothelial","GSM7757975_R1-S6",0.0377526688575353
"BRCA","Endothelial","GSM7757976_R2-S1",0.0552475464896715
"BRCA","Endothelial","GSM7757977_R2-S2",0.0403120637226912
"BRCA","Endothelial","GSM7757978_R2-S3",0.0482064281522327
"BRCA","Endothelial","GSM7757979_R2-S4",0.027252787770647
"BRCA","Endothelial","GSM7757980_R2-S5",0.0436567514796468
"BRCA","Endothelial","GSM7757982_R3-S2",0.0726208326750826
"BRCA","Endothelial","GSM7757983_R3-S3",0.050544145745133
"BRCA","Endothelial","GSM7757984_R3-S4",0.0450120828739371
"BRCA","Endothelial","GSM7757985_R3-S5",0.0997745665507515
"BRCA","Endothelial","GSM7777520_A1",0.137410413728965
"BRCA","Endothelial","GSM7777521_B1",0.0836913940034
"BRCA","Endothelial","GSM7777522_C1",0.0517927511856154
"BRCA","Endothelial","GSM7777523_D1",0.0550070349909195
"BRCA","Endothelial","Parent_Visium_Human_BreastCancer_201027",0.0708265803463713
"BRCA","Endothelial","V1_Breast_Cancer_Block_A_Section_2_200623",0.0493436038889968
"BRCA","Endothelial","V1_Human_Invasive_Ductal_Carcinoma_210511",0.0453035995502394
"BRCA","Endothelial","Visium_FFPE_Human_Breast_Cancer_210609",0.0486039474115188
"BRCA","Endothelial","Visium_Human_Breast_Cancer_220702",0.0487600704238691
"COCA","Endothelial","Ajou_Visium_P1",0.039227068632792
"COCA","Endothelial","Ajou_Visium_P2",0.0399420434258654
"COCA","Endothelial","Ajou_Visium_P3",0.0143420386936233
"COCA","Endothelial","Ajou_Visium_P4",0.0560985127092929
"COCA","Endothelial","Colon_10x_Visium_SampleP2_CRC",0.0605710882406114
"COCA","Endothelial","GSM7058756",0.0551538248406617
"COCA","Endothelial","GSM7058757",0.0774271433563223
"COCA","Endothelial","GSM7058758",0.0244518903899408
"COCA","Endothelial","GSM7058759",0.0551034388687901
"COCA","Endothelial","Parent_Visium_Human_ColorectalCancer_201027",0.0323973907348297
"COCA","Endothelial","SN048_A121573_Rep1",0.0227996193184838
"COCA","Endothelial","SN048_A121573_Rep2",0.0255458688986402
"COCA","Endothelial","SN048_A416371_Rep1",0.028191905172808
"COCA","Endothelial","SN048_A416371_Rep2",0.0338578504677597
"COCA","Endothelial","SN123_A551763_Rep1",0.0386936444670582
"COCA","Endothelial","SN123_A595688_Rep1",0.0326999735166026
"COCA","Endothelial","SN123_A938797_Rep1_X",0.0422381853449741
"COCA","Endothelial","SN124_A551763_Rep2",0.041058195178915
"COCA","Endothelial","SN124_A595688_Rep2",0.0454796368551913
"COCA","Endothelial","SN124_A938797_Rep2",0.0399878689788041
"COCA","Endothelial","SN84_A120838_Rep1",0.0394829537714022
"COCA","Endothelial","SN84_A120838_Rep2",0.0560688359817312
"COCA","Endothelial","Visium_FFPE_Human_Intestinal_Cancer_220329",0.038380470051402
"COCA","Endothelial","scCRLM_Atlas_ST-colon1",0.0202659562509766
"COCA","Endothelial","scCRLM_Atlas_ST-colon2",0.042047034538778
"COCA","Endothelial","scCRLM_Atlas_ST-colon3",0.0630376270071034
"COCA","Endothelial","scCRLM_Atlas_ST-colon4",0.0291664002505194
"HNCA","Endothelial","GSM5494475_HNSCC201125T04",0.0884327328263686
"HNCA","Endothelial","GSM5494476_HNSCC201125T05",0.116009328984936
"HNCA","Endothelial","GSM5494477_HNSCC201125T07",0.0243714906376547
"HNCA","Endothelial","GSM5494478_HNSCC201125T10",0.0165201865529854
"HNCA","Endothelial","GSM5494479_P210325T1",0.0257930431789183
"HNCA","Endothelial","GSM5494480_P210325T3",0.0223224821059159
"HNCA","Endothelial","GSM5494481_P210325T5",0.020494949687992
"HNCA","Endothelial","GSM5494482_P210325T6",0.0274587125525272
"HNCA","Endothelial","GSM6030901_patient_1",0.0191588393251893
"HNCA","Endothelial","GSM6030902_patient_2",0.016312996538171
"HNCA","Endothelial","GSM6339631_s1",0.0427898228342458
"HNCA","Endothelial","GSM6339632_s2",0.045685073732121
"HNCA","Endothelial","GSM6339633_s3",0.0422661965242601
"HNCA","Endothelial","GSM6339634_s4",0.0629084379358648
"HNCA","Endothelial","GSM6339635_s5",0.068308977609685
"HNCA","Endothelial","GSM6339636_s6",0.017545756759676
"HNCA","Endothelial","GSM6339637_s7",0.0235594705383756
"HNCA","Endothelial","GSM6339638_s8",0.0296472951406136
"HNCA","Endothelial","GSM6339639_s9",0.0301468755002885
"HNCA","Endothelial","GSM6339640_s10",0.0339874470109224
"HNCA","Endothelial","GSM6339641_s11",0.01971469547053
"HNCA","Endothelial","GSM6339642_s12",0.0289170572682724
"HNCA","Endothelial","GSM6833484_Patient1",0.0447223055071159
"HNCA","Endothelial","GSM6833485_Patient2",0.0443594190904769
"HNCA","Endothelial","GSM6833486_Patient3",0.0249534711188043
"HNCA","Endothelial","GSM6833487_Patient4",0.093146040072473
"KICA","Endothelial","GSM5924030_ffpe_c_2",0.0322016347071857
"KICA","Endothelial","GSM5924031_ffpe_c_3",0.0247472869830534
"KICA","Endothelial","GSM5924032_ffpe_c_4",0.0665322136539352
"KICA","Endothelial","GSM5924033_ffpe_c_7",0.0689661122671445
"KICA","Endothelial","GSM5924034_ffpe_c_10",0.069059025068767
"KICA","Endothelial","GSM5924035_ffpe_c_20",0.12384098757933
"KICA","Endothelial","GSM5924036_ffpe_c_21",0.0424688904602424
"KICA","Endothelial","GSM5924037_ffpe_c_34",0.031062082858271
"KICA","Endothelial","GSM5924038_ffpe_c_36",0.0666504264635717
"KICA","Endothelial","GSM5924039_ffpe_c_39",0.0876978516753481
"KICA","Endothelial","GSM5924040_ffpe_c_45",0.0646552580517214
"KICA","Endothelial","GSM5924041_ffpe_c_51",0.0811037015047778
"KICA","Endothelial","GSM5924042_frozen_a_1",0.195705886139709
"KICA","Endothelial","GSM5924043_frozen_a_3",0.0824499190353143
"KICA","Endothelial","GSM5924044_frozen_a_15",0.0544228085516239
"KICA","Endothelial","GSM5924045_frozen_a_17",0.148761664657681
"KICA","Endothelial","GSM5924046_frozen_b_1",0.0980688947927583
"KICA","Endothelial","GSM5924048_frozen_b_13",0.0268161383963869
"KICA","Endothelial","GSM5924049_frozen_b_18",0.0992664563615022
"KICA","Endothelial","GSM5924050_frozen_c_2",0.0468781926548226
"KICA","Endothelial","GSM5924051_frozen_c_5",0.0533488586179385
"KICA","Endothelial","GSM5924052_frozen_c_23",0.0842678146519338
"KICA","Endothelial","GSM5924053_frozen_c_57",0.0832261358564498
"LICA","Endothelial","GSM6177612_NYU_LIHC1_Vis",0.0333632257313029
"LICA","Endothelial","GSM7850822_CHC20",0.0288051851103105
"LICA","Endothelial","HCC1R",0.0524396939110866
"LICA","Endothelial","HCC3R",0.0358045535540514
"LICA","Endothelial","HCC4R",0.0368958462465949
"LICA","Endothelial","HCC6NR",0.0285279843620926
"LICA","Endothelial","HCC7NR",0.0158696601285995
"LICA","Endothelial","HRA000437_HCC-1T",0.0293411497191689
"LICA","Endothelial","HRA000437_HCC-2T",0.0797561469868642
"LICA","Endothelial","HRA000437_HCC-3T",0.0125166719747355
"LICA","Endothelial","HRA000437_HCC-4T",0.0158133597789683
"LICA","Endothelial","Zenodo10119273_Tumor2",0.0661019928216199
"LUCA","Endothelial","CytAssist_11mm_FFPE_Human_Lung_Cancer_230214",0.174388877342177
"LUCA","Endothelial","CytAssist_FFPE_Human_Lung_Squamous_Cell_Carcinoma_220714",0.165271004398801
"LUCA","Endothelial","E_MTAB_13530_P10_T1",0.23591943517931
"LUCA","Endothelial","E_MTAB_13530_P10_T2",0.231653521548994
"LUCA","Endothelial","E_MTAB_13530_P10_T3",0.238178062127114
"LUCA","Endothelial","E_MTAB_13530_P10_T4",0.227530729887107
"LUCA","Endothelial","E_MTAB_13530_P11_T1",0.100235984156038
"LUCA","Endothelial","E_MTAB_13530_P11_T2",0.109261053402802
"LUCA","Endothelial","E_MTAB_13530_P11_T3",0.0670551917931114
"LUCA","Endothelial","E_MTAB_13530_P11_T4",0.0896719602447543
"LUCA","Endothelial","E_MTAB_13530_P15_T1",0.140739138926803
"LUCA","Endothelial","E_MTAB_13530_P15_T2",0.131227326489573
"LUCA","Endothelial","E_MTAB_13530_P16_T1",0.239143158166453
"LUCA","Endothelial","E_MTAB_13530_P16_T2",0.22322318188424
"LUCA","Endothelial","E_MTAB_13530_P17_T1",0.0648709779383605
"LUCA","Endothelial","E_MTAB_13530_P17_T2",0.0512411950627109
"LUCA","Endothelial","E_MTAB_13530_P19_T1",0.0456428696371429
"LUCA","Endothelial","E_MTAB_13530_P19_T2",0.0547035686377118
"LUCA","Endothelial","E_MTAB_13530_P24_T1",0.065324364393992
"LUCA","Endothelial","E_MTAB_13530_P24_T2",0.0657259628511649
"LUCA","Endothelial","E_MTAB_13530_P25_T1",0.157285685361584
"LUCA","Endothelial","E_MTAB_13530_P25_T2",0.138032779970095
"OVCA","Endothelial","A_955_OvarianTumor",0.03306019797434
"OVCA","Endothelial","A_GTFB1154_OvarianCancerTumor",0.0263498811990076
"OVCA","Endothelial","B_GTFB1191_OvarianCancerTumor",0.0458267000267576
"OVCA","Endothelial","C_GTFB1170_SmallCellOvarianCancer",0.0404291250921705
"OVCA","Endothelial","CytAssist_11mm_FFPE_Human_Ovarian_Carcinoma_220715",0.0650176145770371
"OVCA","Endothelial","D_GTFB1170_SmallCellOvarianCancer",0.0367917399498228
"OVCA","Endothelial","D_GTFB_1230_OvarianTumor",0.0264776437453814
"OVCA","Endothelial","GSM6177614_NYU_OVCA1_Vis",0.0412797007644608
"OVCA","Endothelial","GSM6177617_NYU_OVCA3_Vis",0.0309452092343323
"OVCA","Endothelial","GSM6506110_SP1",0.0497981715607744
"OVCA","Endothelial","GSM6506111_SP2",0.0230905101896067
"OVCA","Endothelial","GSM6506112_SP3",0.0372493951472193
"OVCA","Endothelial","GSM6506113_SP4",0.0391207374461301
"OVCA","Endothelial","GSM6506114_SP5",0.0272387976683505
"OVCA","Endothelial","GSM6506115_SP6",0.0290692303131108
"OVCA","Endothelial","GSM6506116_SP7",0.0422926705133106
"OVCA","Endothelial","GSM6506117_SP8",0.0398855987785834
"OVCA","Endothelial","GSM7019835_OCCR2v",0.0519554882111148
"OVCA","Endothelial","GSM7019836_OCCS3v",0.0487267274363662
"OVCA","Endothelial","GSM7090086_NextSeq2000",0.0514593084511633
"OVCA","Endothelial","GSM7090087_NextSeq2000",0.0349275090235435
"OVCA","Endothelial","GSM7090088_NextSeq2000",0.0317400486163021
"OVCA","Endothelial","Parent_Visium_Human_OvarianCancer_201027",0.0398989538929455
"OVCA","Endothelial","Visium_FFPE_Human_Ovarian_Cancer_220329",0.0510467972131373
"PACA","Endothelial","GSM6177618_NYU_PDAC1_Vis",0.0232482648512357
"PACA","Endothelial","GSM6505133_DonorA",0.0329448043998181
"PACA","Endothelial","GSM6505134_DonorB",0.0521353369279366
"PACA","Endothelial","GSM6505135_DonorC",0.0221238590174466
"PACA","Endothelial","GSM7421790_PDAC_1",0.0197364742690989
"PACA","Endothelial","GSM7421791_PDAC_2",0.0392999477435948
"PACA","Endothelial","GSM7421792_PDAC_3",0.0393798476680824
"PACA","Endothelial","GSM7498811_SS1905133",0.0400041877614702
"PACA","Endothelial","GSM7498812_SS1923404",0.0378916869823683
"PACA","Endothelial","GSM7498813_SS1945070",0.0340624309282395
"PACA","Endothelial","GSM7498814_SS1960050",0.0215318066702852
"PACA","Endothelial","GSM7498815_SS2002154",0.0634448304948914
"PACA","Endothelial","GSM7498816_SS2005094",0.0400056045118668
"PACA","Endothelial","GSM7498817_SS2021309",0.0632762584048442
"PRCA","Endothelial","GSM7211257_EHU-W3",0.0557277258303133
"PRCA","Endothelial","V11A20-405_C1",0.0210175631408995
"PRCA","Endothelial","V11A20-405_D1",0.0198390274866663
"PRCA","Endothelial","V11M22-349_C1",0.032973868598624
"PRCA","Endothelial","V11M22-349_D1",0.0305952898007445
"PRCA","Endothelial","Visium_FFPE_Human_Prostate_Acinar_Cell_Carcinoma_211009",0.039646722813823
"PRCA","Endothelial","Visium_FFPE_Human_Prostate_Cancer_210609",0.0336252993662114
"PRCA","Endothelial","Visium_FFPE_Human_Prostate_IF_220713",0.0286035719688167
"SKCA","Endothelial","GSE144239_GSM4565823",0.00779588385034401
"SKCA","Endothelial","GSE144239_GSM4565824",0.00614834816839763
"SKCA","Endothelial","GSE144239_GSM4565825",0.0221529778566051
"SKCA","Endothelial","GSE144239_GSM4565826",0.014079282655491
"SKCA","Endothelial","V10F24-015_A1",0.0188473145911413
"SKCA","Endothelial","V10F24-015_B1",0.0210861880174713
"SKCA","Endothelial","V10F24-015_C1",0.0188526012884435
"SKCA","Endothelial","V10F24-015_D1",0.0198012762041736
"SKCA","Endothelial","WSSKNKCLsp12140270",0.0638029483741975
"SKCA","Endothelial","WSSKNKCLsp12140271",0.0267487904629868
"SKCA","Endothelial","WSSKNKCLsp12140272",0.0466590274824681
"SKCA","Endothelial","WSSKNKCLsp12140273",0.0338814607053339
"SKCA","Endothelial","WSSKNKCLsp12887267",0.0261833504398314
"SKCA","Endothelial","WSSKNKCLsp12887268",0.0578077103012761
"SKCA","Endothelial","WSSKNKCLsp12887269",0.0459932051023363
"SKCA","Endothelial","WSSKNKCLsp12887270",0.0218124531724239
"STCA","Endothelial","GSE251950_20_00331_LI_SING",0.0360322057939111
"STCA","Endothelial","GSE251950_21_00731_LI_SING",0.0361807859030954
"STCA","Endothelial","GSE251950_21_00732_LI_SING",0.0341936276481546
"STCA","Endothelial","GSE251950_21_00733_LI_SING",0.0203510984449454
"STCA","Endothelial","GSE251950_21_00734_LI_SING",0.0409657591413391
"STCA","Endothelial","GSE251950_21_01251_LI_SING",0.0303139749652799
"STCA","Endothelial","GSE251950_21_01253_LI_SING",0.0228518071443621
"STCA","Endothelial","GSE251950_21_01254_LI_SING",0.015513131515875
"STCA","Endothelial","GSE251950_21_01675_LI_SING",0.0326449744636272
"STCA","Endothelial","GSM6177607_NYU_GIST1_Vis",0.0359021761356435
"STCA","Endothelial","GSM6177609_NYU_GIST2_Vis",0.0112984237905167
"THCA","Endothelial","S16_43398",0.0686927704705304
"THCA","Endothelial","S20_47598",0.0634861681527037
"THCA","Endothelial","S20_61122",0.0598916946340609
"THCA","Endothelial","S20_63981",0.0369900514453905
"THCA","Endothelial","S21_10267",0.0297728434321964
"UECA","Endothelial","01_034_C1d1",0.065233958424604
"UECA","Endothelial","01_034_C3d1",0.0535781744803364
"UECA","Endothelial","01_039_C1d1",0.0522508237078457
"UECA","Endothelial","01_039_C3d1",0.0611703066464748
"UECA","Endothelial","GSM6177623_NYU_UCEC3_Vis",0.0466245393660251
"BRCA","Fibroblast","1142243F",0.143902339913699
"BRCA","Fibroblast","1160920F",0.0522688445094876
"BRCA","Fibroblast","CID4290",0.233806174957935
"BRCA","Fibroblast","CID4465",0.241028622486554
"BRCA","Fibroblast","CID44971",0.0997241781450577
"BRCA","Fibroblast","CID4535",0.0887211979972719
"BRCA","Fibroblast","CytAssist_Fresh_Frozen_Human_Breast_Cancer_230107",0.131346606894947
"BRCA","Fibroblast","GSM6177599_NYU_BRCA0_Vis",0.0831418436873328
"BRCA","Fibroblast","GSM6177603_NYU_BRCA2_Vis",0.214309829824659
"BRCA","Fibroblast","GSM6433585_092A",0.315454935045652
"BRCA","Fibroblast","GSM6433586_092B",0.177048663431145
"BRCA","Fibroblast","GSM6433587_093A",0.129140807180175
"BRCA","Fibroblast","GSM6433588_093B",0.164324663257707
"BRCA","Fibroblast","GSM6433589_093C",0.1605472437847
"BRCA","Fibroblast","GSM6433590_093D",0.149749017299232
"BRCA","Fibroblast","GSM6433591_094A",0.193588106917541
"BRCA","Fibroblast","GSM6433592_094B",0.184277390810333
"BRCA","Fibroblast","GSM6433593_094C",0.266669613267293
"BRCA","Fibroblast","GSM6433594_094D",0.318497118715693
"BRCA","Fibroblast","GSM6433595_095A",0.126365315294498
"BRCA","Fibroblast","GSM6433596_095B",0.189283080493592
"BRCA","Fibroblast","GSM6433597_117B",0.248215255518967
"BRCA","Fibroblast","GSM6433598_117C",0.235625828704814
"BRCA","Fibroblast","GSM6433599_117D",0.266149199283387
"BRCA","Fibroblast","GSM6433600_117E",0.168302899931109
"BRCA","Fibroblast","GSM6433601_118B",0.1864131069185
"BRCA","Fibroblast","GSM6433602_118C",0.169056531093422
"BRCA","Fibroblast","GSM6433603_118D",0.251402642458207
"BRCA","Fibroblast","GSM6433604_118E",0.255764472130257
"BRCA","Fibroblast","GSM6433605_119B",0.423174447971508
