"cancer_type","sample_id","celltype","count","proportion"
"COCA","KUL30-N","Mural",116,0.059274399591211
"COCA","KUL30-T","Mural",53,0.105577689243028
"COCA","KUL31-B","Mural",10,0.00964320154291225
"COCA","KUL31-N","Mural",12,0.00852878464818763
"COCA","SMC01-N","Mural",29,0.013086642599278
"COCA","SMC01-T","Mural",12,0.00456968773800457
"COCA","SMC02-N","Mural",19,0.01578073089701
"COCA","SMC02-T","Mural",5,0.0033112582781457
"COCA","SMC03-N","Mural",5,0.00425894378194208
"COCA","SMC03-T","Mural",4,0.00200501253132832
"COCA","SMC04-N","Mural",24,0.014519056261343
"COCA","SMC04-T","Mural",16,0.00934033858727379
"COCA","SMC05-N","Mural",2,0.0019782393669634
"COCA","SMC05-T","Mural",4,0.00701754385964912
"COCA","SMC06-T","Mural",6,0.00428265524625268
"COCA","SMC07-N","Mural",28,0.0135396518375242
"COCA","SMC07-T","Mural",28,0.00763775231860338
"COCA","SMC08-N","Mural",11,0.00726552179656539
"COCA","SMC08-T","Mural",5,0.0025974025974026
"COCA","SMC09-N","Mural",9,0.0087378640776699
"COCA","SMC09-T","Mural",5,0.00139431121026213
"COCA","SMC10-N","Mural",32,0.0174386920980926
"COCA","SMC10-T","Mural",21,0.0104321907600596
"COCA","SMC11-T","Mural",5,0.00326370757180157
"COCA","SMC13N-A1","Mural",21,0.0175732217573222
"COCA","SMC13N-A1-F","Mural",24,0.0153256704980843
"COCA","SMC13T-A1","Mural",1,0.000464684014869888
"COCA","SMC13T-A1-F","Mural",2,0.00068073519400953
"COCA","SMC14-T","Mural",40,0.0244947948560931
"COCA","SMC15-T","Mural",59,0.0311510031678986
"COCA","SMC17-T","Mural",47,0.036978756884343
"COCA","SMC171-N-BEL","Mural",4,0.0035778175313059
"COCA","SMC171-N-SGI","Mural",5,0.00340831629175187
"COCA","SMC171-N-SING","Mural",9,0.006
"COCA","SMC171-T-BEL","Mural",8,0.00542372881355932
"COCA","SMC171-T-SGI","Mural",12,0.00809716599190283
"COCA","SMC171-T-SING","Mural",12,0.00749531542785759
"COCA","SMC19-T","Mural",1,0.000701754385964912
"COCA","SMC20-T","Mural",40,0.024330900243309
"COCA","SMC23-T","Mural",4,0.00268636668905306
"COCA","SMC24-T","Mural",1,0.000681663258350375
"HNCA","GSE150430_P01","Epithelial",590,0.14989837398374
"HNCA","GSE150430_P02","Epithelial",33,0.0072992700729927
"HNCA","GSE150430_P03","Epithelial",104,0.0178909341131946
"HNCA","GSE150430_P04","Epithelial",76,0.0544022906227631
"HNCA","GSE150430_P05","Epithelial",127,0.0287395338311835
"HNCA","GSE150430_P06","Epithelial",219,0.0524802300503235
"HNCA","GSE150430_P07","Epithelial",17,0.0153846153846154
"HNCA","GSE150430_P08","Epithelial",26,0.00603668446714651
"HNCA","GSE150430_P09","Epithelial",27,0.0133928571428571
"HNCA","GSE150430_P10","Epithelial",2,0.0009765625
"HNCA","GSE150430_P11","Epithelial",2589,0.422901012740934
"HNCA","GSE150430_P12","Epithelial",1600,0.305343511450382
"HNCA","GSE150430_P14","Epithelial",408,0.0346085333785732
"HNCA","GSE150430_P15","Epithelial",51,0.00630407911001236
"HNCA","GSM5017023","Epithelial",2375,0.58772581044296
"HNCA","GSM5017035","Epithelial",24,0.0373250388802488
"HNCA","GSM5017038","Epithelial",791,0.262441937624419
"HNCA","GSM5017041","Epithelial",499,0.530851063829787
"HNCA","GSM5017044","Epithelial",28,0.0103321033210332
"HNCA","GSM5017047","Epithelial",35,0.0405092592592593
"HNCA","GSM5017050","Epithelial",38,0.0227136879856545
"HNCA","GSM5017053","Epithelial",1131,0.946443514644352
"HNCA","GSM5017056","Epithelial",2064,0.952468850946008
"HNCA","GSM5017059","Epithelial",743,0.910539215686274
"HNCA","GSM5017062","Epithelial",43,0.0475138121546961
"HNCA","GSM5017065","Epithelial",1325,0.674300254452926
"HNCA","GSM5017067","Epithelial",979,0.270666298037047
"HNCA","GSM5017068","Epithelial",979,0.273693038859379
"HNCA","GSM5017070","Epithelial",8,0.00348887919755778
"HNCA","GSM5017071","Epithelial",368,0.623728813559322
"HNCA","GSM5851565_P1pre","Epithelial",4952,0.53247311827957
"HNCA","GSM5851566_P1post","Epithelial",175,0.0180635838150289
"HNCA","GSM5851567_P2pre","Epithelial",1577,0.161247443762781
"HNCA","GSM5851568_P2post","Epithelial",140,0.0283687943262411
"HNCA","GSM5851569_P3pre","Epithelial",187,0.221826809015421
"HNCA","GSM5851570_P3post","Epithelial",277,0.0887251761691224
"HNCA","GSM5851571_P4pre","Epithelial",409,0.577683615819209
"HNCA","GSM5851572_P4post","Epithelial",608,0.782496782496782
"HNCA","GSE150430_P01","Tcell",1823,0.463160569105691
"HNCA","GSE150430_P02","Tcell",1671,0.369608493696085
"HNCA","GSE150430_P03","Tcell",3792,0.652330982281094
"HNCA","GSE150430_P04","Tcell",883,0.632068718682892
"HNCA","GSE150430_P05","Tcell",3599,0.814437655578185
"HNCA","GSE150430_P06","Tcell",2684,0.643182362808531
"HNCA","GSE150430_P07","Tcell",343,0.310407239819005
"HNCA","GSE150430_P08","Tcell",3342,0.775946134200139
"HNCA","GSE150430_P09","Tcell",1152,0.571428571428571
"HNCA","GSE150430_P10","Tcell",1702,0.8310546875
"HNCA","GSE150430_P11","Tcell",2543,0.415387128389415
"HNCA","GSE150430_P12","Tcell",3051,0.582251908396947
"HNCA","GSE150430_P14","Tcell",6176,0.523878191534481
"HNCA","GSE150430_P15","Tcell",2825,0.349196538936959
"HNCA","GSM5017022","Tcell",1450,0.786760716223549
"HNCA","GSM5017023","Tcell",395,0.0977480821578817
"HNCA","GSM5017025","Tcell",291,0.665903890160183
"HNCA","GSM5017027","Tcell",364,0.637478108581436
"HNCA","GSM5017029","Tcell",272,0.448105436573311
"HNCA","GSM5017031","Tcell",682,0.539556962025316
"HNCA","GSM5017032","Tcell",503,0.560133630289532
"HNCA","GSM5017034","Tcell",1001,0.796340493237868
"HNCA","GSM5017035","Tcell",4,0.00622083981337481
"HNCA","GSM5017037","Tcell",785,0.590225563909774
"HNCA","GSM5017038","Tcell",134,0.0444591904445919
"HNCA","GSM5017040","Tcell",921,0.694570135746606
"HNCA","GSM5017041","Tcell",74,0.0787234042553192
"HNCA","GSM5017043","Tcell",825,0.68864774624374
"HNCA","GSM5017044","Tcell",245,0.0904059040590406
"HNCA","GSM5017046","Tcell",1033,0.676933158584535
"HNCA","GSM5017047","Tcell",333,0.385416666666667
"HNCA","GSM5017049","Tcell",1340,0.805772699939868
"HNCA","GSM5017050","Tcell",362,0.216377764494919
"HNCA","GSM5017052","Tcell",1672,0.606236403190718
"HNCA","GSM5017053","Tcell",23,0.0192468619246862
"HNCA","GSM5017055","Tcell",2493,0.955538520505941
"HNCA","GSM5017056","Tcell",27,0.0124596215966774
"HNCA","GSM5017058","Tcell",1306,0.746712407089766
"HNCA","GSM5017059","Tcell",15,0.0183823529411765
"HNCA","GSM5017061","Tcell",1320,0.753424657534247
"HNCA","GSM5017062","Tcell",42,0.0464088397790055
"HNCA","GSM5017064","Tcell",1749,0.570450097847358
"HNCA","GSM5017065","Tcell",55,0.0279898218829517
"HNCA","GSM5017067","Tcell",1518,0.419684821675422
"HNCA","GSM5017068","Tcell",1480,0.413754542913056
"HNCA","GSM5017070","Tcell",1541,0.672045355429568
"HNCA","GSM5017071","Tcell",17,0.0288135593220339
"HNCA","GSM5851565_P1pre","Tcell",436,0.0468817204301075
"HNCA","GSM5851566_P1post","Tcell",4528,0.467382328654005
"HNCA","GSM5851567_P2pre","Tcell",2433,0.248773006134969
"HNCA","GSM5851568_P2post","Tcell",2387,0.483687943262411
"HNCA","GSM5851569_P3pre","Tcell",280,0.33214709371293
"HNCA","GSM5851570_P3post","Tcell",1041,0.333440102498398
"HNCA","GSM5851571_P4pre","Tcell",81,0.114406779661017
"HNCA","GSM5851572_P4post","Tcell",80,0.102960102960103
"HNCA","GSE150430_P01","Bcell",1327,0.337144308943089
"HNCA","GSE150430_P02","Bcell",2769,0.612475116124751
"HNCA","GSE150430_P03","Bcell",1669,0.287115086874247
"HNCA","GSE150430_P04","Bcell",11,0.0078740157480315
"HNCA","GSE150430_P05","Bcell",420,0.0950441276306857
"HNCA","GSE150430_P06","Bcell",281,0.0673376467768991
"HNCA","GSE150430_P07","Bcell",118,0.106787330316742
"HNCA","GSE150430_P08","Bcell",893,0.207336893429301
"HNCA","GSE150430_P09","Bcell",759,0.376488095238095
"HNCA","GSE150430_P10","Bcell",303,0.14794921875
"HNCA","GSE150430_P11","Bcell",345,0.0563541326363933
"HNCA","GSE150430_P12","Bcell",162,0.0309160305343511
"HNCA","GSE150430_P14","Bcell",4923,0.417592671134108
"HNCA","GSE150430_P15","Bcell",5158,0.637577255871446
"HNCA","GSM5017022","Bcell",11,0.00596852957135106
"HNCA","GSM5017025","Bcell",16,0.0366132723112128
"HNCA","GSM5017027","Bcell",90,0.157618213660245
"HNCA","GSM5017029","Bcell",234,0.385502471169687
"HNCA","GSM5017031","Bcell",187,0.147943037974684
"HNCA","GSM5017032","Bcell",143,0.15924276169265
"HNCA","GSM5017034","Bcell",118,0.0938743038981703
"HNCA","GSM5017037","Bcell",53,0.0398496240601504
"HNCA","GSM5017038","Bcell",11,0.00364963503649635
"HNCA","GSM5017040","Bcell",43,0.0324283559577677
"HNCA","GSM5017043","Bcell",90,0.0751252086811352
"HNCA","GSM5017044","Bcell",16,0.00590405904059041
"HNCA","GSM5017046","Bcell",129,0.0845347313237221
"HNCA","GSM5017047","Bcell",50,0.0578703703703704
"HNCA","GSM5017049","Bcell",73,0.0438965724594107
"HNCA","GSM5017050","Bcell",21,0.0125523012552301
"HNCA","GSM5017052","Bcell",1035,0.375271936185642
"HNCA","GSM5017053","Bcell",19,0.0158995815899582
"HNCA","GSM5017055","Bcell",57,0.0218474511307014
"HNCA","GSM5017058","Bcell",160,0.0914808461978273
"HNCA","GSM5017061","Bcell",117,0.0667808219178082
"HNCA","GSM5017064","Bcell",1281,0.417808219178082
"HNCA","GSM5017065","Bcell",22,0.0111959287531807
"HNCA","GSM5017067","Bcell",1086,0.300248824993088
"HNCA","GSM5017068","Bcell",1081,0.302208554654739
"HNCA","GSM5017070","Bcell",189,0.0824247710423027
"HNCA","GSM5017071","Bcell",10,0.0169491525423729
"HNCA","GSM5851565_P1pre","Bcell",141,0.0151612903225806
"HNCA","GSM5851566_P1post","Bcell",352,0.0363336085879438
"HNCA","GSM5851567_P2pre","Bcell",240,0.0245398773006135
"HNCA","GSM5851568_P2post","Bcell",272,0.0551165146909828
"HNCA","GSM5851569_P3pre","Bcell",23,0.0272835112692764
"HNCA","GSM5851570_P3post","Bcell",122,0.0390775144138373
"HNCA","GSM5851571_P4pre","Bcell",11,0.0155367231638418
"HNCA","GSE150430_P01","Myeloid",194,0.0492886178861789
"HNCA","GSE150430_P02","Myeloid",48,0.0106171201061712
"HNCA","GSE150430_P03","Myeloid",236,0.0405986581799415
"HNCA","GSE150430_P04","Myeloid",419,0.299928418038654
"HNCA","GSE150430_P05","Myeloid",273,0.0617786829599457
"HNCA","GSE150430_P06","Myeloid",989,0.236999760364246
"HNCA","GSE150430_P07","Myeloid",627,0.567420814479638
"HNCA","GSE150430_P08","Myeloid",46,0.010680287903413
"HNCA","GSE150430_P09","Myeloid",78,0.0386904761904762
"HNCA","GSE150430_P10","Myeloid",41,0.02001953125
"HNCA","GSE150430_P11","Myeloid",645,0.105357726233257
"HNCA","GSE150430_P12","Myeloid",363,0.0692748091603053
"HNCA","GSE150430_P14","Myeloid",282,0.0239206039528374
"HNCA","GSE150430_P15","Myeloid",56,0.0069221260815822
"HNCA","GSM5017022","Myeloid",382,0.2072707542051
"HNCA","GSM5017023","Myeloid",28,0.00692897797574858
"HNCA","GSM5017025","Myeloid",130,0.297482837528604
"HNCA","GSM5017027","Myeloid",117,0.204903677758319
"HNCA","GSM5017029","Myeloid",101,0.166392092257002
"HNCA","GSM5017031","Myeloid",395,0.3125
"HNCA","GSM5017032","Myeloid",238,0.265033407572383
"HNCA","GSM5017034","Myeloid",138,0.109785202863962
"HNCA","GSM5017037","Myeloid",492,0.369924812030075
"HNCA","GSM5017038","Myeloid",38,0.0126078301260783
"HNCA","GSM5017040","Myeloid",362,0.273001508295626
"HNCA","GSM5017041","Myeloid",27,0.0287234042553191
"HNCA","GSM5017043","Myeloid",283,0.236227045075125
"HNCA","GSM5017044","Myeloid",51,0.0188191881918819
"HNCA","GSM5017046","Myeloid",364,0.238532110091743
"HNCA","GSM5017047","Myeloid",156,0.180555555555556
"HNCA","GSM5017049","Myeloid",250,0.150330727600722
"HNCA","GSM5017050","Myeloid",68,0.0406455469216975
"HNCA","GSM5017052","Myeloid",51,0.0184916606236403
"HNCA","GSM5017055","Myeloid",59,0.0226140283633576
"HNCA","GSM5017058","Myeloid",283,0.161806746712407
"HNCA","GSM5017061","Myeloid",315,0.179794520547945
"HNCA","GSM5017062","Myeloid",5,0.00552486187845304
"HNCA","GSM5017064","Myeloid",36,0.0117416829745597
"HNCA","GSM5017067","Myeloid",24,0.00663533314901852
"HNCA","GSM5017068","Myeloid",18,0.00503214984623987
"HNCA","GSM5017070","Myeloid",555,0.242040994330571
"HNCA","GSM5017071","Myeloid",12,0.0203389830508475
"HNCA","GSM5851565_P1pre","Myeloid",803,0.0863440860215054
"HNCA","GSM5851566_P1post","Myeloid",988,0.101981833195706
"HNCA","GSM5851567_P2pre","Myeloid",1571,0.160633946830266
"HNCA","GSM5851568_P2post","Myeloid",1200,0.243161094224924
"HNCA","GSM5851569_P3pre","Myeloid",162,0.192170818505338
"HNCA","GSM5851570_P3post","Myeloid",728,0.233183856502242
"HNCA","GSM5851571_P4pre","Myeloid",78,0.110169491525424
"HNCA","GSM5851572_P4post","Myeloid",35,0.045045045045045
"HNCA","GSE150430_P12","Endothelial",34,0.00648854961832061
"HNCA","GSM5017023","Endothelial",291,0.0720118782479584
"HNCA","GSM5017032","Endothelial",14,0.0155902004454343
"HNCA","GSM5017035","Endothelial",570,0.88646967340591
"HNCA","GSM5017038","Endothelial",1062,0.352355673523557
"HNCA","GSM5017041","Endothelial",236,0.251063829787234
"HNCA","GSM5017044","Endothelial",1763,0.650553505535055
"HNCA","GSM5017047","Endothelial",272,0.314814814814815
"HNCA","GSM5017050","Endothelial",775,0.463239689181112
"HNCA","GSM5017053","Endothelial",12,0.0100418410041841
"HNCA","GSM5017056","Endothelial",68,0.0313797877249654
"HNCA","GSM5017059","Endothelial",54,0.0661764705882353
"HNCA","GSM5017062","Endothelial",625,0.69060773480663
"HNCA","GSM5017065","Endothelial",249,0.126717557251908
"HNCA","GSM5017067","Endothelial",8,0.00221177771633951
"HNCA","GSM5017068","Endothelial",3,0.000838691641039978
"HNCA","GSM5017071","Endothelial",180,0.305084745762712
"HNCA","GSM5851565_P1pre","Endothelial",1038,0.111612903225806
"HNCA","GSM5851566_P1post","Endothelial",1264,0.13047068538398
"HNCA","GSM5851567_P2pre","Endothelial",2403,0.245705521472393
"HNCA","GSM5851568_P2post","Endothelial",420,0.0851063829787234
"HNCA","GSM5851569_P3pre","Endothelial",88,0.104389086595492
"HNCA","GSM5851570_P3post","Endothelial",226,0.0723894939141576
"HNCA","GSM5851571_P4pre","Endothelial",76,0.107344632768362
"HNCA","GSM5851572_P4post","Endothelial",31,0.0398970398970399
"HNCA","GSE150430_P01","Fibroblast",2,0.000508130081300813
"HNCA","GSE150430_P03","Fibroblast",12,0.00206433855152245
"HNCA","GSE150430_P04","Fibroblast",7,0.00501073729420186
"HNCA","GSE150430_P12","Fibroblast",30,0.00572519083969466
"HNCA","GSM5017023","Fibroblast",893,0.220984904726553
"HNCA","GSM5017035","Fibroblast",45,0.0699844479004666
"HNCA","GSM5017038","Fibroblast",779,0.258460517584605
"HNCA","GSM5017041","Fibroblast",86,0.0914893617021277
"HNCA","GSM5017044","Fibroblast",545,0.201107011070111
"HNCA","GSM5017047","Fibroblast",15,0.0173611111111111
"HNCA","GSM5017050","Fibroblast",206,0.123132098027496
"HNCA","GSM5017053","Fibroblast",10,0.00836820083682008
"HNCA","GSM5017056","Fibroblast",8,0.00369173973234887
"HNCA","GSM5017059","Fibroblast",3,0.00367647058823529
"HNCA","GSM5017062","Fibroblast",180,0.198895027624309
"HNCA","GSM5017065","Fibroblast",314,0.159796437659033
"HNCA","GSM5017067","Fibroblast",2,0.000552944429084877
"HNCA","GSM5017068","Fibroblast",16,0.00447302208554655
"HNCA","GSM5017071","Fibroblast",3,0.00508474576271186
"HNCA","GSM5851565_P1pre","Fibroblast",1683,0.180967741935484
"HNCA","GSM5851566_P1post","Fibroblast",1993,0.205718414533443
"HNCA","GSM5851567_P2pre","Fibroblast",1099,0.112372188139059
"HNCA","GSM5851568_P2post","Fibroblast",467,0.0946301925025329
"HNCA","GSM5851569_P3pre","Fibroblast",62,0.0735468564650059
"HNCA","GSM5851570_P3post","Fibroblast",629,0.201473414477899
"HNCA","GSM5851571_P4pre","Fibroblast",26,0.0367231638418079
"HNCA","GSM5851572_P4post","Fibroblast",16,0.0205920205920206
"HNCA","GSE150430_P04","Mural",1,0.000715819613457409
"HNCA","GSM5017023","Mural",59,0.0146003464488988
"HNCA","GSM5017038","Mural",199,0.0660252156602522
"HNCA","GSM5017041","Mural",18,0.0191489361702128
"HNCA","GSM5017044","Mural",62,0.0228782287822878
"HNCA","GSM5017047","Mural",3,0.00347222222222222
"HNCA","GSM5017050","Mural",203,0.121338912133891
"HNCA","GSM5017059","Mural",1,0.00122549019607843
"HNCA","GSM5017062","Mural",10,0.0110497237569061
"HNCA","GSM5851565_P1pre","Mural",247,0.0265591397849462
"HNCA","GSM5851566_P1post","Mural",388,0.0400495458298927
"HNCA","GSM5851567_P2pre","Mural",457,0.0467280163599182
"HNCA","GSM5851568_P2post","Mural",49,0.0099290780141844
"HNCA","GSM5851569_P3pre","Mural",41,0.0486358244365362
"HNCA","GSM5851570_P3post","Mural",99,0.0317104420243434
"HNCA","GSM5851571_P4pre","Mural",27,0.038135593220339
"HNCA","GSM5851572_P4post","Mural",7,0.00900900900900901
"KICA","GSM4630027","Epithelial",7,0.000691085003455425
"KICA","GSM4630028","Epithelial",4594,0.573891317926296
"KICA","GSM4630029","Epithelial",2336,0.286344692326551
"KICA","GSM4630030","Epithelial",1250,0.694444444444444
"KICA","GSM4630031","Epithelial",942,0.876279069767442
"KICA","GSM4819725_SI_18854","Epithelial",894,0.591269841269841
"KICA","GSM4819726_SI_18856","Epithelial",49,0.175627240143369
"KICA","GSM4819727_SI_18855","Epithelial",162,0.125874125874126
"KICA","GSM4819728_SI_19704","Epithelial",112,0.533333333333333
"KICA","GSM4819729_SI_19703","Epithelial",1333,0.423174603174603
"KICA","GSM4819730_SI_21255","Epithelial",490,0.824915824915825
"KICA","GSM4819731_SI_21256","Epithelial",190,0.431818181818182
"KICA","GSM4819732_SI_21561","Epithelial",1354,0.826617826617827
"KICA","GSM4819733_SI_22369","Epithelial",415,0.397890699904123
"KICA","GSM4819734_SI_22368","Epithelial",699,0.280722891566265
"KICA","GSM4819735_SI_22605","Epithelial",685,0.564250411861615
"KICA","GSM4819736_SI_22604","Epithelial",1137,0.626101321585903
"KICA","GSM4819737_SI_23459","Epithelial",3189,0.556350314026518
"KICA","GSM4819738_SI_23843","Epithelial",1211,0.351523947750363
"KICA","P55_scRNA","Epithelial",40,0.0145137880986938
"KICA","P76_scRNA","Epithelial",986,0.182187730968219
"KICA","P906_scRNA","Epithelial",238,0.216757741347905
"KICA","P90_scRNA","Epithelial",2756,0.432245922208281
"KICA","P913_scRNA","Epithelial",96,0.0418665503706934
"KICA","P915_scRNA","Epithelial",447,0.0811694207372435
"KICA","P916_scRNA","Epithelial",37,0.178743961352657
"KICA","GSM4630027","Tcell",1733,0.17109290156975
"KICA","GSM4630028","Tcell",898,0.112179887570269
"KICA","GSM4630029","Tcell",3066,0.375827408678598
"KICA","GSM4630030","Tcell",263,0.146111111111111
"KICA","GSM4630031","Tcell",8,0.00744186046511628
"KICA","GSM4819725_SI_18854","Tcell",72,0.0476190476190476
"KICA","GSM4819727_SI_18855","Tcell",171,0.132867132867133
"KICA","GSM4819729_SI_19703","Tcell",6,0.0019047619047619
"KICA","GSM4819730_SI_21255","Tcell",22,0.037037037037037
"KICA","GSM4819731_SI_21256","Tcell",27,0.0613636363636364
"KICA","GSM4819732_SI_21561","Tcell",30,0.0183150183150183
"KICA","GSM4819733_SI_22369","Tcell",166,0.159156279961649
"KICA","GSM4819734_SI_22368","Tcell",579,0.232530120481928
"KICA","GSM4819735_SI_22605","Tcell",15,0.0123558484349259
"KICA","GSM4819736_SI_22604","Tcell",21,0.0115638766519824
"KICA","GSM4819737_SI_23459","Tcell",106,0.0184926727145848
"KICA","GSM4819738_SI_23843","Tcell",23,0.00667634252539913
"KICA","P55_scRNA","Tcell",2208,0.801161103047895
"KICA","P76_scRNA","Tcell",2574,0.475609756097561
"KICA","P906_scRNA","Tcell",489,0.445355191256831
"KICA","P90_scRNA","Tcell",1557,0.244196988707654
"KICA","P912_scRNA","Tcell",80,0.615384615384615
"KICA","P913_scRNA","Tcell",1013,0.441779328390754
"KICA","P915_scRNA","Tcell",3432,0.62320682767387
"KICA","P916_scRNA","Tcell",121,0.584541062801932
"KICA","GSM4630027","Bcell",31,0.00306051930101688
"KICA","GSM4630028","Bcell",32,0.00399750156152405
"KICA","GSM4630029","Bcell",43,0.00527089973032606
"KICA","GSM4630030","Bcell",10,0.00555555555555556
"KICA","GSM4819727_SI_18855","Bcell",24,0.0186480186480186
"KICA","GSM4819733_SI_22369","Bcell",15,0.0143815915627996
"KICA","GSM4819734_SI_22368","Bcell",23,0.00923694779116466
"KICA","GSM4819736_SI_22604","Bcell",12,0.0066079295154185
"KICA","GSM4819737_SI_23459","Bcell",5,0.000872295882763433
"KICA","GSM4819738_SI_23843","Bcell",65,0.0188679245283019
"KICA","P76_scRNA","Bcell",43,0.00794530672579453
"KICA","P906_scRNA","Bcell",31,0.0282331511839709
"KICA","P90_scRNA","Bcell",81,0.0127038895859473
"KICA","P912_scRNA","Bcell",50,0.384615384615385
"KICA","P913_scRNA","Bcell",817,0.356301788050589
"KICA","P915_scRNA","Bcell",50,0.00907935355002724
"KICA","P916_scRNA","Bcell",29,0.140096618357488
"KICA","GSM4630027","Myeloid",3805,0.375654062592556
"KICA","GSM4630028","Myeloid",1679,0.209743910056215
"KICA","GSM4630029","Myeloid",1633,0.200171610688894
"KICA","GSM4630030","Myeloid",275,0.152777777777778
"KICA","GSM4630031","Myeloid",125,0.116279069767442
"KICA","GSM4819725_SI_18854","Myeloid",505,0.333994708994709
"KICA","GSM4819726_SI_18856","Myeloid",42,0.150537634408602
"KICA","GSM4819727_SI_18855","Myeloid",557,0.432789432789433
"KICA","GSM4819729_SI_19703","Myeloid",500,0.158730158730159
"KICA","GSM4819730_SI_21255","Myeloid",26,0.0437710437710438
"KICA","GSM4819731_SI_21256","Myeloid",25,0.0568181818181818
"KICA","GSM4819732_SI_21561","Myeloid",124,0.0757020757020757
"KICA","GSM4819733_SI_22369","Myeloid",147,0.140939597315436
"KICA","GSM4819734_SI_22368","Myeloid",1068,0.428915662650602
"KICA","GSM4819735_SI_22605","Myeloid",151,0.124382207578254
"KICA","GSM4819736_SI_22604","Myeloid",618,0.340308370044053
"KICA","GSM4819737_SI_23459","Myeloid",277,0.0483251919050942
"KICA","GSM4819738_SI_23843","Myeloid",554,0.160812772133527
"KICA","P55_scRNA","Myeloid",508,0.184325108853411
"KICA","P76_scRNA","Myeloid",1809,0.334257206208426
"KICA","P906_scRNA","Myeloid",303,0.275956284153005
"KICA","P90_scRNA","Myeloid",1959,0.307245922208281
"KICA","P913_scRNA","Myeloid",221,0.0963802878325338
"KICA","P915_scRNA","Myeloid",1551,0.281641547121845
"KICA","P916_scRNA","Myeloid",20,0.0966183574879227
"KICA","GSM4630027","Endothelial",615,0.0607167538750123
"KICA","GSM4630028","Endothelial",402,0.0502186133666458
"KICA","GSM4630029","Endothelial",721,0.0883795047805835
"KICA","GSM4630030","Endothelial",2,0.00111111111111111
"KICA","GSM4819725_SI_18854","Endothelial",18,0.0119047619047619
"KICA","GSM4819726_SI_18856","Endothelial",174,0.623655913978495
"KICA","GSM4819727_SI_18855","Endothelial",328,0.254856254856255
"KICA","GSM4819728_SI_19704","Endothelial",93,0.442857142857143
"KICA","GSM4819729_SI_19703","Endothelial",718,0.227936507936508
"KICA","GSM4819730_SI_21255","Endothelial",44,0.0740740740740741
"KICA","GSM4819731_SI_21256","Endothelial",120,0.272727272727273
"KICA","GSM4819732_SI_21561","Endothelial",29,0.0177045177045177
"KICA","GSM4819733_SI_22369","Endothelial",274,0.262703739213806
"KICA","GSM4819734_SI_22368","Endothelial",38,0.0152610441767068
"KICA","GSM4819735_SI_22605","Endothelial",319,0.262767710049423
"KICA","GSM4819736_SI_22604","Endothelial",8,0.00440528634361234
"KICA","GSM4819737_SI_23459","Endothelial",1449,0.252791346824843
"KICA","GSM4819738_SI_23843","Endothelial",919,0.266763425253991
"KICA","P906_scRNA","Endothelial",23,0.0209471766848816
"KICA","P913_scRNA","Endothelial",81,0.0353249018752726
"KICA","P915_scRNA","Endothelial",27,0.00490285091701471
"KICA","GSM4630027","Fibroblast",3085,0.304571033665712
"KICA","GSM4630028","Fibroblast",57,0.00712054965646471
"KICA","GSM4630029","Fibroblast",53,0.00649669036528561
"KICA","GSM4819725_SI_18854","Fibroblast",9,0.00595238095238095
"KICA","GSM4819726_SI_18856","Fibroblast",7,0.025089605734767
"KICA","GSM4819727_SI_18855","Fibroblast",10,0.00777000777000777
"KICA","GSM4819729_SI_19703","Fibroblast",62,0.0196825396825397
"KICA","GSM4819731_SI_21256","Fibroblast",20,0.0454545454545455
"KICA","GSM4819732_SI_21561","Fibroblast",20,0.0122100122100122
"KICA","GSM4819733_SI_22369","Fibroblast",8,0.00767018216682646
"KICA","GSM4819734_SI_22368","Fibroblast",24,0.00963855421686747
"KICA","GSM4819735_SI_22605","Fibroblast",5,0.00411861614497529
"KICA","GSM4819736_SI_22604","Fibroblast",3,0.00165198237885463
"KICA","GSM4819737_SI_23459","Fibroblast",93,0.0162247034193999
"KICA","GSM4819738_SI_23843","Fibroblast",77,0.0223512336719884
"KICA","P906_scRNA","Fibroblast",12,0.0109289617486339
"KICA","P90_scRNA","Fibroblast",23,0.00360727728983689
"KICA","P913_scRNA","Fibroblast",40,0.0174443959877889
"KICA","GSM4630027","Mural",853,0.0842136439924968
"KICA","GSM4630028","Mural",343,0.0428482198625859
"KICA","GSM4630029","Mural",306,0.0375091934297622
"KICA","GSM4819725_SI_18854","Mural",14,0.00925925925925926
"KICA","GSM4819726_SI_18856","Mural",7,0.025089605734767
"KICA","GSM4819727_SI_18855","Mural",35,0.0271950271950272
"KICA","GSM4819728_SI_19704","Mural",5,0.0238095238095238
"KICA","GSM4819729_SI_19703","Mural",531,0.168571428571429
"KICA","GSM4819730_SI_21255","Mural",12,0.0202020202020202
"KICA","GSM4819731_SI_21256","Mural",58,0.131818181818182
"KICA","GSM4819732_SI_21561","Mural",81,0.0494505494505494
"KICA","GSM4819733_SI_22369","Mural",18,0.0172579098753595
"KICA","GSM4819734_SI_22368","Mural",59,0.0236947791164659
"KICA","GSM4819735_SI_22605","Mural",39,0.0321252059308072
"KICA","GSM4819736_SI_22604","Mural",17,0.00936123348017621
"KICA","GSM4819737_SI_23459","Mural",613,0.106943475226797
"KICA","GSM4819738_SI_23843","Mural",596,0.17300435413643
"KICA","P906_scRNA","Mural",2,0.00182149362477231
"KICA","P913_scRNA","Mural",25,0.0109027474923681
"LICA","HCC01T","Epithelial",25,0.00802053256336221
"LICA","HCC02T","Epithelial",2061,0.5374185136897
